,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,410.00000,579.00000,,606.00000,,1595.00000,1114.00000,,974.00000,1429.00000,4184.00000,5779.00000,1244.00000,11517.00000,1560.00000,13077.00000,14321.00000,,-8244.00000,-298.00000,-8542.00000,5779.00000
2022-06-30,412.00000,598.00000,,419.00000,,1429.00000,1192.00000,,1010.00000,1457.00000,4361.00000,5790.00000,1183.00000,11540.00000,1635.00000,13175.00000,14358.00000,0.00000,-8274.00000,-294.00000,-8568.00000,5790.00000
2022-03-31,365.00000,565.00000,,426.00000,,1356.00000,1181.00000,,1010.00000,1485.00000,4460.00000,5816.00000,1302.00000,11332.00000,1673.00000,13005.00000,14307.00000,,-8199.00000,-292.00000,-8491.00000,5816.00000
2021-12-31,486.00000,596.00000,,450.00000,,1532.00000,1207.00000,,1016.00000,1487.00000,4434.00000,5966.00000,1415.00000,11178.00000,1746.00000,12924.00000,14339.00000,,-8048.00000,-325.00000,-8373.00000,5966.00000
2021-09-30,1001.00000,548.00000,,513.00000,,2062.00000,1193.00000,,1011.00000,1459.00000,4357.00000,6419.00000,1355.00000,11189.00000,1730.00000,12919.00000,14274.00000,,-7524.00000,-331.00000,-7855.00000,6419.00000
2021-06-30,552.00000,525.00000,,437.00000,,1514.00000,1211.00000,,949.00000,1408.00000,4135.00000,5649.00000,1558.00000,10258.00000,1726.00000,11984.00000,13542.00000,,-7569.00000,-324.00000,-7893.00000,5649.00000
2021-03-31,561.00000,508.00000,,385.00000,,1454.00000,1215.00000,,951.00000,1416.00000,4096.00000,5550.00000,1479.00000,10229.00000,1754.00000,11983.00000,13462.00000,,-7566.00000,-346.00000,-7912.00000,5550.00000
2020-12-31,730.00000,534.00000,,425.00000,,1689.00000,1235.00000,,940.00000,1435.00000,4163.00000,5852.00000,1675.00000,10272.00000,1796.00000,12068.00000,13743.00000,,-7480.00000,-411.00000,-7891.00000,5852.00000
2020-09-30,1110.00000,522.00000,,398.00000,,2030.00000,1229.00000,,929.00000,1361.00000,4031.00000,6061.00000,1553.00000,10647.00000,1780.00000,12427.00000,13980.00000,23.00000,-7490.00000,-452.00000,-7919.00000,6061.00000
2020-06-30,1243.00000,530.00000,,625.00000,,2398.00000,1265.00000,,946.00000,1313.00000,4023.00000,6421.00000,1475.00000,11252.00000,1802.00000,13054.00000,14529.00000,11.00000,-7631.00000,-488.00000,-8108.00000,6421.00000
