,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-10-31,555.20000,998.80000,1768.10000,161.30000,98.70000,3582.10000,994.70000,7458.10000,336.20000,10437.10000,14019.20000,2552.70000,2738.40000,1226.40000,5481.40000,8034.10000,85.90000,4820.40000,-622.60000,5985.10000,14019.20000
2019-07-31,433.50000,808.90000,1862.10000,183.30000,110.80000,3398.60000,973.40000,7461.10000,327.10000,10422.30000,13820.90000,2427.70000,2743.00000,1243.60000,5521.50000,7949.20000,85.90000,4614.00000,-611.40000,5871.70000,13820.90000
2019-04-30,494.30000,876.00000,1608.40000,173.40000,101.30000,3253.40000,962.30000,7149.70000,383.60000,10101.60000,13355.00000,2206.60000,2759.40000,1128.30000,5386.90000,7593.50000,85.80000,4423.30000,-583.70000,5761.50000,13355.00000
2019-01-31,452.00000,803.80000,1732.40000,168.70000,81.70000,3238.60000,984.50000,7239.70000,400.90000,8625.10100,11863.70000,1893.90000,2819.40000,1322.40000,4142.00000,6035.90000,85.40000,4350.10000,-507.90000,5827.80000,11863.70000
2018-10-31,398.50000,965.60000,1686.90000,173.40000,83.40000,3307.80000,923.70000,7230.20000,369.20000,8523.10100,11830.90000,1898.60000,2878.30000,1372.30000,4251.10000,6149.70000,85.40000,4191.40000,-534.30000,5681.20000,11830.90000
2018-07-31,431.10000,731.60000,1731.00000,193.00000,79.30000,3166.00000,881.30000,7284.60000,365.80000,8531.70000,11697.70000,1835.70000,2893.50000,1402.10000,4296.60000,6132.30000,85.40000,3951.10000,-504.70000,5565.40000,11697.70000
2018-04-30,434.50000,812.30000,1524.90000,201.60000,68.30000,3041.60000,873.50000,7434.90000,364.60000,8673.00000,11714.60000,1727.10000,3013.20000,1408.20000,4422.90000,6150.00000,85.30000,3788.80000,-406.60000,5564.60000,11714.60000
2018-01-31,493.90000,696.40000,1591.30000,184.50000,64.70000,3030.80000,899.80000,7561.30000,393.80000,8854.89900,11885.70000,1871.60000,3061.30000,1414.40000,4477.70000,6349.30000,84.90000,3625.20000,-321.50000,5536.40000,11885.70000
2017-10-31,612.30000,857.10000,1466.20000,168.40000,40.10000,3144.10000,821.20000,7336.00000,356.90000,8514.10100,11658.20000,1726.30000,3182.70000,1496.80000,4682.10000,6408.40000,84.30000,3514.70000,-525.50000,5249.80000,11658.20000
2017-07-31,559.40000,672.60000,1498.60000,171.80000,33.10000,2935.50000,805.80000,7348.70000,363.90000,8518.40000,11453.90000,1633.20000,3185.70000,1536.70000,4725.50000,6358.70000,84.30000,3278.40000,-496.60000,5095.20000,11453.90000
2017-04-30,490.90000,712.50000,1253.80000,150.10000,47.90000,2655.20000,751.60000,7163.40000,342.10000,8257.10000,10912.30000,1378.20000,3157.10000,1498.60000,4659.10000,6037.30000,84.10000,3161.70000,-651.40000,4875.00000,10912.30000
2017-01-31,730.10000,641.40000,1317.90000,133.20000,57.00000,2879.60000,759.90000,7079.90000,348.50000,8188.30000,11067.90000,1564.80000,3197.30000,1499.30000,4698.60000,6263.40000,83.90000,3098.00000,-710.80000,4804.50000,11067.90000
2016-10-31,662.40000,788.40000,1258.30000,140.20000,98.80000,2948.10000,730.20000,7154.80000,235.50000,8120.50000,11068.60000,1356.40000,3303.10000,1613.60000,4917.90000,6274.30000,83.90000,2997.30000,-699.70000,4794.30000,11068.60000
2016-07-31,741.70000,594.30000,1412.10000,156.00000,34.90000,2939.00000,736.00000,7288.10000,216.70000,8240.80000,11179.80000,1388.20000,3358.20000,1629.80000,4988.10000,6376.30000,83.90000,2874.10000,-652.70000,4803.50000,11179.80000
2016-04-30,365.10000,684.30000,1281.40000,154.50000,42.90000,2528.20000,749.90000,7381.00000,226.00000,8356.90000,10885.10000,1394.90000,2991.60000,1636.30000,4627.90000,6022.80000,83.60000,2786.60000,-574.90000,4862.30000,10885.10000
2016-01-31,556.40000,685.90000,1322.30000,150.40000,89.50000,2804.50000,744.60000,6865.70000,259.00000,7869.30000,10673.80000,1527.20000,3031.70000,1562.60000,4594.30000,6121.50000,83.50000,2561.20000,-704.20000,4552.30000,10673.80000
2015-10-31,369.90000,866.20000,1332.00000,130.60000,66.20000,2764.90000,731.80000,6921.90000,285.90000,7939.60000,10704.50000,1366.40000,3191.30000,1601.20000,4792.50000,6158.90000,83.50000,2427.00000,-615.20000,4545.60000,10704.50000
2015-07-31,466.70000,617.80000,1402.60000,147.10000,81.50000,2715.70000,708.90000,6920.80000,286.70000,7916.40000,10632.10000,1369.00000,3236.80000,1616.50000,4853.30000,6222.30000,83.50000,2208.20000,-579.90000,4409.80000,10632.10000
2015-04-30,419.30000,765.40000,1173.30000,162.60000,102.70000,2623.30000,720.90000,7018.60000,286.90000,8026.40000,10649.70000,1226.90000,3362.80000,1615.50000,4978.30000,6205.20000,83.40000,2109.20000,-448.80000,4444.50000,10649.70000
2015-01-31,479.30000,743.20000,1257.30000,141.10000,164.90000,2785.80000,725.70000,7040.70000,272.70000,8039.10100,10824.90000,1428.10000,3438.70000,1593.80000,5032.50000,6460.60000,83.10000,2001.30000,-416.50000,4364.30000,10824.90000
2014-10-31,365.10000,910.70000,1239.90000,177.90000,173.10000,2866.70000,707.60000,7361.40000,330.00000,8399.00000,11265.70000,1378.70000,3618.70000,1684.50000,5303.20000,6681.90000,83.00000,1949.80000,-129.60000,4583.80000,11265.70000
2014-07-31,461.10000,767.30000,1365.40000,185.70000,215.00000,2994.50000,703.60000,7558.80000,328.40000,8590.80000,11585.30000,1604.10000,3642.90000,1808.00000,5450.90000,7055.00000,83.00000,1727.20000,59.70000,4530.30000,11585.30000
2014-04-30,513.00000,855.20000,1177.80000,174.20000,207.10000,2927.30000,708.50000,7663.00000,330.20000,8701.70000,11629.00000,1466.40000,3862.00000,1821.10000,5683.10000,7149.50000,82.90000,1607.00000,143.60000,4479.50000,11629.00000
2014-01-31,593.20000,761.20000,1281.00000,151.90000,211.30000,2998.60000,712.10000,7559.00000,305.90000,8577.00000,11575.60000,1552.40000,3878.20000,1804.20000,5688.00000,7240.40000,82.70000,1574.80000,42.30000,4335.20000,11575.60000
2013-10-31,542.50000,915.90000,1164.10000,227.40000,212.20000,3062.10000,689.30000,7562.90000,339.20000,8591.40000,11653.50000,1300.20000,4174.60000,1814.40000,5994.60000,7294.80000,82.10000,1612.50000,77.90000,4358.70000,11653.50000
2013-07-31,628.90000,753.40000,1338.80000,233.30000,114.10000,3068.50000,685.80000,7480.00000,300.20000,8466.00000,11534.50000,1428.90000,4195.20000,1836.20000,6037.00000,7465.90000,82.10000,1419.10000,0.60000,4068.60000,11534.50000
2013-04-30,746.30000,819.60000,1135.80000,225.00000,129.70000,3056.40000,680.10000,7543.60000,312.60000,8536.30000,11592.70000,1290.00000,4362.30000,1813.70000,6181.70000,7471.70000,81.20000,1429.30000,35.90000,4121.00000,11592.70000
2013-01-31,892.20900,441.32400,878.41500,157.80200,67.25600,2437.00600,561.33500,4539.89200,193.45400,5294.68100,7731.68700,1162.44700,2211.64200,1105.02900,3316.67100,4479.11800,73.32400,1445.67300,139.88200,3252.56900,7731.68700
2012-10-31,276.63000,607.46500,855.35900,80.92500,91.74000,1912.11900,519.86300,4383.52000,170.46900,5073.85200,6985.97100,1139.96600,1647.59600,1152.34200,2799.93800,3939.90400,71.03700,1367.67300,31.45900,3046.06700,6985.97100
2012-07-31,261.98600,425.66500,909.44700,117.82600,105.01400,1819.93800,484.44300,4261.46700,165.64000,4911.55000,6731.48800,1109.39300,1715.46400,1125.80300,2841.26700,3950.66000,70.95200,1202.72200,-57.52400,2780.82800,6731.48800
2012-04-30,238.61200,544.17400,735.84800,107.30300,102.01600,1727.95300,479.48600,4406.82600,166.13200,5052.44400,6780.39700,981.89300,1794.86200,1174.51700,2969.37900,3951.27200,70.67900,1112.81100,86.45300,2829.12500,6780.39700
2012-01-31,233.19700,480.96500,809.00900,111.22800,104.83600,1739.23500,458.89100,4380.85300,173.38200,5013.12600,6752.36100,1043.87100,1832.92500,1160.11600,2993.04100,4036.91200,68.29800,1022.81800,73.83500,2715.44900,6752.36100
2011-10-31,159.98100,621.59300,841.92800,65.26800,103.72000,1792.49000,436.28600,4519.88900,173.51400,5129.68900,6922.17900,995.46200,2030.44500,1121.37900,3151.82400,4147.28600,67.82500,1068.55400,117.05000,2774.89300,6922.17900
2011-07-31,287.69100,413.84600,912.98800,70.98600,97.72800,1783.23900,426.36700,4569.73700,140.78600,5136.89100,6920.12900,1007.73000,2090.06200,1111.13200,3201.19400,4208.92400,67.79800,959.03400,174.38600,2711.20500,6920.12900
2011-04-30,294.95800,512.18500,690.53700,72.90100,100.32400,1670.90500,418.22400,4628.07000,137.21900,5183.51300,6854.41800,862.04200,2208.19100,1113.19600,3321.38700,4183.42900,67.55300,892.32500,213.48000,2670.98900,6854.41800
2011-01-31,498.71800,447.16100,710.86800,80.97400,97.56800,1835.28900,404.57700,4421.51600,122.96800,4949.06100,6784.35000,931.25500,2364.00200,1046.54900,3410.55100,4341.80600,67.23500,840.07200,55.74400,2442.54400,6784.35000
2010-10-31,491.43700,558.44500,688.55600,93.87300,64.11000,1896.42100,399.46100,4456.27700,120.59400,4976.33200,6872.75300,866.85900,2523.91600,1067.21400,3591.13000,4457.98900,67.10900,790.55000,92.77700,2414.76400,6872.75300
2010-07-31,475.34000,311.61300,693.87200,123.60500,62.22900,1666.65900,394.92900,4310.13600,116.87100,4821.93700,6488.59500,795.95300,2491.63500,1037.54400,3529.17900,4325.13200,66.44900,693.39300,-31.99300,2163.46300,6488.59500
2010-04-30,791.59500,241.49600,284.84000,45.12600,13.33000,1376.38700,161.45200,1166.58400,25.59400,1353.63000,2730.01700,397.46800,399.58800,419.71300,819.30100,1216.76900,57.95300,764.49500,-79.87000,1513.24800,2730.01700
2010-01-31,480.88200,196.60300,263.78800,41.03800,12.57200,994.88300,167.47400,1158.37000,18.95200,1344.79600,2339.67900,362.88100,399.58400,408.66100,808.24500,1171.12600,57.13900,796.28200,-80.44800,1168.55300,2339.67900
2009-10-31,356.61400,282.42700,281.85600,21.11100,15.78600,957.79400,172.11500,1147.75100,26.32500,1346.19100,2303.98500,356.29400,399.58000,404.65900,804.23900,1160.53300,56.96200,771.22400,-70.49500,1143.45200,2303.98500
2009-07-31,369.59600,173.18300,302.28600,24.26600,16.26000,885.59100,183.53000,1137.15000,26.91700,1347.59700,2233.18800,358.39000,399.57600,420.32600,819.90200,1178.29200,56.85800,689.56600,-71.27600,1054.89600,2233.18800
2009-04-30,282.00500,222.52100,281.48900,46.51900,15.98500,848.51900,188.75400,1130.30400,26.60300,1345.66100,2194.18000,315.30400,399.57200,455.87200,855.44400,1170.74800,56.78700,663.00900,-72.38700,1023.43200,2194.18000
2009-01-31,328.16700,200.60500,282.67800,35.28000,17.69900,864.42900,192.80900,1118.40400,24.54200,1335.75500,2200.18400,349.23800,399.56700,452.58400,852.15100,1201.38900,56.70900,642.18300,-73.02000,998.79500,2200.18400
