,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,161.50000,1045.30000,579.30000,,115.90000,1902.00000,6051.30000,31.80000,5391.70000,285.20000,12332.60000,14234.60000,956.60000,3875.20000,587.40000,6325.80000,7282.40000,132.90000,4111.40000,-154.70000,6952.20000,14234.60000
2022-09-30,146.90000,1212.60000,542.00000,,431.90000,2333.40000,5985.30000,33.10000,5412.80000,277.00000,12282.40000,14615.80000,1362.50000,3874.20000,715.70000,6374.40000,7736.90000,132.90000,4045.30000,-149.40000,6878.90000,14615.80000
2022-06-30,123.70000,1111.60000,524.20000,,140.00000,1899.50000,5743.20000,33.10000,5518.40000,294.70000,12282.00000,14181.50000,1029.30000,3873.70000,689.20000,6408.00000,7437.30000,132.90000,3921.40000,-150.50000,6744.20000,14181.50000
2022-03-31,133.00000,917.90000,524.50000,,87.20000,1662.60000,5725.60000,36.50000,5461.10000,295.30000,12198.20000,13860.80000,892.70000,3874.50000,689.10000,6369.80000,7262.50000,132.90000,3787.20000,-151.60000,6598.30000,13860.80000
2021-12-31,241.50000,838.70000,521.30000,,95.10000,1696.60000,5546.80000,34.10000,5445.70000,268.00000,11986.00000,13682.60000,769.30000,3874.80000,549.00000,6345.60000,7114.90000,132.70000,3748.50000,-152.70000,6567.70000,13682.60000
2021-09-30,136.40000,938.20000,512.20000,,131.60000,1718.40000,5546.90000,34.10000,5494.60000,237.10000,11969.60000,13688.00000,876.70000,3874.10000,644.30000,6362.20000,7238.90000,132.70000,3659.60000,-176.50000,6449.10000,13688.00000
2021-06-30,968.40000,686.90000,450.60000,,94.50000,2200.40000,4365.20000,34.30000,4275.20000,231.10000,9370.60000,11571.00000,599.20000,2769.90000,547.20000,4678.70000,5277.90000,132.70000,3531.80000,-178.10000,6293.10000,11571.00000
2021-03-31,890.90000,593.10000,441.40000,,67.60000,1993.00000,4363.30000,34.30000,4286.70000,233.90000,9339.80000,11332.80000,565.90000,2772.90000,554.40000,4630.60000,5196.50000,132.70000,3385.60000,-179.70000,6136.30000,11332.80000
2020-12-31,1198.00000,556.30000,448.60000,,74.30000,2277.20000,4426.00000,34.30000,4295.60000,230.70000,9409.70000,11686.90000,1047.90000,2772.20000,423.20000,4611.70000,5659.60000,132.50000,3274.10000,-181.30000,6027.30000,11686.90000
2020-09-30,1084.73000,644.20700,455.46100,,80.93500,2265.33300,4343.79900,41.77800,4279.20300,229.19300,9325.19900,11590.53000,1069.89300,2777.07200,547.87200,4592.28800,5662.18100,132.45400,3204.67100,-205.99500,5928.35200,11590.53000
2020-06-30,817.19900,695.86000,451.48000,,65.57100,2030.11000,4383.01000,43.84900,4286.70400,228.43300,9368.61300,11398.72000,1038.74900,2785.64600,555.96900,4595.82400,5634.57300,132.44600,3049.94300,-208.03900,5764.15100,11398.72000
2020-03-31,120.27300,597.66500,470.74700,,88.09500,1276.78000,4401.08800,57.98700,4250.57600,222.02100,9352.60200,10629.38000,475.67600,2785.56600,551.35200,4563.38000,5039.05600,132.43300,2885.08400,-209.92900,5590.32600,10629.38000
2019-12-31,274.50600,570.11600,458.30800,,76.39600,1379.32600,4316.03800,60.70900,4258.53600,225.99500,9269.46800,10648.79000,535.56300,2784.31500,305.03000,4491.37300,5026.93600,132.37100,2895.87100,-197.73800,5621.85700,10648.79000
2019-09-30,91.10200,724.94000,429.66000,,78.54000,1324.24200,4287.34500,57.05900,4238.39100,221.80300,9215.43100,10539.67000,535.28400,2783.06800,478.73600,4462.15000,4997.43400,132.35000,2795.83400,-171.19000,5542.23900,10539.67000
2019-06-30,26.52200,697.33100,441.42300,,89.73900,1255.01500,4290.68200,51.66700,4244.04700,220.45700,9225.75000,10480.76000,663.58800,2781.82600,483.09600,4445.72900,5109.31700,132.23100,2623.74700,-171.53300,5371.44700,10480.76000
2019-03-31,31.10800,560.53000,429.39700,,62.81600,1083.85100,4275.33800,50.95200,4247.24000,213.09000,9213.00100,10296.85000,659.60700,2780.58900,483.04800,4420.03600,5079.64300,132.06900,2467.20100,-171.92500,5217.20900,10296.85000
2018-12-31,44.40400,540.77800,429.33000,,64.63300,1079.14500,4237.30700,44.61500,4260.77400,210.28900,8752.98500,9832.13000,602.55000,2779.35700,322.17500,4026.67700,4629.22700,131.76200,2444.87000,-172.21500,5202.90300,9832.13000
2018-09-30,43.06900,645.71500,408.65200,,78.47600,1175.91200,4188.72300,42.94400,4268.96900,199.08700,8699.72300,9875.63500,690.41500,2778.12900,493.44700,4039.43100,4729.84600,132.04500,2361.90300,-143.52500,5145.78900,9875.63500
2018-06-30,61.11500,638.11400,403.76400,,80.20900,1183.20200,4106.41400,41.98900,4320.85200,192.32700,8661.58200,9844.78400,811.79600,2776.90600,500.87000,4012.35800,4824.15400,132.26800,2244.54500,-144.66900,5020.63000,9844.78400
2018-03-31,46.51400,489.43600,399.75400,,75.49500,1011.19900,4025.86500,35.05600,4190.99200,190.09900,8442.01200,9453.21100,583.30700,2775.68700,510.84600,3956.69400,4540.00100,132.29000,2138.88500,-145.81300,4913.21000,9453.21100
2017-12-31,146.64600,588.33700,384.33800,,60.78000,1180.10100,3918.93100,35.11500,4185.95100,184.79300,8324.79000,9504.89100,442.87200,2813.48200,320.92600,4093.12600,4535.99800,132.32400,2180.44800,-149.46600,4968.89300,9504.89100
2017-09-30,701.16300,579.20200,365.82600,,100.78100,1746.97200,3537.70100,35.99900,3936.60600,182.05600,7692.36200,9439.33400,413.69900,2809.96600,621.25300,4340.50100,4754.20000,132.28100,1886.00600,-136.25900,4685.13400,9439.33400
2017-06-30,1129.79900,570.08600,374.92900,,109.99800,2184.81200,3538.80800,38.88800,3936.41000,171.02500,7685.13100,9869.94300,925.79300,2809.29300,631.00700,4342.04600,5267.83900,132.18100,1810.52800,-137.87400,4602.10400,9869.94300
2017-03-31,286.95700,468.83300,363.39900,38.57300,,1157.76200,3451.82100,34.31100,3930.35500,170.07500,7586.56300,8744.32400,360.89800,2329.24800,633.18700,3862.66500,4223.56300,132.22200,1734.44800,-138.62900,4520.76100,8744.32400
2016-12-31,268.01900,491.82100,345.61600,31.72600,,1137.18200,3261.43800,39.22600,3863.87600,169.75300,7334.29300,8471.47500,372.24400,1982.75100,335.74700,3526.75500,3898.99900,132.33900,1771.51800,-139.37600,4572.47600,8471.47500
2016-09-30,135.36500,531.98200,338.04200,71.37000,,1076.75900,3228.29300,38.91400,3848.13800,165.98100,7281.32600,8358.08500,360.91200,1983.63900,601.11700,3493.20300,3854.11500,132.30900,1685.41200,-119.10600,4503.97000,8358.08500
2016-06-30,91.90200,532.79500,347.86600,50.84400,,1023.40700,3217.37100,38.92400,3849.16500,161.24600,7266.70600,8290.11300,332.67800,1982.52700,607.77800,3478.10400,3810.78200,133.02700,1661.45900,-119.43400,4479.33100,8290.11300
2016-03-31,191.88600,443.76300,337.75800,34.09600,,1007.50300,3197.82700,38.89500,3848.19600,154.60400,7239.52200,8247.02500,356.48500,1981.42500,618.80600,3469.48700,3825.97200,133.34800,1605.57800,-119.75500,4421.05300,8247.02500
2015-12-31,285.21000,418.02400,347.07300,34.28400,,1084.59100,3156.29000,40.55800,3861.40300,158.79000,7217.04100,8301.63200,353.47900,1980.33400,332.91600,3493.96500,3847.44400,133.17200,1618.50700,-120.06900,4454.18800,8301.63200
2015-09-30,168.68100,552.98500,326.70600,56.01700,,1143.69000,3119.62700,40.51600,3861.51900,151.51400,7173.17600,8316.86600,412.07700,1979.49300,659.72500,3541.51200,3953.58900,133.31500,1564.21500,-146.84600,4363.27700,8316.86600
2015-06-30,74.73600,490.41100,341.82800,75.66300,,1022.20000,3115.52400,41.60300,3862.81900,153.73700,7173.68300,8195.88300,506.64000,1893.73700,670.94900,3462.28600,3968.92600,132.98400,1453.75200,-151.01100,4226.95700,8195.88300
2015-03-31,392.65700,369.95200,333.69200,58.48300,,1194.66500,3084.09300,41.61300,3858.89600,147.25800,7131.86000,8326.52500,703.33600,1888.36500,678.82100,3463.02200,4166.35800,132.66000,1418.90100,-156.78500,4160.16700,8326.52500
2014-12-31,141.27300,373.84200,321.80400,28.64000,15.18400,920.46900,3071.63000,41.65000,3853.06700,154.28100,7120.62800,8041.09700,451.87800,1834.64200,321.44900,3412.52000,3864.39800,131.90700,1471.84500,-161.71400,4176.69900,8041.09700
2014-09-30,91.86800,479.74800,306.58400,34.67300,,954.61800,3068.57000,42.11700,3854.18000,150.16000,7115.02700,8069.64500,364.81200,1984.07500,569.84100,3503.73400,3868.54600,131.70300,1441.74200,-91.51500,4201.09900,8069.64500
2014-06-30,289.77100,434.33200,309.71400,27.30900,,1101.98400,2901.76200,42.12800,3714.96300,150.00100,6808.85400,7910.83800,349.40500,1983.31900,569.79400,3475.24600,3824.65100,130.91000,1382.71100,-93.22700,4086.18700,7910.83800
2014-03-31,331.79700,348.33700,305.83300,28.18400,,1053.74200,2893.29000,42.13700,3715.39100,167.67500,6818.49300,7872.23500,340.86800,2006.78200,581.28600,3500.24800,3841.11600,130.80200,1343.29400,-94.92600,4031.11900,7872.23500
2013-12-31,193.73800,339.62100,344.60600,22.54900,10.55900,951.49600,3312.01700,42.38700,3779.09900,174.14400,7307.64700,8259.14300,299.13500,2522.24300,324.99300,4021.90200,4321.03700,130.20000,1295.83400,-99.63100,3938.10600,8259.14300
2013-09-30,245.81300,445.23000,328.17900,31.85400,10.55900,1100.96100,3214.46000,43.27500,3779.17600,172.18400,7209.09500,8310.05600,358.64300,2523.38900,666.11500,4088.50200,4447.14500,129.98900,1288.05400,-153.87600,3862.91100,8310.05600
2013-06-30,86.97900,404.68200,340.48700,27.30000,12.92600,911.64900,3215.34100,43.19400,3779.99200,170.04800,7208.57500,8120.22400,391.76900,2524.42000,652.48000,3914.93500,4306.70400,129.96300,1247.98400,-156.66600,3813.52000,8120.22400
2013-03-31,188.08100,322.17200,340.57400,24.76200,12.92900,927.36200,3168.17500,41.70700,3780.70200,160.52900,7151.11300,8078.47500,469.85300,2525.42000,680.47600,3893.69300,4363.54600,129.95200,1220.51200,-221.23100,3714.92900,8078.47500
2012-12-31,275.47800,296.98000,335.02200,21.71300,15.08300,984.97200,3159.18500,42.08100,3779.24800,161.11300,7141.62700,8126.59900,436.41100,2526.40100,243.84900,3929.12600,4365.53700,129.72100,1276.64900,-225.51700,3761.06200,8126.59900
2012-09-30,243.12600,397.41400,336.97800,26.38400,,1049.25500,3212.95200,42.22600,3780.02400,141.45900,7176.66100,8225.91600,632.09700,2527.45000,618.29200,3826.62200,4458.71900,129.59600,1274.46500,-204.72300,3767.19700,8225.91600
2012-06-30,158.30100,390.13100,334.60600,24.84000,,951.23500,3278.51100,28.50600,3781.68800,140.13500,7228.84000,8180.07500,616.46700,2528.38700,604.94800,3820.67200,4437.13900,129.39300,1261.50100,-208.78200,3742.93600,8180.07500
2012-03-31,191.17200,318.17600,341.33300,24.57400,,918.64900,3349.69400,29.17200,3782.56800,135.95600,7297.39100,8216.03900,481.09300,2669.75200,615.42100,3989.33900,4470.43200,129.38900,1281.08000,-212.82100,3745.60700,8216.03900
2011-12-31,155.92000,314.89300,327.65700,21.59800,,863.10000,3418.17900,29.00400,3784.21800,134.81300,7366.21400,8229.31400,406.25300,2680.67700,238.15800,4031.44400,4437.69700,129.24500,1334.47600,-216.84400,3791.61700,8229.31400
2011-09-30,152.46000,430.03900,317.77700,27.80900,26.88300,1003.71100,3443.46800,28.91700,3785.41900,122.01100,7379.81500,8383.52600,380.98000,2816.22300,524.48500,4135.62900,4516.60900,129.23300,1363.64000,-164.94300,3866.91700,8383.52600
2011-06-30,106.85300,389.78200,329.26500,22.39400,,893.99800,3542.74500,37.25100,3791.52500,121.73600,7493.25700,8387.25500,437.63600,2785.84300,535.13600,4077.53600,4515.17200,129.22400,1376.02600,-167.72900,3872.08300,8387.25500
2011-03-31,63.27300,278.12600,329.18700,25.03500,13.28100,766.89500,3592.83000,37.27100,3798.06200,105.37800,7533.54100,8300.43600,634.95800,2427.59600,534.41800,3769.04300,4404.00100,129.10700,1416.48600,-173.67200,3896.43500,8300.43600
2010-12-31,48.08800,317.79800,319.84500,20.10900,13.20700,773.75100,3632.91400,37.38600,3788.70900,106.77600,7565.78500,8339.53600,582.34800,2427.51600,246.12900,3801.39000,4383.73800,128.57000,1503.68100,-177.33900,3955.79800,8339.53600
2010-09-30,86.93700,404.93400,316.24400,34.27900,14.58200,921.74400,3677.04800,33.80800,3781.99600,106.92200,7599.77400,8521.51800,671.25600,2432.52100,537.04100,3826.19300,4497.44900,128.39100,1591.96900,-183.82900,4024.06900,8521.51800
2010-06-30,49.82900,389.32300,311.34000,33.97200,14.86400,856.90300,3717.01500,34.07800,3777.35900,101.61000,7630.06200,8486.96500,1074.12900,2001.18000,538.92900,3383.51700,4457.64600,128.27000,1610.83500,-187.45800,4029.31900,8486.96500
2010-03-31,43.69200,291.41200,307.60100,43.08800,14.83900,755.67200,3793.04100,33.29800,3778.17200,106.62000,7711.13100,8466.80300,909.22200,2101.14700,537.83500,3509.36600,4418.58800,127.69300,1666.83900,-191.04900,4048.21500,8466.80300
2009-12-31,26.37600,268.02400,325.03300,42.36700,15.07200,732.88900,3874.67100,33.28300,3778.94300,105.08500,7791.98200,8524.87100,856.69500,2116.12000,265.49500,3630.93900,4487.63400,125.91200,1737.45500,-194.35800,4037.23700,8524.87100
2009-09-30,53.35000,399.01300,331.69500,33.46600,,885.49100,3965.26000,31.42400,3775.06600,105.92700,7877.67700,8763.16800,675.83300,2506.17000,599.03900,4001.80700,4677.64000,125.40100,1797.03600,-179.67400,4085.52800,8763.16800
2009-06-30,50.46600,385.50100,363.58300,58.42500,,927.05500,4028.24800,30.61400,3777.07100,87.33900,7923.27200,8850.32700,748.56400,2521.19000,617.65100,4067.52800,4816.09200,124.98900,1774.11300,-181.37400,4034.23500,8850.32700
2009-03-31,58.97600,330.06300,361.82000,60.84000,,882.14100,4089.66800,28.01100,3757.79300,80.40600,7955.87800,8838.01900,1272.06000,2536.21100,619.38600,4081.61300,5353.67300,110.55600,1806.60300,-183.50100,3484.34600,8838.01900
