,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2013-09-30,1946.00000,4024.00000,2841.00000,243.00000,9475.00000,13697.00000,755.00000,4491.00000,2122.00000,23114.00000,32589.00000,5395.00000,8900.00000,3055.00000,19652.00000,25047.00000,447.00000,4212.00000,-3812.00000,7542.00000,32589.00000
2013-06-30,1205.00000,3946.00000,2745.00000,1050.00000,9268.00000,13838.00000,730.00000,4437.00000,2118.00000,23277.00000,32545.00000,5677.00000,9057.00000,3107.00000,19843.00000,25520.00000,446.00000,3967.00000,-4036.00000,7025.00000,32545.00000
2013-03-31,934.00000,3869.00000,2793.00000,1045.00000,8981.00000,14141.00000,810.00000,4527.00000,2113.00000,23717.00000,32698.00000,5257.00000,9495.00000,3127.00000,20307.00000,25564.00000,445.00000,3844.00000,-3762.00000,7134.00000,32698.00000
2012-12-31,1302.00000,3562.00000,2730.00000,988.00000,8905.00000,13949.00000,887.00000,4315.00000,2108.00000,23248.00000,32153.00000,4998.00000,9696.00000,3212.00000,20519.00000,25517.00000,440.00000,3662.00000,-3840.00000,6636.00000,32153.00000
2012-09-30,1275.00000,3699.00000,2667.00000,840.00000,8993.00000,13923.00000,870.00000,4406.00000,2103.00000,23568.00000,32561.00000,4997.00000,10048.00000,3329.00000,20219.00000,25216.00000,439.00000,3561.00000,-2959.00000,7345.00000,32561.00000
2012-06-30,1228.00000,3601.00000,2650.00000,1304.00000,9281.00000,13956.00000,759.00000,4230.00000,2475.00000,23807.00000,33088.00000,5227.00000,10478.00000,3297.00000,20767.00000,25994.00000,439.00000,3440.00000,-3124.00000,7094.00000,33088.00000
2012-03-31,1288.00000,3802.00000,2748.00000,906.00000,9212.00000,15159.00000,869.00000,4218.00000,2475.00000,24637.00000,33849.00000,5033.00000,10905.00000,3244.00000,21323.00000,26356.00000,439.00000,3423.00000,-2702.00000,7493.00000,33849.00000
2011-12-31,3994.00000,3486.00000,2320.00000,360.00000,10456.00000,11817.00000,657.00000,2346.00000,,16562.00000,27018.00000,4738.00000,9189.00000,758.00000,15295.00000,20033.00000,439.00000,3355.00000,-3005.00000,6985.00000,27018.00000
2011-09-30,2722.00000,3830.00000,2326.00000,507.00000,9935.00000,11401.00000,706.00000,2243.00000,,15899.00000,25834.00000,4747.00000,7801.00000,1011.00000,13425.00000,18172.00000,439.00000,3188.00000,-2077.00000,7662.00000,25834.00000
2011-06-30,2399.00000,3961.00000,2405.00000,317.00000,9416.00000,11821.00000,684.00000,2344.00000,,16628.00000,26044.00000,4821.00000,7875.00000,621.00000,13254.00000,18075.00000,439.00000,2785.00000,-1362.00000,7969.00000,26044.00000
2011-03-31,2049.00000,3428.00000,2390.00000,278.00000,8488.00000,11952.00000,1095.00000,2320.00000,,17107.00000,25595.00000,4497.00000,8156.00000,608.00000,13523.00000,18020.00000,439.00000,2675.00000,-1611.00000,7575.00000,25595.00000
2010-12-31,2073.00000,3039.00000,2347.00000,230.00000,8028.00000,12002.00000,1092.00000,2308.00000,,17340.00000,25368.00000,4503.00000,8358.00000,649.00000,13781.00000,18284.00000,439.00000,2416.00000,-1822.00000,7084.00000,25368.00000
2010-09-30,1429.00000,3310.00000,2336.00000,403.00000,7808.00000,12030.00000,1065.00000,2285.00000,,17281.00000,25089.00000,4518.00000,8428.00000,622.00000,13933.00000,18451.00000,438.00000,2154.00000,-1975.00000,6638.00000,25089.00000
2010-06-30,1871.00000,3033.00000,2212.00000,285.00000,7729.00000,12008.00000,1101.00000,2249.00000,,17318.00000,25047.00000,4166.00000,8574.00000,723.00000,14940.00000,19106.00000,438.00000,1812.00000,-2301.00000,5941.00000,25047.00000
2010-03-31,1749.00000,2867.00000,2145.00000,454.00000,7549.00000,12235.00000,1077.00000,2267.00000,,17593.00000,25142.00000,4083.00000,8597.00000,728.00000,15007.00000,19090.00000,438.00000,1774.00000,-2115.00000,6052.00000,25142.00000
2009-12-31,1892.00000,2695.00000,2179.00000,417.00000,7551.00000,12688.00000,1077.00000,2290.00000,,17997.00000,25548.00000,4012.00000,8729.00000,824.00000,15281.00000,19293.00000,437.00000,1949.00000,-2077.00000,6255.00000,25548.00000
2009-09-30,1652.00000,3080.00000,2278.00000,300.00000,7517.00000,13699.00000,1102.00000,2288.00000,,19164.00000,26681.00000,4316.00000,9253.00000,779.00000,16481.00000,20797.00000,437.00000,2062.00000,-2558.00000,5884.00000,26681.00000
2009-06-30,1654.00000,3312.00000,2209.00000,208.00000,7549.00000,13766.00000,1068.00000,2240.00000,,19091.00000,26640.00000,3950.00000,10531.00000,792.00000,17611.00000,21561.00000,436.00000,1701.00000,-2977.00000,5079.00000,26640.00000
2009-03-31,955.00000,3455.00000,2340.00000,189.00000,7137.00000,13802.00000,1167.00000,2113.00000,,19082.00000,26219.00000,4351.00000,10959.00000,634.00000,17492.00000,21843.00000,435.00000,1575.00000,-3518.00000,4376.00000,26219.00000
