,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2014-09-30,1808.51300,6312.88300,8593.85200,84.95700,,16800.21000,899.58200,3481.74400,350.65200,4731.97800,21532.18000,17250.16000,1995.63200,88.28700,2325.12400,19575.28000,2.71100,1570.42900,-52.04600,1956.89900,21532.18000
2014-06-30,1261.86400,6133.22800,8421.97700,74.31700,,15891.39000,882.16200,3489.31500,367.74300,4739.22000,20630.61000,16339.36000,1995.48200,309.41000,2304.89200,18644.25000,2.70700,1555.53800,-39.37800,1986.35500,20630.61000
2014-03-31,696.73000,6506.41200,8493.26900,63.61600,,15760.03000,850.84700,3495.14500,255.22800,4601.22000,20361.25000,16499.93000,1396.94800,318.85300,1715.80100,18215.73000,2.69500,1621.47900,-44.51400,2145.51500,20361.25000
2013-12-31,347.46500,6214.19300,8602.80900,63.87800,,15228.34000,824.10500,3501.34100,242.30400,4567.75000,19796.10000,15828.90000,1396.77600,322.61900,1719.39500,17548.29000,2.68600,1495.43200,-41.07600,2247.80200,19796.10000
2013-09-30,1231.00600,6051.92000,6981.49400,129.23100,,14393.65000,803.56100,3499.71300,221.71300,4524.98700,18918.64000,14870.63000,1396.60600,331.65200,1728.25800,16598.89000,2.67800,1508.41400,-35.48300,2319.74500,18918.64000
2013-06-30,1567.58500,4585.48800,5895.08900,90.91100,,12139.07000,777.09100,3504.80300,158.36500,4440.25900,16579.33000,12441.65000,1396.43900,323.05100,1719.49000,14161.14000,2.67100,1506.10200,-55.09700,2418.19400,16579.33000
2013-03-31,1347.29700,4180.44900,5662.55600,72.70700,461.77500,11724.78000,762.23700,3512.00000,112.41000,4386.64700,16111.43000,12042.65000,1396.27200,326.22800,1722.50000,13765.15000,2.65100,1386.46500,-56.24400,2346.28000,16111.43000
2012-12-31,417.40400,4361.26600,5965.56300,54.31800,223.64800,11022.20000,800.34000,3548.93500,124.05800,4473.33300,15495.53000,11435.74000,1396.10700,326.45300,1722.56000,13158.30000,2.64000,1389.43900,-33.89000,2337.23500,15495.53000
2012-09-30,1066.60800,3784.61900,5472.01000,72.37400,662.85300,11058.46000,743.68400,3523.43200,116.67600,4383.79200,15442.26000,11265.59000,1395.93100,325.89700,1721.82800,12987.42000,2.62500,1270.42300,-32.65700,2454.84200,15442.26000
2012-06-30,1655.74800,3943.34700,5447.12600,124.20100,,11170.42000,865.04600,3586.65100,125.47300,4577.17000,15747.59000,10951.36000,1483.72600,382.78800,1866.51400,12817.88000,2.61600,1139.60800,-43.25300,2929.71500,15747.59000
2012-03-31,2327.09400,3868.64700,5354.33800,53.56200,,11603.64000,803.41900,3108.41800,129.55800,4041.39500,15645.04000,10915.00000,1489.97100,293.59000,1783.56100,12698.56000,2.60800,990.98900,-37.36200,2946.47500,15645.04000
2011-12-31,2370.33500,3724.45600,5824.35800,36.63100,,11955.78000,793.60400,3103.01100,125.87100,4022.48600,15978.27000,11301.38000,1481.93900,290.35100,1772.29000,13073.67000,2.58400,812.60500,-44.38100,2904.59900,15978.27000
2011-09-30,1825.99000,3793.85000,5443.10100,86.66300,225.43700,11375.04000,672.86200,2805.72000,129.04800,3607.63000,14982.67000,10875.26000,972.86300,267.68600,1240.54900,12115.81000,4.96500,4055.66400,-50.86800,2866.85800,14982.67000
2011-06-30,2000.45300,3907.11200,5157.79600,55.94400,,11121.30000,761.98800,2843.93100,128.50500,3734.42400,14855.73000,10007.79000,1361.88900,282.97500,1644.86400,11652.65000,4.95800,3939.04400,-22.48800,3203.08000,14855.73000
2011-03-31,1912.43600,3802.24000,5195.94600,45.62400,,10956.25000,755.15500,2846.20600,123.40900,3724.77000,14681.02000,9950.17200,1342.58100,255.23300,1597.81400,11547.99000,4.93900,3786.27400,-26.70700,3133.03000,14681.02000
2010-12-31,1400.89500,3551.31500,5440.75100,35.21200,,10428.17000,736.81200,2845.42300,121.91100,3704.14600,14132.32000,9640.90500,1287.41000,241.99800,1529.40800,11170.31000,4.92000,3598.65100,-35.83400,2962.00600,14132.32000
2010-09-30,1658.18200,3827.48400,5210.09800,52.58600,,10748.35000,711.71200,2845.34300,129.43800,3686.49300,14434.84000,9906.34400,1343.15800,231.04400,1574.20200,11480.55000,4.89800,3465.88600,-42.53600,2954.29700,14434.84000
2010-06-30,1310.71600,3887.82700,5096.60100,42.85900,,10338.00000,688.18400,2846.30100,131.29700,3665.78200,14003.79000,9486.68700,1359.68100,226.22600,1585.90700,11072.59000,4.89400,3346.97500,-50.15900,2931.19100,14003.79000
2010-03-31,1199.87200,3948.47800,4980.89500,37.78500,,10167.03000,665.80100,2854.63700,134.82000,3655.25800,13822.29000,9426.39800,1358.50500,205.46300,1563.96800,10990.37000,4.86700,3206.32200,-38.29300,2831.92200,13822.29000
2009-12-31,979.56700,3540.91900,5361.85100,33.79400,,9916.13100,641.90900,2857.24200,140.98900,3640.14000,13556.27000,9243.44800,1375.25600,196.70600,1571.96200,10815.41000,4.84600,3047.91800,-42.81800,2740.86100,13556.27000
2009-09-30,1009.36800,3916.50900,4972.82000,55.05600,,9953.75300,619.23800,2859.06400,140.68500,3618.98700,13572.74000,9479.61000,1176.93300,199.72800,1376.66100,10856.27000,4.82900,2919.76000,-46.09600,2716.46900,13572.74000
2009-06-30,912.92400,3746.64300,4424.22800,54.58500,,9138.38000,595.04500,2855.76300,146.56300,3597.37100,12735.75000,8586.97400,1190.22500,174.23400,1364.45900,9951.43300,4.82100,2806.40400,-20.98300,2784.31800,12735.75000
2009-03-31,655.32900,3734.25100,4578.95000,36.84900,,9005.37900,576.64500,2844.78300,122.90900,3544.33700,12549.72000,8478.10600,1159.35100,153.56300,1312.91400,9791.02000,2.40900,2702.72400,-27.73100,2758.69600,12549.72000
