,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-12-31,1533.30000,286.30000,119.80000,30.00000,1969.40000,321.30000,18.60000,14.20000,425.60000,2395.00000,360.20000,1059.70000,20.10000,1152.20000,1512.40000,0.10000,-695.70000,2.30000,882.60000,2395.00000
2019-09-30,1429.90000,234.90000,120.40000,30.50000,1815.70000,301.00000,18.40000,16.00000,370.00000,2185.70000,322.40000,1047.10000,17.60000,1099.00000,1421.40000,0.10000,-788.40000,1.00000,764.30000,2185.70000
2019-06-30,1377.50000,217.30000,117.90000,31.50000,1744.20000,253.20000,18.70000,14.00000,321.70000,2065.90000,288.20000,1034.70000,17.50000,1089.40000,1377.60000,0.10000,-834.20000,2.00000,688.30000,2065.90000
2019-03-31,1358.00000,204.70000,101.10000,27.00000,1690.80000,221.40000,18.60000,15.50000,283.20000,1974.00000,235.40000,1022.40000,18.10000,1070.00000,1305.40000,0.10000,-823.70000,1.60000,668.60000,1974.00000
2018-12-31,1385.60000,226.70000,70.70000,16.50000,1699.50000,183.10000,18.70000,14.70000,216.50000,1916.00000,222.40000,1010.30000,20.00000,1030.30000,1252.70000,0.10000,-798.90000,1.50000,663.30000,1916.00000
2018-09-30,668.70000,169.80000,55.20000,20.40000,914.10000,169.60000,18.40000,12.20000,200.20000,1114.30000,193.90000,338.80000,19.40000,358.20000,552.10000,0.10000,-619.20000,-0.30000,562.20000,1114.30000
2018-06-30,606.10000,162.00000,46.20000,21.70000,836.00000,156.80000,11.90000,2.80000,171.50000,1007.50000,170.80000,335.00000,19.60000,354.60000,525.40000,0.10000,-665.80000,-1.30000,482.10000,1007.50000
2018-03-31,533.90000,123.90000,51.60000,19.90000,729.30000,152.40000,12.30000,2.80000,167.50000,896.80000,125.10000,331.30000,18.70000,350.00000,475.10000,0.10000,-696.00000,-4.90000,421.70000,896.80000
2017-12-31,548.60000,134.30000,45.20000,16.60000,744.70000,145.60000,12.10000,1.70000,159.40000,904.10000,138.90000,327.60000,18.20000,345.80000,484.70000,0.10000,-671.80000,-2.60000,419.40000,904.10000
2017-09-30,525.80000,110.50000,43.30000,13.30000,692.90000,136.10000,12.00000,1.90000,150.00000,842.90000,118.20000,324.00000,16.70000,340.70000,458.90000,0.10000,-662.40000,-2.20000,384.00000,842.90000
2017-06-30,496.60000,101.70000,42.80000,15.70000,656.80000,125.00000,11.90000,1.90000,138.80000,795.60000,105.10000,320.50000,16.30000,336.80000,441.90000,0.10000,-660.40000,-1.60000,353.70000,795.60000
2017-03-31,181.10000,85.90000,46.50000,17.00000,330.50000,123.40000,11.40000,1.90000,136.70000,467.20000,171.70000,,17.70000,17.70000,189.40000,0.10000,-663.30000,-1.30000,277.80000,467.20000
2016-12-31,123.70000,101.70000,45.40000,9.20000,280.00000,109.40000,11.30000,2.10000,122.80000,402.80000,102.40000,,16.60000,16.60000,119.00000,0.10000,-621.00000,-1.00000,283.80000,402.80000
2016-09-30,127.30000,76.80000,44.70000,9.80000,258.60000,88.40000,13.40000,1.50000,103.30000,361.90000,86.10000,,14.00000,14.00000,100.10000,0.10000,-613.60000,-0.70000,261.80000,361.90000
2016-06-30,115.60000,73.80000,42.90000,8.70000,241.00000,77.00000,13.60000,1.20000,91.80000,332.80000,73.90000,,12.50000,12.50000,86.40000,0.10000,-594.80000,-0.70000,246.40000,332.80000
2016-03-31,106.50000,67.30000,46.10000,7.50000,227.40000,65.90000,5.70000,0.40000,72.00000,299.40000,64.10000,,4.10000,4.10000,68.20000,0.10000,-574.60000,-0.30000,231.20000,299.40000
2015-12-31,115.20000,74.10000,35.20000,6.80000,231.30000,54.70000,5.90000,0.10000,60.70000,292.00000,66.90000,,3.90000,3.90000,70.80000,0.10000,-555.40000,-0.30000,221.20000,292.00000
2015-09-30,113.30000,55.80000,30.60000,4.00000,203.70000,46.60000,6.10000,0.30000,53.00000,256.70000,58.80000,0.40000,4.20000,4.60000,63.40000,0.10000,-556.90000,-0.30000,193.30000,256.70000
2015-06-30,97.50000,45.50000,22.40000,5.00000,170.40000,40.60000,6.20000,1.20000,48.00000,218.40000,44.20000,1.10000,2.40000,3.50000,47.70000,0.10000,-514.40000,-0.30000,170.70000,218.40000
2015-03-31,83.80000,40.20000,18.40000,3.80000,146.20000,35.70000,5.80000,1.60000,43.10000,189.30000,37.00000,1.70000,2.00000,3.70000,40.70000,0.10000,-510.70000,-0.30000,148.60000,189.30000
2014-12-31,83.60000,42.40000,16.00000,3.90000,145.90000,31.20000,5.90000,1.60000,38.70000,184.60000,40.60000,2.30000,1.50000,3.80000,44.40000,0.10000,-497.80000,-0.10000,140.20000,184.60000
2014-09-30,74.90000,31.40000,14.30000,2.80000,123.40000,28.00000,6.30000,1.70000,36.00000,159.40000,40.60000,2.90000,0.90000,3.80000,44.40000,0.10000,-499.10000,-0.10000,115.00000,159.40000
2014-06-30,61.30000,28.60000,11.60000,4.00000,105.50000,26.00000,6.50000,1.70000,34.20000,139.70000,35.60000,3.50000,1.00000,4.50000,40.10000,0.10000,-493.90000,-0.20000,99.60000,139.70000
2014-03-31,57.40000,23.80000,8.90000,3.50000,93.60000,22.90000,6.60000,1.80000,31.30000,124.90000,29.70000,4.10000,1.10000,5.20000,34.90000,0.10000,-487.90000,-0.10000,90.00000,124.90000
2013-12-31,54.60000,26.10000,9.00000,3.40000,93.10000,20.70000,6.80000,1.90000,29.40000,122.50000,32.10000,4.60000,1.70000,6.30000,38.40000,0.10000,-475.40000,-0.10000,84.10000,122.50000
2013-09-30,47.60000,21.60000,10.00000,2.50000,81.70000,19.70000,6.90000,1.80000,28.40000,110.10000,27.40000,5.20000,2.80000,8.00000,35.40000,0.10000,-472.80000,-0.10000,74.70000,110.10000
2013-06-30,46.40000,17.70000,7.30000,2.80000,74.20000,19.10000,7.10000,1.90000,28.10000,102.30000,21.10000,5.80000,3.10000,8.90000,30.00000,0.10000,-466.80000,-0.10000,72.30000,102.30000
2013-03-31,45.30000,16.30000,7.50000,2.20000,71.30000,18.30000,7.20000,2.00000,27.50000,98.80000,16.20000,6.30000,2.70000,9.00000,25.20000,0.10000,-456.70000,-0.10000,73.60000,98.80000
2012-12-31,48.70000,19.50000,7.40000,2.00000,77.60000,18.90000,7.40000,2.10000,28.40000,106.00000,19.50000,6.80000,2.10000,9.50000,29.00000,0.10000,-445.60000,-0.10000,77.00000,106.00000
2012-09-30,53.38500,12.35700,7.14100,2.68800,75.57100,18.61300,7.47500,1.13700,27.22500,102.79600,20.40400,,1.57000,2.13900,22.54300,0.07000,-437.14200,-0.09300,80.25300,102.79600
2012-06-30,61.18800,12.90000,7.37800,2.52700,83.99300,17.76800,7.62400,1.13700,26.52900,110.52200,16.96100,,1.55100,2.25300,19.21400,0.06900,-419.87900,-0.08800,91.30800,110.52200
2012-03-31,70.18400,12.54300,8.04400,2.05100,92.82200,16.20600,7.77200,1.16200,25.14000,117.96200,16.07600,,1.50100,2.33500,18.41100,0.06900,-405.18800,-0.10300,99.55100,117.96200
2011-12-31,82.00000,12.50000,8.20000,1.80000,104.50000,15.00000,,1.00000,16.00000,120.50000,14.70000,,1.00000,1.30000,16.00000,0.10000,-391.10000,-0.10000,104.50000,120.50000
2011-09-30,97.31700,9.00300,6.45500,2.45700,115.23200,12.52400,,1.03700,13.56100,128.79300,14.74300,,0.98500,0.98500,15.72800,0.06800,-378.87300,-0.09400,113.06500,128.79300
2011-06-30,106.01700,8.69400,6.25800,3.01100,123.98000,12.01600,,0.37300,12.38900,136.36900,13.77600,,1.01800,1.01800,14.79400,0.06800,-365.59500,-0.10100,121.57500,136.36900
2011-03-31,38.54500,7.15800,6.42500,2.30400,54.43200,11.74800,,0.37500,12.12300,66.55500,11.59500,,1.02700,1.59800,13.19300,0.06300,-358.22800,-0.08300,53.36200,66.55500
2010-12-31,47.88800,6.67100,8.11200,2.69000,65.36100,10.76300,,1.04000,11.80300,77.16400,15.12900,,1.04200,1.04200,16.17100,0.06200,-346.37800,-0.06600,60.99300,77.16400
2010-09-30,31.57300,5.10200,6.35300,1.46000,44.48800,9.24000,,0.37700,9.61700,54.10500,17.00800,0.88100,0.97200,1.85300,18.86100,0.06000,-336.56600,-0.03900,35.24400,54.10500
2010-06-30,40.08100,4.66100,4.08700,1.61400,50.44300,7.77500,,2.34700,10.12200,60.56500,15.51400,3.28300,0.75000,4.03300,19.54700,0.05800,-323.16800,-0.00500,41.01800,60.56500
2010-03-31,49.92100,3.80100,3.85100,1.43600,59.00900,6.88000,,2.42500,9.30500,68.31400,15.82800,4.96800,0.79100,5.75900,21.58700,0.05800,-311.48100,-0.04000,46.72700,68.31400
2009-12-31,28.01600,3.49000,2.64100,2.77300,36.92000,6.42200,,3.60600,10.02800,46.94800,18.79600,45.75700,0.84000,46.59700,65.39300,0.04600,-291.20800,-0.01300,-18.44500,46.94800
2009-09-30,37.71800,2.48700,1.93200,1.23900,43.37600,6.73100,,3.84900,10.58000,53.95600,17.53500,44.68300,0.83900,45.52200,63.05700,0.04600,-279.67900,0.03600,-9.10100,53.95600
2009-06-30,48.87400,2.06700,1.36300,1.81900,54.12300,6.49500,,4.48300,10.97800,65.10100,16.62400,1.95300,0.88000,46.50000,63.12400,0.04600,-266.15600,0.06300,1.97700,65.10100
2009-03-31,61.45200,1.34500,2.36500,1.34400,66.50600,6.40300,,5.03700,11.44000,77.94600,14.99700,42.70600,0.91600,47.79500,62.79200,0.04600,-250.82600,0.01300,15.15400,77.94600
