,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,4195.80000,881.10000,1583.80000,920.30000,7581.00000,6295.60000,649.50000,4109.70000,550.79980,21559.60000,29140.60000,8002.00000,14645.60000,821.10000,29762.90000,37764.90000,1.20000,-8208.30000,-529.90000,-8624.30000,29140.60000
2020-03-31,2625.20000,941.00000,1492.20000,691.50000,5749.90000,6387.00000,619.70000,4171.70000,580.10060,21729.00000,27478.90000,8265.80000,11658.70000,751.40000,26746.00000,35011.80000,1.20000,-7050.60000,-521.80000,-7532.90000,27478.90000
2019-12-31,3108.90000,908.10000,1408.70000,474.00000,5899.70000,6390.90000,611.10000,4255.00000,484.70020,21831.60000,27731.30000,8675.50000,10653.20000,701.20000,25814.90000,34490.40000,1.20000,-6414.80000,-387.40000,-6759.10000,27731.30000
2019-09-30,2757.10000,879.20000,1529.40000,488.20000,5653.90000,6431.70000,616.00000,4272.60000,479.60000,13565.70000,19219.60000,6168.70000,11167.00000,1370.50000,19281.90000,25450.60000,1.20000,-5771.20000,-503.30000,-6231.00000,19219.60000
2019-06-30,4835.40000,790.60000,1517.20000,591.60000,7734.80000,6187.80000,562.90000,4417.90000,458.00000,13159.60000,20894.40000,5895.80000,11159.10000,1440.60000,19317.60000,25213.40000,1.20000,-4013.90000,-349.00000,-4319.00000,20894.40000
2019-03-31,2131.70000,703.60000,1443.00000,674.00000,4952.30000,6135.50000,561.20000,4521.80000,464.50000,12689.60000,17641.90000,5273.40000,9141.50000,1500.30000,17403.70000,22677.10000,1.20000,-4807.70000,-271.50000,-5035.20000,17641.90000
2018-12-31,4991.80000,721.40000,1354.60000,608.50000,7676.30000,6039.30000,601.10000,4541.90000,472.70000,12305.00000,19981.30000,5427.50000,9130.70000,1478.20000,17432.60000,22860.10000,1.20000,-2584.00000,-343.20000,-2878.80000,19981.30000
2018-09-30,8937.80000,693.10000,1400.50000,1462.80000,12494.20000,5929.10000,602.40000,4583.80000,412.20000,11662.20000,24156.40000,5684.20000,9090.20000,1430.50000,17296.40000,22980.60000,1.30000,1457.40000,-330.30000,1175.80000,24156.40000
2018-06-30,1976.60000,854.80000,1387.40000,1364.60000,5583.40000,5689.60000,584.80000,4770.50000,404.70000,11598.70000,17182.10000,5551.60000,6149.10000,1484.70000,7633.80000,13185.40000,1.40000,4150.90000,-202.70000,3996.70000,17182.10000
2018-03-31,2242.50000,869.60000,1375.90000,1169.00000,5657.00000,5576.80000,590.70000,5021.90000,541.80000,11896.50000,17553.50000,5187.00000,6185.10000,1463.70000,7648.80000,12835.80000,1.40000,4635.80000,32.90000,4717.70000,17553.50000
2017-12-31,3768.00000,851.80000,1313.20000,950.50000,6883.50000,5378.70000,651.10000,4921.00000,526.30000,11635.00000,18518.50000,6841.10000,4566.50000,1352.00000,5918.50000,12759.60000,1.40000,5834.90000,-125.30000,5758.90000,18518.50000
2017-09-30,2690.90000,870.40000,1364.00000,358.10000,5283.40000,4919.50000,1023.90000,1980.60000,362.80000,9082.20000,14365.60000,4220.70000,3932.60000,750.90000,4687.90000,8908.60000,1.40000,5563.20000,-155.60000,5457.00000,14365.60000
2017-06-30,3006.10000,791.10000,1357.30000,354.80000,5509.30000,4699.80000,1138.50000,2003.90000,365.30000,9013.39900,14522.70000,4026.50000,3935.50000,711.20000,4646.70000,8673.20000,1.40000,5986.00000,-185.10000,5849.50000,14522.70000
2017-03-31,2394.90000,791.00000,1323.60000,409.90000,4919.40000,4564.50000,1461.30000,2103.50000,368.00000,9308.50000,14227.90000,4000.10000,3942.50000,673.90000,4616.40000,8616.50000,1.40000,5768.90000,-206.40000,5611.40000,14227.90000
2016-12-31,2175.40000,865.10000,1218.70000,357.00000,4616.20000,4478.50000,1652.00000,2069.60000,394.90000,9401.10000,14017.30000,4397.30000,3185.70000,631.20000,3816.90000,8214.20000,1.50000,5996.30000,-242.30000,5803.10000,14017.30000
2016-09-30,2263.20000,768.80000,1378.50000,347.40000,4757.90000,4533.80000,1496.20000,2235.90000,403.30000,9554.60100,14312.50000,4546.80000,3185.30000,689.70000,3875.00000,8421.80000,1.50000,5949.80000,-108.40000,5890.70000,14312.50000
2016-06-30,2316.30000,747.30000,1325.10000,467.50000,4856.20000,4359.20000,1172.10000,2231.80000,391.10000,8977.00000,13833.20000,4245.20000,3202.40000,661.60000,3864.00000,8109.20000,148.40000,5702.00000,-128.60000,5724.00000,13833.20000
2016-03-31,1417.60000,743.70000,1293.10000,429.10000,3883.50000,4246.90000,937.40000,2140.20000,401.20000,8635.90000,12519.40000,4351.20000,2447.60000,624.20000,3071.80000,7423.00000,1.50000,5241.20000,-189.20000,5096.40000,12519.40000
2015-12-31,2379.90000,764.40000,1242.60000,340.80000,4727.70000,4122.50000,656.50000,2081.40000,416.90000,8215.80100,12943.50000,4420.10000,1947.90000,592.10000,2540.00000,6960.10000,1.50000,6164.00000,-225.10000,5983.40000,12943.50000
2015-09-30,1611.40000,719.00000,1306.40000,334.20000,3971.00000,4088.30000,664.50000,2095.80000,415.90000,8445.30000,12416.30000,3648.10000,2347.50000,600.90000,2948.40000,6596.50000,1.50000,5974.80000,-199.40000,5819.80000,12416.30000
2015-06-30,2175.20000,672.70000,1166.00000,413.80000,4760.70000,3977.70000,749.50000,2086.40000,443.30000,8108.10000,12868.80000,4049.20000,2347.40000,613.90000,2961.30000,7010.50000,1.50000,5945.00000,-131.10000,5858.30000,12868.80000
2015-03-31,1849.80000,655.60000,1061.10000,355.10000,4245.40000,3897.70000,662.10000,2139.20000,395.20000,7945.30000,12190.70000,3521.20000,2048.50000,610.30000,2658.80000,6180.00000,1.50000,6083.00000,-116.90000,6010.70000,12190.70000
2014-12-31,1953.10000,664.90000,1018.30000,600.50000,4546.10000,3822.30000,628.40000,2140.40000,382.20000,7805.00000,12351.10000,3557.50000,2048.40000,587.40000,2635.80000,6193.30000,0.80000,5832.20000,-97.00000,6157.80000,12351.10000
2014-09-30,1843.80000,631.00000,1090.90000,285.60000,4168.70000,3519.00000,833.30000,1129.70000,198.90000,6584.20000,10752.90000,3038.70000,2048.30000,392.20000,2440.50000,5479.20000,0.70000,5206.60000,25.30000,5273.70000,10752.90000
2014-06-30,1196.30000,580.90000,1025.80000,289.40000,3356.90000,3373.70000,1374.20000,1140.40000,193.00000,7028.40000,10385.30000,2883.90000,2048.10000,382.50000,2430.60000,5314.50000,0.80000,4957.70000,70.90000,5070.80000,10385.30000
2014-03-31,1489.50000,590.00000,954.70000,286.10000,3579.00000,3278.10000,962.60000,1138.00000,195.90000,6518.00000,10097.00000,2733.50000,2048.00000,368.40000,2416.40000,5149.90000,0.80000,4705.40000,64.30000,4947.10000,10097.00000
2013-12-31,1702.80000,589.80000,943.30000,271.10000,3759.40000,3233.00000,969.30000,1138.70000,205.80000,6495.80000,10255.20000,2953.00000,2047.90000,364.80000,2412.70000,5365.70000,0.80000,4474.20000,68.70000,4889.50000,10255.20000
2013-09-30,3233.80000,561.40000,1111.20000,287.70000,5471.40000,3200.50000,554.80000,1137.70000,185.30000,6045.30000,11516.70000,5377.30000,1299.40000,357.70000,1657.10000,7034.40000,0.80000,4130.30000,67.00000,4482.30000,11516.70000
2013-06-30,2044.30000,506.80000,1173.80000,302.00000,4239.70000,2987.10000,488.90000,860.90000,485.80000,4822.70000,9062.40000,2424.40000,549.70000,340.70000,890.40000,3314.80000,0.80000,5558.50000,14.50000,5747.60000,9062.40000
2013-03-31,1697.70000,520.00000,1124.50000,256.70000,3810.20000,2845.30000,468.90000,863.60000,514.80000,4692.60000,8502.80000,2269.70000,549.60000,356.00000,905.60000,3175.30000,0.70000,5298.60000,-17.30000,5327.50000,8502.80000
2012-12-31,2459.70000,469.20000,1093.20000,178.30000,4416.00000,2711.10000,534.30000,400.20000,428.50000,4074.10000,8490.10000,2390.90000,549.60000,374.60000,924.20000,3315.10000,0.70000,5117.30000,11.90000,5175.00000,8490.10000
2012-09-30,2037.00000,485.90000,1241.50000,196.50000,4199.60000,2658.90000,575.90000,542.80000,144.70000,4019.60000,8219.20000,2209.80000,549.60000,345.30000,894.90000,3104.70000,0.70000,5046.20000,22.70000,5114.50000,8219.20000
2012-06-30,2497.60000,433.00000,1249.20000,172.90000,4569.60000,2444.20000,554.40000,336.70000,404.00000,3739.30000,8308.90000,2018.20000,549.60000,353.10000,902.70000,2920.90000,0.80000,4935.80000,-2.50000,5388.00000,8308.90000
2012-03-31,2234.30000,437.40000,1205.00000,259.60000,4351.50000,2382.50000,539.70000,340.70000,392.10000,3655.00000,8006.50000,1971.40000,549.60000,348.80000,898.40000,2869.80000,0.80000,4732.10000,41.70000,5136.70000,8006.50000
2011-12-31,2273.20000,431.00000,1124.00000,180.10000,4237.10000,2347.30000,528.10000,337.10000,386.00000,3598.50000,7835.60000,2158.80000,549.50000,352.00000,901.50000,3060.30000,0.80000,4551.20000,42.10000,4775.30000,7835.60000
2011-09-30,2050.70000,386.50000,965.80000,161.50000,3794.90000,2355.00000,479.30000,321.60000,409.60000,3565.50000,7360.40000,2075.80000,549.50000,347.80000,897.30000,2973.10000,0.70000,4297.40000,46.30000,4387.30000,7360.40000
2011-06-30,1952.50000,361.50000,856.70000,152.80000,3587.00000,2384.80000,473.70000,340.20000,312.10000,3510.80000,7097.80000,1859.40000,549.40000,347.50000,896.90000,2756.30000,0.70000,4065.70000,97.50000,4341.50000,7097.80000
2011-03-31,1927.50000,355.70000,772.40000,226.70000,3540.30000,2378.50000,447.50000,337.90000,323.40000,3487.30000,7027.60000,1794.20000,549.40000,356.80000,906.20000,2700.40000,0.80000,3883.70000,84.60000,4327.20000,7027.60000
2010-12-31,2050.60000,316.10000,620.50000,151.00000,3400.40000,2393.60000,483.50000,335.70000,317.90000,3530.70000,6931.10000,1956.40000,549.40000,365.00000,914.40000,2870.80000,0.70000,3720.10000,62.60000,4060.30000,6931.10000
2010-09-30,1449.70000,302.70000,543.30000,156.50000,2756.40000,2416.50000,533.30000,333.20000,346.50000,3629.50000,6385.90000,1779.10000,549.40000,375.10000,924.50000,2703.60000,0.70000,3471.20000,57.20000,3682.30000,6385.90000
2010-06-30,1395.10000,282.50000,496.60000,156.00000,2610.90000,2361.50000,592.80000,330.60000,311.10000,3596.00000,6206.90000,1726.60000,549.40000,396.30000,945.70000,2672.30000,0.70000,3288.30000,30.40000,3534.60000,6206.90000
2010-03-31,1293.90000,299.70000,488.70000,136.10000,2490.40000,2414.60000,588.80000,331.90000,319.00000,3654.30000,6144.70000,1646.60000,549.30000,394.10000,943.40000,2590.00000,0.70000,3177.10000,47.90000,3554.70000,6144.70000
2009-12-31,1356.70000,263.40000,544.90000,141.00000,2583.90000,2482.70000,393.40000,331.10000,310.50000,3517.70000,6101.60000,1779.20000,549.30000,409.00000,958.30000,2737.50000,0.70000,3034.60000,58.20000,3364.10000,6101.60000
2009-09-30,666.10000,271.00000,664.90000,147.20000,2035.80000,2536.40000,423.50000,327.30000,253.80000,3541.00000,5576.80000,1581.00000,549.30000,389.60000,938.90000,2519.90000,0.70000,2793.20000,65.40000,3056.90000,5576.80000
2009-06-30,336.70000,295.20000,703.60000,145.10000,1717.70000,2594.20000,408.40000,324.90000,287.90000,3615.40000,5333.10000,1557.90000,549.40000,407.80000,957.20000,2515.10000,0.70000,2643.20000,47.80000,2818.00000,5333.10000
2009-03-31,294.50000,309.30000,627.80000,159.60000,1604.10000,2658.00000,387.40000,328.40000,303.40000,3677.20000,5281.30000,1685.90000,549.40000,415.60000,965.00000,2650.90000,0.70000,2491.70000,37.40000,2630.40000,5281.30000
