,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,9907.00000,6408.00000,5734.00000,2796.00000,,24845.00000,8689.00000,764.00000,33134.00000,,47956.00000,72801.00000,13365.00000,15297.00000,,23552.00000,36917.00000,24560.00000,35115.00000,-9445.00000,35884.00000,72801.00000
2022-06-30,9290.00000,7199.00000,5899.00000,2568.00000,,24956.00000,8818.00000,734.00000,34336.00000,,49246.00000,74202.00000,12392.00000,16755.00000,,25094.00000,37486.00000,24429.00000,34487.00000,-8706.00000,36716.00000,74202.00000
2022-03-31,8158.00000,7179.00000,5691.00000,2401.00000,,23429.00000,8908.00000,763.00000,35404.00000,,50578.00000,74007.00000,12647.00000,17086.00000,,25731.00000,38378.00000,24304.00000,33295.00000,-8474.00000,35629.00000,74007.00000
2021-12-31,10249.00000,6487.00000,5157.00000,2346.00000,,24239.00000,8959.00000,816.00000,35970.00000,,50957.00000,75196.00000,13105.00000,17296.00000,,26067.00000,39172.00000,24470.00000,31528.00000,-8374.00000,36024.00000,75196.00000
2021-09-30,9692.00000,6405.00000,5261.00000,2134.00000,,23492.00000,8831.00000,812.00000,36611.00000,,50303.00000,73795.00000,12867.00000,17446.00000,,26290.00000,39157.00000,24285.00000,30376.00000,-9240.00000,34638.00000,73795.00000
2021-06-30,8944.00000,6113.00000,5439.00000,2131.00000,,22627.00000,8816.00000,805.00000,37166.00000,,50642.00000,73269.00000,12614.00000,17547.00000,,26626.00000,39240.00000,24153.00000,29053.00000,-9066.00000,34029.00000,73269.00000
2021-03-31,8372.00000,6096.00000,5387.00000,1962.00000,,21817.00000,8832.00000,832.00000,37565.00000,,50968.00000,72785.00000,12462.00000,17489.00000,,26535.00000,38997.00000,24023.00000,28669.00000,-9285.00000,33788.00000,72785.00000
2020-12-31,7148.00000,6414.00000,5012.00000,1867.00000,,20441.00000,9029.00000,821.00000,38528.00000,,52107.00000,72548.00000,11907.00000,18527.00000,,27638.00000,39545.00000,24145.00000,27627.00000,-8946.00000,33003.00000,72548.00000
2020-09-30,4731.00000,5649.00000,5152.00000,1858.00000,,17390.00000,8620.00000,803.00000,38546.00000,,51653.00000,69043.00000,10257.00000,18349.00000,,27191.00000,37448.00000,24037.00000,26266.00000,-9044.00000,31595.00000,69043.00000
2020-06-30,5037.00000,5140.00000,5202.00000,1842.00000,,17221.00000,8343.00000,776.00000,38865.00000,,51555.00000,68776.00000,10959.00000,18184.00000,,27019.00000,37978.00000,23893.00000,25669.00000,-9080.00000,30798.00000,68776.00000
2020-03-31,3668.00000,5292.00000,4568.00000,1970.00000,,15498.00000,7907.00000,790.00000,39192.00000,,51279.00000,66777.00000,10808.00000,16804.00000,,25542.00000,36350.00000,23731.00000,25786.00000,-9386.00000,30427.00000,66777.00000
2019-12-31,4140.00000,5425.00000,4316.00000,1786.00000,,15667.00000,8038.00000,883.00000,40220.00000,,52220.00000,67887.00000,10863.00000,16661.00000,,25723.00000,36586.00000,23853.00000,25847.00000,-8465.00000,31301.00000,67887.00000
2019-09-30,4335.00000,5450.00000,4392.00000,1942.00000,,16119.00000,7825.00000,874.00000,40511.00000,,52420.00000,68539.00000,10491.00000,17639.00000,,26029.00000,36520.00000,23771.00000,25440.00000,-7763.00000,32019.00000,68539.00000
2019-06-30,3376.00000,5548.00000,4352.00000,1919.00000,,15195.00000,7825.00000,851.00000,41420.00000,,53232.00000,68427.00000,9062.00000,18982.00000,,27471.00000,36533.00000,23665.00000,25045.00000,-7365.00000,31894.00000,68427.00000
2019-03-31,3261.00000,5345.00000,4085.00000,1718.00000,,14409.00000,7626.00000,867.00000,41681.00000,,53201.00000,67610.00000,9113.00000,18845.00000,,27368.00000,36481.00000,23461.00000,24613.00000,-7470.00000,31129.00000,67610.00000
2018-12-31,4086.00000,5182.00000,3796.00000,1568.00000,,14632.00000,7563.00000,897.00000,42196.00000,,52541.00000,67173.00000,9012.00000,19359.00000,,27439.00000,36451.00000,23512.00000,24560.00000,-7586.00000,30722.00000,67173.00000
2018-09-30,7550.00000,5271.00000,3781.00000,1582.00000,12.00000,18196.00000,7448.00000,971.00000,42893.00000,19.00000,53441.00000,71637.00000,12776.00000,19284.00000,,27963.00000,40739.00000,23428.00000,24144.00000,-7009.00000,30898.00000,71637.00000
2018-06-30,3264.00000,5192.00000,3714.00000,1935.00000,17.00000,14122.00000,7432.00000,940.00000,43795.00000,121.00000,54293.00000,68415.00000,8951.00000,19823.00000,,28690.00000,37641.00000,23317.00000,24080.00000,-6913.00000,30774.00000,68415.00000
2018-03-31,4042.00000,5356.00000,3826.00000,1720.00000,20.00000,14964.00000,7659.00000,913.00000,45170.00000,120.00000,55944.00000,70908.00000,9010.00000,21154.00000,,30297.00000,39307.00000,23223.00000,23856.00000,-5733.00000,31601.00000,70908.00000
2017-12-31,9610.00000,5249.00000,3601.00000,1667.00000,20.00000,20147.00000,7607.00000,883.00000,45493.00000,176.00000,56103.00000,76250.00000,8912.00000,27210.00000,,36240.00000,45152.00000,23206.00000,23978.00000,-6062.00000,31098.00000,76250.00000
2017-09-30,11199.00000,4800.00000,3483.00000,1895.00000,,21377.00000,7219.00000,1386.00000,40644.00000,57.00000,50871.00000,72248.00000,7935.00000,23310.00000,,32095.00000,40030.00000,23118.00000,25320.00000,-6116.00000,32218.00000,72248.00000
2017-06-30,9835.00000,4633.00000,3603.00000,1912.00000,,19983.00000,7286.00000,1545.00000,40785.00000,,51168.00000,71151.00000,6803.00000,23810.00000,,32560.00000,39363.00000,23012.00000,25202.00000,-6250.00000,31788.00000,71151.00000
2017-03-31,8860.00000,4510.00000,3995.00000,1964.00000,,19329.00000,7265.00000,1756.00000,40758.00000,,51558.00000,70887.00000,6646.00000,23764.00000,,32694.00000,39340.00000,22886.00000,25387.00000,-6532.00000,31547.00000,70887.00000
2016-12-31,18775.00000,3248.00000,2434.00000,1806.00000,513.00000,26776.00000,5705.00000,2947.00000,12222.00000,2753.00000,25890.00000,52666.00000,6660.00000,20681.00000,59.00000,25289.00000,31949.00000,13027.00000,25565.00000,-7263.00000,20717.00000,52666.00000
2016-09-30,4507.00000,3320.00000,2613.00000,1986.00000,552.00000,12978.00000,5734.00000,2997.00000,12486.00000,2779.00000,26519.00000,39497.00000,8321.00000,5975.00000,60.00000,10280.00000,18601.00000,12939.00000,25162.00000,-6533.00000,20896.00000,39497.00000
2016-06-30,4438.00000,3567.00000,2813.00000,2104.00000,66.00000,12988.00000,5826.00000,3339.00000,15063.00000,2.00000,26843.00000,39831.00000,8673.00000,6016.00000,,10363.00000,19036.00000,12835.00000,25884.00000,-7223.00000,20795.00000,39831.00000
2016-03-31,3957.00000,3430.00000,2786.00000,2157.00000,76.00000,12406.00000,5836.00000,3552.00000,15233.00000,2.00000,27231.00000,39637.00000,8393.00000,5977.00000,,10402.00000,18795.00000,12744.00000,25654.00000,-6851.00000,20842.00000,39637.00000
2015-12-31,6125.00000,3418.00000,2599.00000,1908.00000,105.00000,14155.00000,5730.00000,4041.00000,15200.00000,2.00000,27092.00000,41247.00000,9186.00000,5871.00000,,10735.00000,19921.00000,12734.00000,25757.00000,-6658.00000,21326.00000,41247.00000
2015-09-30,6139.00000,3460.00000,2633.00000,3523.00000,139.00000,15894.00000,5797.00000,3055.00000,15594.00000,2.00000,25831.00000,41725.00000,8755.00000,5953.00000,,11751.00000,20506.00000,12641.00000,25375.00000,-7211.00000,21219.00000,41725.00000
2015-06-30,11177.00000,3553.00000,2735.00000,3573.00000,93.00000,21131.00000,5738.00000,243.00000,15681.00000,2.00000,22994.00000,44125.00000,9185.00000,5862.00000,,11814.00000,20999.00000,12566.00000,25162.00000,-5004.00000,23126.00000,44125.00000
2015-03-31,9849.00000,3481.00000,2623.00000,3859.00000,173.00000,19985.00000,5699.00000,244.00000,15834.00000,3.00000,23110.00000,43095.00000,9206.00000,5931.00000,,11901.00000,21107.00000,12462.00000,24740.00000,-5607.00000,21988.00000,43095.00000
2014-12-31,4460.00000,3586.00000,2643.00000,1975.00000,892.00000,13556.00000,5935.00000,229.00000,16265.00000,1934.00000,27651.00000,41207.00000,10467.00000,3393.00000,108.00000,9101.00000,19568.00000,12383.00000,22874.00000,-5053.00000,21639.00000,41207.00000
2014-09-30,4877.00000,3618.00000,2696.00000,4173.00000,1100.00000,16464.00000,5872.00000,221.00000,16142.00000,2043.00000,26050.00000,42514.00000,10823.00000,3719.00000,96.00000,8698.00000,19521.00000,12207.00000,22335.00000,-2975.00000,22993.00000,42514.00000
2014-06-30,7062.00000,4056.00000,2823.00000,4065.00000,252.00000,18258.00000,5935.00000,130.00000,15179.00000,52.00000,23217.00000,41475.00000,9853.00000,3403.00000,1.00000,7918.00000,17771.00000,12126.00000,22137.00000,-1952.00000,23704.00000,41475.00000
2014-03-31,7047.00000,3883.00000,2775.00000,3977.00000,249.00000,17931.00000,5948.00000,122.00000,15394.00000,53.00000,23731.00000,41662.00000,10186.00000,3387.00000,1.00000,7987.00000,18173.00000,12032.00000,22005.00000,-1934.00000,23489.00000,41662.00000
2013-12-31,8098.00000,3986.00000,2693.00000,1504.00000,438.00000,19247.00000,5905.00000,119.00000,15507.00000,66.00000,23706.00000,42953.00000,9507.00000,3388.00000,7.00000,8179.00000,17686.00000,12048.00000,21979.00000,-2012.00000,25267.00000,42953.00000
