,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,211.24100,8.43000,2678.19300,211.94100,3109.80500,1843.32400,55.52000,99.28100,4801.92300,7911.72800,2095.20000,1113.38600,113.62500,3875.38300,5970.58300,1.41400,5455.13400,12.29800,1941.14500,7911.72800
2022-06-30,530.82200,,2485.13800,214.43600,3230.39600,1744.55600,55.52000,78.57400,4638.79800,7869.19400,2242.17800,1023.27000,110.49000,3713.14900,5955.32700,1.41400,5322.85900,9.14800,1913.86700,7869.19400
2022-03-31,405.43200,9.03000,2568.17900,185.63400,3168.27500,1655.75000,55.52000,63.16800,4518.53300,7686.80800,2199.66400,1023.54500,106.48500,3697.12200,5896.78600,1.41300,5029.00300,7.33800,1790.02200,7686.80800
2021-12-31,878.03000,17.10000,2191.19200,164.11800,3250.44000,1617.80600,55.52000,55.40600,4517.02700,7767.46700,2064.84200,1019.23000,105.84800,3699.96000,5764.80200,1.41100,4945.24300,1.34500,2002.66500,7767.46700
2021-09-30,1111.71100,6.82700,2199.77300,149.55000,3467.86100,1441.70400,55.52000,38.00900,4277.33300,7745.19400,2046.00700,1015.90800,125.65100,3678.43400,5724.44100,1.41000,4783.07600,-0.59200,2020.75300,7745.19400
2021-06-30,1412.00100,,1992.82400,162.31800,3567.14300,1333.85200,55.52000,37.57100,4120.74500,7687.88800,2083.53100,1016.02500,120.13100,3624.24400,5707.77500,1.41000,4618.04500,-0.79800,1980.11300,7687.88800
2021-03-31,1149.93000,,2084.67700,146.22700,3380.83400,1287.00400,55.52000,35.47500,3978.84500,7359.67900,1975.92500,1016.72800,115.48100,3531.45500,5507.38000,1.40900,4307.91900,-1.11800,1852.29900,7359.67900
2020-12-31,1341.75600,,1783.27000,133.65900,3258.68500,1248.96000,55.52000,30.48400,3790.43100,7049.11600,1743.79800,1017.42000,143.15400,3381.47800,5125.27600,1.40100,4187.13500,-3.24300,1923.84000,7049.11600
2020-09-30,1111.98600,7.83800,1915.04000,136.09800,3170.96200,1178.62500,124.49200,28.94100,3689.83500,6860.79700,2132.66300,562.21200,118.28300,2852.26800,4984.93100,1.39800,4097.86300,-5.86700,1875.86600,6860.79700
2020-06-30,1206.36600,,1688.50800,135.23800,3030.11200,1148.22500,124.49200,26.75700,3580.96300,6611.07500,2157.05400,568.14400,102.21300,2758.29100,4915.34500,1.39600,3953.79500,-6.33500,1695.73000,6611.07500
2020-03-31,461.47300,,1905.91300,112.85300,2480.23900,1143.18900,124.49200,25.88800,3522.16600,6002.40500,1494.12500,1020.23100,80.64500,3154.55700,4648.68200,1.39100,3655.76100,-5.05100,1353.72300,6002.40500
2019-12-31,84.24100,,1602.78100,100.86500,1787.88700,1163.95600,124.49200,24.13100,3501.38100,5289.26800,1247.60000,396.86900,76.36100,2474.54500,3722.14500,1.38900,3612.83300,0.19900,1567.12300,5289.26800
2019-09-30,82.64000,5.60000,1812.77200,104.48600,2005.49800,1143.07100,124.49200,22.99700,3423.79800,5429.29600,1251.72300,643.05900,74.44100,2685.75100,3937.47400,1.38800,3510.10700,0.07300,1491.82200,5429.29600
2019-06-30,104.01800,5.58900,1733.15000,95.05100,1937.80800,1135.31000,124.49200,23.66990,3374.91100,5312.71900,1271.38600,493.68410,70.74800,2496.39100,3767.77700,1.38600,3429.49200,0.88200,1544.94200,5312.71900
2019-03-31,102.21500,4.84600,1881.33200,90.69200,2079.08500,1120.86900,124.49200,25.80490,3358.11600,5437.20100,1311.93400,634.03110,69.26200,2639.69100,3951.62500,1.38000,3252.38700,3.06700,1485.57600,5437.20100
2018-12-31,86.29900,4.11100,1589.54200,114.44700,1794.39900,1134.46400,124.49200,25.30000,1290.86300,3085.26200,938.10700,410.37000,67.92700,585.33500,1523.44200,1.37500,3213.89500,3.81400,1561.82000,3085.26200
2018-09-30,71.30200,23.65500,1737.27300,109.47800,1941.70800,1112.04900,124.49200,29.20000,1279.22600,3220.93400,974.54100,577.19500,65.41400,751.09600,1725.63700,1.37200,3114.97200,5.96900,1495.29700,3220.93400
