,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2012-06-30,683.00000,1136.00000,256.00000,125.00000,2372.00000,25632.00000,687.00000,,898.00000,27217.00000,29589.00000,2575.00000,8581.00000,1642.00000,18119.00000,20694.00000,1040.00000,8679.00000,-849.00000,8895.00000,29589.00000
2012-03-31,766.00000,1161.00000,251.00000,112.00000,2468.00000,25141.00000,683.00000,,894.00000,26718.00000,29186.00000,2593.00000,8623.00000,1667.00000,18089.00000,20682.00000,1039.00000,8313.00000,-866.00000,8504.00000,29186.00000
2011-12-31,1306.00000,1000.00000,240.00000,78.00000,2806.00000,24974.00000,678.00000,,886.00000,26538.00000,29344.00000,2558.00000,8734.00000,1983.00000,18318.00000,20876.00000,1049.00000,8275.00000,-875.00000,8468.00000,29344.00000
2011-09-30,641.00000,1148.00000,236.00000,112.00000,2301.00000,24418.00000,687.00000,,842.00000,25947.00000,28248.00000,2568.00000,8160.00000,1717.00000,17412.00000,19980.00000,1050.00000,7944.00000,-738.00000,8268.00000,28248.00000
2011-06-30,1295.00000,1112.00000,251.00000,123.00000,2967.00000,24202.00000,681.00000,,855.00000,25738.00000,28705.00000,2485.00000,8186.00000,1753.00000,17279.00000,19764.00000,1095.00000,8582.00000,-747.00000,8941.00000,28705.00000
2011-03-31,590.00000,1068.00000,237.00000,102.00000,2171.00000,23915.00000,676.00000,,815.00000,25406.00000,27577.00000,2222.00000,7637.00000,1780.00000,16599.00000,18821.00000,368.00000,9134.00000,-760.00000,8756.00000,27577.00000
2010-12-31,1346.00000,993.00000,218.00000,106.00000,2855.00000,23799.00000,673.00000,,814.00000,25286.00000,28141.00000,2537.00000,8051.00000,1800.00000,16904.00000,19441.00000,370.00000,9087.00000,-771.00000,8700.00000,28141.00000
2010-09-30,676.00000,1001.00000,225.00000,97.00000,2205.00000,23334.00000,660.00000,,830.00000,24824.00000,27029.00000,2540.00000,7297.00000,1822.00000,15851.00000,18391.00000,374.00000,9022.00000,-771.00000,8638.00000,27029.00000
2010-06-30,689.00000,938.00000,223.00000,108.00000,2143.00000,23173.00000,658.00000,,770.00000,24601.00000,26744.00000,2354.00000,7320.00000,1843.00000,15813.00000,18167.00000,380.00000,8968.00000,-787.00000,8577.00000,26744.00000
2010-03-31,1050.00000,971.00000,218.00000,78.00000,2501.00000,23290.00000,654.00000,,748.00000,24692.00000,27193.00000,2388.00000,7372.00000,1880.00000,15920.00000,18308.00000,389.00000,9279.00000,-798.00000,8885.00000,27193.00000
2009-12-31,1090.00000,995.00000,203.00000,124.00000,2570.00000,23064.00000,650.00000,,603.00000,24317.00000,26887.00000,1865.00000,7895.00000,1831.00000,16254.00000,18119.00000,393.00000,9090.00000,-809.00000,8768.00000,26887.00000
2009-09-30,1321.00000,928.00000,239.00000,111.00000,2770.00000,23040.00000,626.00000,,584.00000,24250.00000,27020.00000,2076.00000,7906.00000,1798.00000,16255.00000,18331.00000,393.00000,8963.00000,-728.00000,8689.00000,27020.00000
2009-06-30,1178.00000,885.00000,254.00000,160.00000,2636.00000,22887.00000,622.00000,,590.00000,24099.00000,26735.00000,1961.00000,7933.00000,1968.00000,16318.00000,18279.00000,392.00000,8757.00000,-735.00000,8456.00000,26735.00000
2009-03-31,1129.00000,958.00000,250.00000,112.00000,2600.00000,22762.00000,617.00000,,588.00000,23967.00000,26567.00000,2070.00000,7995.00000,2031.00000,16292.00000,18362.00000,392.00000,8534.00000,-742.00000,8205.00000,26567.00000
