,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,607.25400,89.50400,31.18600,29.25700,757.20100,32.97200,52.86900,49.55100,229.26400,997.92700,223.52300,253.17400,40.07700,404.22800,627.75100,0.00100,-163.53900,-1.15300,370.17600,997.92700
2020-03-31,593.84400,95.48400,34.61700,27.75200,751.69700,30.50000,54.11500,95.68300,267.10400,1030.78700,233.62200,295.21600,79.53700,480.95800,714.58000,0.00100,-116.24500,-1.09100,316.20700,1030.78700
2019-12-31,296.10900,145.41300,32.05600,26.07900,499.65700,28.93600,55.36200,44.62000,203.44900,713.22300,199.31100,102.65900,38.83700,241.70000,441.01100,0.00100,-185.18100,-0.92300,272.21200,713.22300
2019-09-30,203.04600,133.68900,30.23100,24.55100,391.51700,23.53200,56.54400,40.66900,120.74500,523.66900,146.81900,100.97800,37.83700,224.56100,371.38000,0.00100,-301.84700,0.56900,152.28900,523.66900
2019-06-30,205.95900,97.53700,20.09400,26.26100,349.85100,21.53200,57.72600,40.10500,119.36300,481.51800,143.61300,99.89000,38.45600,220.63400,364.24700,0.00100,-332.94600,0.41400,117.27100,481.51800
2019-03-31,78.08700,81.71500,12.97100,22.66900,195.44200,20.17800,58.90700,36.76200,115.84700,319.25200,128.74600,65.40600,32.58300,176.38200,305.12800,0.00100,-343.56300,0.66300,14.12400,319.25200
2018-12-31,106.23700,78.93800,16.26700,20.86000,222.30200,20.99800,60.08900,36.54800,117.63500,339.93700,147.16100,81.62800,26.46100,185.00000,332.16100,0.00100,-346.30200,0.74200,7.77600,339.93700
2018-09-30,116.16400,54.11700,17.88600,21.63100,209.79800,20.33100,60.86100,35.52000,116.71200,326.51000,134.92200,87.90700,25.46000,187.43200,322.35400,0.00100,-347.01100,-0.00700,4.15600,326.51000
2018-06-30,58.47100,58.69600,17.47100,20.74100,155.37900,23.10000,4.02700,36.03000,63.15700,218.53600,114.64800,33.55900,25.33700,134.00300,248.65100,0.00100,-343.54100,-0.35300,-30.11500,218.53600
2018-03-31,53.25500,55.62200,18.54100,20.43500,147.85300,24.92600,4.10300,35.23600,64.26500,212.11800,103.68500,36.45900,24.86000,139.58400,243.26900,0.00100,-339.80300,-0.36800,-31.15100,212.11800
2017-12-31,29.14400,65.34600,25.99900,9.95700,130.44600,26.48300,4.17900,8.03900,38.70100,169.14700,91.74100,32.32200,24.26900,86.53200,178.27300,0.00100,-295.72700,-0.65600,-9.12600,169.14700
2017-09-30,28.87800,68.86900,25.31600,13.25400,136.31700,28.19100,4.25500,8.31800,40.76400,177.08100,85.48900,37.05800,26.00900,99.39400,184.88300,0.00100,-292.78700,-0.46500,-7.80200,177.08100
2017-06-30,30.95300,56.40300,20.83900,13.30700,121.50200,29.35100,4.33200,8.49300,42.17600,163.67800,63.34500,41.38500,25.55000,102.71700,166.06200,0.00100,-285.93300,-0.16900,-2.38400,163.67800
2017-03-31,29.95500,48.90300,33.80800,10.13300,122.79900,30.90500,4.47000,9.33300,44.70800,167.50700,54.62900,45.38400,25.52400,105.40700,160.03600,0.00100,-273.84000,-0.63100,7.47100,167.50700
2016-12-31,17.76400,61.01900,31.96000,7.12100,117.86400,31.44000,4.60900,9.66300,45.71200,163.57600,82.77200,20.76800,24.84300,79.50400,162.27600,0.00100,-250.53500,-0.29200,1.30000,163.57600
2016-09-30,24.11200,59.48200,39.10100,7.18700,129.88200,32.45300,5.41400,8.67900,46.54600,176.42800,85.56800,22.80800,25.99600,80.63100,166.19900,0.00100,-237.34700,-0.25400,10.22900,176.42800
2016-06-30,8.24300,48.97300,39.29500,7.92500,104.43600,34.59100,5.59700,7.88500,48.07300,152.50900,84.61700,,25.69200,55.43500,140.05200,,-218.59100,-0.20000,12.45700,152.50900
2016-03-31,13.01600,47.05600,45.57600,7.23700,112.88500,32.96300,5.78100,6.89100,45.63500,158.52000,79.94600,,25.29100,53.01400,132.96000,,-201.86800,-0.40400,25.56000,158.52000
2015-12-31,28.45200,46.09900,40.80000,6.41700,121.76800,32.11800,5.96500,5.67700,43.76000,165.52800,72.84800,,26.11600,51.23100,124.07900,,-183.07300,-0.21000,41.44900,165.52800
2015-09-30,22.49100,75.32200,36.71700,7.08000,141.61000,31.24000,5.23400,4.87900,41.35300,182.96300,79.13900,,28.15700,50.85800,129.99700,,-167.29000,-0.21100,52.96600,182.96300
2015-06-30,31.88700,67.31500,34.05400,8.07600,141.33200,31.63300,5.34100,2.99200,39.96600,181.29800,83.68800,,28.39700,48.86200,132.55000,,-167.91400,-0.40000,48.74800,181.29800
2015-03-31,27.12700,45.87000,34.74600,7.08700,114.83000,31.19700,5.44900,2.01400,38.66000,153.49000,62.29200,,29.00000,47.21700,109.50900,,-167.31100,-0.39500,43.98100,153.49000
2014-12-31,42.03200,45.11900,21.59000,6.15500,114.89600,30.82400,5.55600,0.91600,37.29600,152.19200,58.70600,,29.92200,46.53400,105.24000,,-160.99100,-0.07900,46.95200,152.19200
2014-09-30,44.53700,49.27000,15.48800,5.19400,114.48900,28.82500,,1.41000,30.23500,144.72400,57.95300,2.97300,25.99700,44.30900,102.26200,,-161.39300,-0.05600,42.46200,144.72400
2014-06-30,37.62100,46.53700,15.72400,5.58800,105.47000,25.12700,,1.48600,26.61300,132.08300,51.95600,3.72600,25.84900,42.97300,94.92900,,-162.20600,0.23600,37.15400,132.08300
2014-03-31,39.93500,28.45000,14.11300,4.28300,86.78100,24.80900,,1.57000,26.37900,113.16000,34.09500,4.45700,26.10600,42.62700,76.72200,,-159.17500,0.23000,36.43800,113.16000
2013-12-31,38.19000,32.08400,16.58000,3.65500,90.50900,24.85300,0.28600,1.02100,26.16000,116.66900,33.36500,5.17000,26.64400,43.09800,76.46300,,-152.93900,0.22900,40.20600,116.66900
2013-09-30,31.77800,34.74400,24.39200,3.15300,94.06700,24.82300,,1.42000,26.24300,120.31000,42.42400,5.86100,21.36700,37.55300,79.97700,,-150.12900,0.19700,40.33300,120.31000
2013-06-30,33.97600,32.10400,17.90600,2.70800,86.69400,25.14100,,1.51300,26.65400,113.34800,33.98300,6.53100,19.18400,35.01800,69.00100,,-143.82800,0.09300,44.34700,113.34800
2013-03-31,36.43400,24.90800,22.30900,2.49200,86.14300,25.28100,,1.64100,26.92200,113.06500,31.08600,8.04600,17.44600,33.87000,64.95600,,-137.43200,-0.12600,48.10900,113.06500
2012-12-31,45.29400,27.74300,19.84300,2.11800,94.99800,25.54100,,1.75200,27.29300,122.29100,33.85500,8.67700,15.56700,31.78100,65.63600,,-127.02600,0.05200,56.65500,122.29100
2012-09-30,41.71700,37.73400,16.65000,2.03000,98.13100,24.92600,,1.04200,25.96800,124.09900,38.14100,5.10300,12.17600,23.43000,61.57100,,-119.28400,-0.00200,62.52800,124.09900
2012-06-30,66.96900,9.96100,30.96600,2.58100,110.47700,24.65200,,1.36000,26.01200,136.48900,45.16600,6.83900,9.33400,21.24000,66.40600,,-110.37700,0.10000,70.08300,136.48900
2012-03-31,31.90300,13.44700,25.66100,2.30800,73.31900,22.73600,,7.32000,30.05600,103.37500,58.15500,28.43800,7.92900,40.67200,98.82700,,-98.99200,0.11100,4.54800,103.37500
2011-12-31,51.52400,17.77100,11.22800,1.26400,81.78700,18.41100,,6.04400,24.45500,106.24200,52.37000,29.35000,6.87800,39.89800,92.26800,,-88.80800,0.08300,13.97400,106.24200
2011-09-30,26.52200,17.56900,10.25900,1.07400,55.42400,15.16700,,3.79300,18.96000,74.38400,28.48900,22.78700,4.57600,30.31000,58.79900,,-83.27100,-0.09400,15.58500,74.38400
2011-06-30,35.56800,15.63400,6.18900,0.52200,57.91300,11.95100,,2.75500,14.70600,72.61900,23.98500,20.32200,3.22100,25.66100,49.64600,,-75.38400,0.01000,22.97300,72.61900
2011-03-31,30.52400,7.84000,5.81800,0.80500,44.98700,9.06600,,0.78100,9.84700,54.83400,14.58800,6.09700,3.23100,10.66900,25.25700,,-65.80700,,29.57700,54.83400
2010-12-31,39.99300,8.02400,4.52100,0.41800,52.95600,6.10300,,0.44500,6.54800,59.50400,13.20300,4.33600,2.44000,7.82000,21.02300,,-56.51800,,38.48100,59.50400
2010-09-30,,,,,,,0.00000,,,0.00000,,,,,0.00000,0.00000,,,0.00000,0.00000
2010-06-30,,,,,,,0.00000,,,0.00000,,,,,0.00000,0.00000,,,0.00000,0.00000
2010-03-31,,,,,,,0.00000,,,0.00000,,,,,0.00000,0.00000,,,0.00000,0.00000
2009-12-31,8.64000,6.36000,1.48000,,16.68000,5.07000,0.00000,,5.07000,20.94000,5.67000,0.23000,,0.23000,7.32000,0.00000,-34.74000,,13.62000,0.00000
