,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2013-06-30,415.00000,1931.00000,1574.00000,337.00000,365.00000,4622.00000,39425.00000,91.00000,2330.00000,50357.00000,54979.00000,6519.00000,15799.00000,5500.00000,32923.00000,39442.00000,3296.00000,6470.00000,-313.00000,15537.00000,54979.00000
2013-03-31,440.00000,1869.00000,1520.00000,241.00000,327.00000,4397.00000,39130.00000,91.00000,2406.00000,50153.00000,54550.00000,6175.00000,15899.00000,5537.00000,32954.00000,39129.00000,3291.00000,6370.00000,-306.00000,15421.00000,54550.00000
2012-12-31,603.00000,1871.00000,1519.00000,241.00000,355.00000,4589.00000,38763.00000,91.00000,2485.00000,49778.00000,54367.00000,6823.00000,15586.00000,5454.00000,32307.00000,39130.00000,3289.00000,6236.00000,-337.00000,15237.00000,54367.00000
2012-09-30,721.00000,1855.00000,1462.00000,209.00000,401.00000,4648.00000,38133.00000,90.00000,2569.00000,49195.00000,53843.00000,6795.00000,14955.00000,5348.00000,31742.00000,38537.00000,3286.00000,6444.00000,-454.00000,15306.00000,53843.00000
2012-06-30,594.00000,1762.00000,1494.00000,179.00000,454.00000,4483.00000,37828.00000,90.00000,2680.00000,48938.00000,53421.00000,6407.00000,15319.00000,5397.00000,32006.00000,38413.00000,3284.00000,6185.00000,-475.00000,15008.00000,53421.00000
2012-03-31,503.00000,1670.00000,1418.00000,185.00000,438.00000,4214.00000,37432.00000,90.00000,2714.00000,48688.00000,52902.00000,6342.00000,15340.00000,5208.00000,31703.00000,38045.00000,3280.00000,6050.00000,-472.00000,14857.00000,52902.00000
2011-12-31,515.00000,1834.00000,1292.00000,216.00000,325.00000,4182.00000,36971.00000,76.00000,2030.00000,48041.00000,52223.00000,6611.00000,15083.00000,4862.00000,30947.00000,37558.00000,3274.00000,5890.00000,-470.00000,14665.00000,52223.00000
2011-09-30,786.00000,1860.00000,1173.00000,173.00000,382.00000,4374.00000,36417.00000,76.00000,1941.00000,46813.00000,51187.00000,5684.00000,15183.00000,4803.00000,30850.00000,36534.00000,3271.00000,5810.00000,-380.00000,14653.00000,51187.00000
2011-06-30,728.00000,1866.00000,1305.00000,172.00000,683.00000,4754.00000,36064.00000,76.00000,2016.00000,45998.00000,50752.00000,5887.00000,15564.00000,4799.00000,30926.00000,36813.00000,3266.00000,5103.00000,-362.00000,13939.00000,50752.00000
2011-03-31,921.00000,1749.00000,1328.00000,157.00000,634.00000,4789.00000,35766.00000,76.00000,2066.00000,45771.00000,50560.00000,5989.00000,15631.00000,4755.00000,30792.00000,36781.00000,3263.00000,4973.00000,-373.00000,13779.00000,50560.00000
2010-12-31,710.00000,1923.00000,1448.00000,145.00000,790.00000,5016.00000,35674.00000,76.00000,2152.00000,45439.00000,50455.00000,6518.00000,15502.00000,4706.00000,30315.00000,36833.00000,3257.00000,4842.00000,-381.00000,13622.00000,50455.00000
2010-09-30,1416.00000,1816.00000,1409.00000,155.00000,625.00000,5421.00000,34998.00000,76.00000,2276.00000,44471.00000,49892.00000,6148.00000,15995.00000,4572.00000,30088.00000,36236.00000,3252.00000,4887.00000,-364.00000,13656.00000,49892.00000
2010-06-30,1136.00000,1847.00000,1577.00000,,1233.00000,5793.00000,34718.00000,76.00000,2242.00000,44144.00000,49937.00000,5778.00000,16305.00000,4474.00000,30889.00000,36667.00000,3248.00000,4533.00000,-372.00000,13270.00000,49937.00000
2010-03-31,1056.00000,1656.00000,1566.00000,239.00000,999.00000,5516.00000,34526.00000,76.00000,2314.00000,44109.00000,49625.00000,5515.00000,16281.00000,4462.00000,30786.00000,36301.00000,3244.00000,4597.00000,-364.00000,13324.00000,49625.00000
2009-12-31,853.00000,1050.00000,1661.00000,211.00000,981.00000,4756.00000,34344.00000,76.00000,2239.00000,43592.00000,48348.00000,5327.00000,15757.00000,5454.00000,29881.00000,35208.00000,3239.00000,4451.00000,-374.00000,13140.00000,48348.00000
2009-09-30,1136.00000,1029.00000,1567.00000,243.00000,504.00000,4479.00000,33821.00000,76.00000,2319.00000,42714.00000,47193.00000,4987.00000,15713.00000,4248.00000,29142.00000,34129.00000,3235.00000,4407.00000,-404.00000,13064.00000,47193.00000
2009-06-30,647.00000,1037.00000,1486.00000,232.00000,822.00000,4224.00000,33559.00000,76.00000,2363.00000,42114.00000,46338.00000,5393.00000,15350.00000,4065.00000,28182.00000,33575.00000,3231.00000,4160.00000,-401.00000,12763.00000,46338.00000
2009-03-31,925.00000,962.00000,1290.00000,203.00000,738.00000,4118.00000,33251.00000,76.00000,2428.00000,41747.00000,45865.00000,6411.00000,15904.00000,3992.00000,28496.00000,34907.00000,2782.00000,4040.00000,-446.00000,10958.00000,45865.00000
