,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-06-30,1133.00000,907.00000,134.00000,164.00000,2338.00000,29137.00000,5155.00000,7609.00000,,43005.00000,45343.00000,2438.00000,22323.00000,3773.00000,27825.00000,30263.00000,1248.00000,-12197.00000,-176.00000,15080.00000,45343.00000
2020-03-31,400.00000,930.00000,105.00000,130.00000,1565.00000,29141.00000,5179.00000,7688.00000,,43064.00000,44629.00000,2116.00000,21848.00000,3804.00000,27254.00000,29370.00000,1248.00000,-12013.00000,-205.00000,15259.00000,44629.00000
2019-12-31,289.00000,996.00000,125.00000,170.00000,1580.00000,29200.00000,6235.00000,7959.00000,,44460.00000,46040.00000,3968.00000,20148.00000,3778.00000,25708.00000,29676.00000,1247.00000,-11002.00000,-199.00000,16364.00000,46040.00000
2019-09-30,247.00000,875.00000,129.00000,183.00000,1434.00000,29613.00000,6228.00000,8041.00000,,44847.00000,46281.00000,3324.00000,20719.00000,3728.00000,26098.00000,29422.00000,1247.00000,-10664.00000,-266.00000,16859.00000,46281.00000
2019-06-30,806.00000,879.00000,134.00000,209.00000,2028.00000,29131.00000,6261.00000,8123.00000,,44481.00000,46509.00000,3389.00000,20711.00000,3761.00000,26039.00000,29428.00000,1246.00000,-10423.00000,-265.00000,17081.00000,46509.00000
2019-03-31,43.00000,929.00000,129.00000,186.00000,1287.00000,29081.00000,6544.00000,8096.00000,,44683.00000,45970.00000,4169.00000,20703.00000,3772.00000,26076.00000,30245.00000,1246.00000,-10270.00000,-267.00000,15725.00000,45970.00000
2018-12-31,168.00000,992.00000,130.00000,174.00000,1464.00000,27504.00000,7821.00000,7767.00000,,43838.00000,45302.00000,1811.00000,22367.00000,5127.00000,27494.00000,29305.00000,1245.00000,-10002.00000,-270.00000,15997.00000,45302.00000
2018-09-30,42.00000,883.00000,153.00000,906.00000,1984.00000,28674.00000,7427.00000,8324.00000,,45169.00000,47153.00000,2761.00000,21409.00000,4376.00000,27433.00000,30194.00000,1245.00000,-9018.00000,-291.00000,16959.00000,47153.00000
2018-06-30,275.00000,844.00000,153.00000,269.00000,1541.00000,28953.00000,6810.00000,8406.00000,,44833.00000,46374.00000,1958.00000,21313.00000,4389.00000,28969.00000,30927.00000,862.00000,-8735.00000,-293.00000,15447.00000,46374.00000
2018-03-31,1292.00000,743.00000,160.00000,204.00000,2399.00000,28847.00000,6513.00000,8644.00000,,44653.00000,47052.00000,2164.00000,21379.00000,4410.00000,28985.00000,31149.00000,862.00000,-8587.00000,-294.00000,15903.00000,47052.00000
2017-12-31,899.00000,976.00000,113.00000,191.00000,2179.00000,28211.00000,6552.00000,8791.00000,619.00000,44173.00000,46352.00000,2646.00000,20434.00000,3950.00000,27531.00000,30177.00000,861.00000,-8434.00000,-238.00000,16175.00000,46352.00000
2017-09-30,1172.00000,783.00000,144.00000,194.00000,2293.00000,27709.00000,6615.00000,8873.00000,,43827.00000,46120.00000,2354.00000,20567.00000,3106.00000,28884.00000,31238.00000,861.00000,-9872.00000,-331.00000,14882.00000,46120.00000
2017-06-30,1918.00000,693.00000,150.00000,1208.00000,3969.00000,28042.00000,6675.00000,9481.00000,,44801.00000,48770.00000,3996.00000,21325.00000,3068.00000,29593.00000,33589.00000,861.00000,-9654.00000,-331.00000,15181.00000,48770.00000
2017-03-31,639.00000,867.00000,148.00000,1191.00000,2845.00000,27762.00000,6738.00000,9570.00000,,44667.00000,47512.00000,2045.00000,21825.00000,3100.00000,30058.00000,32103.00000,861.00000,-9487.00000,-334.00000,15409.00000,47512.00000
2016-12-31,170.00000,938.00000,138.00000,216.00000,1462.00000,28428.00000,6701.00000,9663.00000,,45373.00000,46835.00000,2949.00000,22624.00000,2978.00000,29840.00000,32789.00000,785.00000,-9649.00000,-339.00000,14046.00000,46835.00000
2016-09-30,77.00000,854.00000,120.00000,538.00000,1627.00000,28263.00000,7084.00000,9752.00000,,45661.00000,47288.00000,2465.00000,23932.00000,2396.00000,30599.00000,33064.00000,785.00000,-9483.00000,-331.00000,14224.00000,47288.00000
2016-06-30,135.00000,738.00000,122.00000,182.00000,2357.00000,28249.00000,7125.00000,9839.00000,,45767.00000,48124.00000,2752.00000,24394.00000,2477.00000,30950.00000,33702.00000,785.00000,-9394.00000,-369.00000,14422.00000,48124.00000
2016-03-31,164.00000,739.00000,142.00000,174.00000,1261.00000,29823.00000,7181.00000,9928.00000,,47546.00000,48807.00000,2789.00000,23701.00000,2445.00000,30394.00000,33183.00000,785.00000,-8508.00000,-378.00000,15624.00000,48807.00000
2015-12-31,100.00000,1041.00000,127.00000,259.00000,1527.00000,29579.00000,7336.00000,10017.00000,,47493.00000,49020.00000,2497.00000,23812.00000,2268.00000,30298.00000,32795.00000,784.00000,-7960.00000,-442.00000,16225.00000,49020.00000
2015-09-30,125.00000,710.00000,156.00000,200.00000,1264.00000,29476.00000,8198.00000,11198.00000,,49555.00000,50819.00000,3858.00000,21805.00000,2314.00000,28701.00000,32559.00000,784.00000,-6764.00000,-425.00000,18260.00000,50819.00000
2015-06-30,204.00000,751.00000,168.00000,235.00000,1426.00000,29089.00000,8712.00000,11303.00000,,49737.00000,51163.00000,3768.00000,21285.00000,2274.00000,28224.00000,31992.00000,784.00000,-6243.00000,-384.00000,19171.00000,51163.00000
2015-03-31,341.00000,808.00000,200.00000,206.00000,1622.00000,28536.00000,8319.00000,11336.00000,,48835.00000,50457.00000,2330.00000,21690.00000,2279.00000,28546.00000,30876.00000,783.00000,-5914.00000,-395.00000,19581.00000,50457.00000
2014-12-31,240.00000,1139.00000,231.00000,213.00000,1890.00000,28081.00000,8400.00000,11573.00000,,48565.00000,50455.00000,2567.00000,20780.00000,2224.00000,27716.00000,30283.00000,782.00000,-5548.00000,-341.00000,20172.00000,50455.00000
2014-09-30,302.00000,962.00000,284.00000,224.00000,1898.00000,27398.00000,7085.00000,12794.00000,,47909.00000,49807.00000,2931.00000,19922.00000,1616.00000,26195.00000,29126.00000,782.00000,-5315.00000,-222.00000,20681.00000,49807.00000
2014-06-30,860.00000,658.00000,276.00000,193.00000,2119.00000,19442.00000,4489.00000,2262.00000,5995.00000,32830.00000,34949.00000,2396.00000,15539.00000,1434.00000,20631.00000,23027.00000,782.00000,-6574.00000,-194.00000,11922.00000,34949.00000
2014-03-31,1064.00000,658.00000,222.00000,93.00000,2178.00000,18711.00000,4520.00000,2278.00000,,26128.00000,28306.00000,2549.00000,12099.00000,1413.00000,17040.00000,19589.00000,720.00000,-6385.00000,-223.00000,8717.00000,28306.00000
2013-12-31,681.00000,674.00000,194.00000,107.00000,1683.00000,18210.00000,4360.00000,2290.00000,,25459.00000,27142.00000,1983.00000,11353.00000,1356.00000,16238.00000,18221.00000,718.00000,-6248.00000,-164.00000,8921.00000,27142.00000
2013-09-30,732.00000,590.00000,230.00000,113.00000,1782.00000,17467.00000,4278.00000,2305.00000,623.00000,24673.00000,26455.00000,2086.00000,10359.00000,1650.00000,15423.00000,17509.00000,718.00000,-5973.00000,-338.00000,8946.00000,26455.00000
2013-06-30,824.00000,698.00000,174.00000,128.00000,1946.00000,16599.00000,4135.00000,2320.00000,657.00000,23711.00000,25657.00000,2371.00000,10359.00000,1774.00000,15315.00000,17686.00000,718.00000,-5863.00000,-394.00000,7971.00000,25657.00000
2013-03-31,702.00000,760.00000,190.00000,95.00000,1864.00000,15995.00000,4039.00000,2335.00000,,22952.00000,24816.00000,1560.00000,10610.00000,1761.00000,15386.00000,16946.00000,717.00000,-5765.00000,-374.00000,7870.00000,24816.00000
2012-12-31,839.00000,688.00000,175.00000,105.00000,1924.00000,15467.00000,3987.00000,2353.00000,596.00000,22403.00000,24327.00000,1549.00000,10735.00000,1775.00000,15351.00000,16900.00000,716.00000,-5695.00000,-362.00000,7427.00000,24327.00000
2012-09-30,996.00000,624.00000,161.00000,180.00000,1961.00000,14684.00000,1626.00000,2376.00000,616.00000,19302.00000,21263.00000,1379.00000,9512.00000,1733.00000,13893.00000,15272.00000,662.00000,-5648.00000,-330.00000,5991.00000,21263.00000
2012-06-30,679.00000,636.00000,159.00000,208.00000,1682.00000,14056.00000,1533.00000,2386.00000,610.00000,18585.00000,20267.00000,1298.00000,9033.00000,1754.00000,13342.00000,14640.00000,661.00000,-5607.00000,-357.00000,5627.00000,20267.00000
2012-03-31,1100.00000,641.00000,186.00000,192.00000,2119.00000,12964.00000,1418.00000,668.00000,621.00000,15671.00000,17790.00000,1534.00000,8366.00000,1731.00000,12532.00000,14066.00000,630.00000,-5551.00000,-367.00000,3724.00000,17790.00000
2011-12-31,889.00000,637.00000,169.00000,147.00000,1894.00000,12580.00000,1391.00000,44.00000,593.00000,14608.00000,16502.00000,1675.00000,8369.00000,1715.00000,12241.00000,13916.00000,626.00000,-5820.00000,-389.00000,2586.00000,16502.00000
2011-09-30,996.00000,1039.00000,287.00000,567.00000,2889.00000,20973.00000,1492.00000,,792.00000,23257.00000,26146.00000,2439.00000,9024.00000,1821.00000,14454.00000,16893.00000,623.00000,33.00000,-74.00000,9253.00000,26146.00000
2011-06-30,1166.00000,913.00000,282.00000,469.00000,2830.00000,20600.00000,1463.00000,,812.00000,22875.00000,25705.00000,2390.00000,8927.00000,1771.00000,14270.00000,16660.00000,623.00000,-122.00000,-95.00000,9045.00000,25705.00000
2011-03-31,923.00000,850.00000,264.00000,468.00000,2505.00000,20341.00000,1381.00000,,856.00000,22578.00000,25083.00000,2458.00000,8577.00000,1721.00000,13746.00000,16204.00000,622.00000,-230.00000,-116.00000,8879.00000,25083.00000
2010-12-31,758.00000,497.00000,225.00000,153.00000,2530.00000,11754.00000,1240.00000,,620.00000,22442.00000,24972.00000,2574.00000,8600.00000,1262.00000,14264.00000,16838.00000,620.00000,-478.00000,-82.00000,8134.00000,24972.00000
2010-09-30,1015.00000,744.00000,270.00000,774.00000,2803.00000,18909.00000,1317.00000,8.00000,811.00000,21045.00000,23848.00000,2549.00000,8002.00000,1625.00000,13123.00000,15672.00000,619.00000,-578.00000,34.00000,8176.00000,23848.00000
2010-06-30,1601.00000,722.00000,279.00000,757.00000,3359.00000,18831.00000,881.00000,1011.00000,865.00000,21588.00000,24947.00000,2119.00000,8358.00000,1720.00000,13802.00000,15921.00000,619.00000,758.00000,-63.00000,9026.00000,24947.00000
2010-03-31,1644.00000,831.00000,221.00000,893.00000,3589.00000,18714.00000,888.00000,1011.00000,927.00000,21540.00000,25129.00000,2097.00000,8615.00000,1747.00000,14070.00000,16167.00000,619.00000,646.00000,3.00000,8962.00000,25129.00000
2009-12-31,1867.00000,816.00000,222.00000,888.00000,3793.00000,18644.00000,886.00000,1011.00000,946.00000,21487.00000,25280.00000,2477.00000,8259.00000,1869.00000,13784.00000,16261.00000,618.00000,903.00000,-168.00000,9019.00000,25280.00000
2009-09-30,1640.00000,705.00000,232.00000,912.00000,3490.00000,18464.00000,894.00000,1011.00000,1093.00000,21462.00000,24952.00000,2217.00000,8258.00000,2156.00000,13880.00000,16097.00000,618.00000,795.00000,-194.00000,8855.00000,24952.00000
2009-06-30,1853.00000,677.00000,249.00000,1119.00000,3899.00000,17966.00000,894.00000,1011.00000,1256.00000,21127.00000,25026.00000,2315.00000,8265.00000,2215.00000,13858.00000,16173.00000,617.00000,716.00000,-84.00000,8853.00000,25026.00000
2009-03-31,1786.00000,683.00000,242.00000,1348.00000,4059.00000,17994.00000,902.00000,1011.00000,1402.00000,21309.00000,25368.00000,2617.00000,8278.00000,2243.00000,13895.00000,16512.00000,615.00000,639.00000,37.00000,8856.00000,25368.00000
