,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2019-09-30,24.55000,230.57100,130.13800,72.77200,458.03100,11787.67000,730.70600,,12909.59000,13367.62000,1209.44000,3529.45200,473.17200,6407.95600,7617.39600,0.59700,2152.01500,-114.58300,5750.22300,13367.62000
2019-06-30,46.16300,285.43300,106.01400,65.92400,503.53400,11340.60000,730.41900,,12377.56000,12881.10000,901.37400,3529.13500,464.85500,6337.72900,7239.10200,0.59100,2157.34400,-115.66300,5641.99600,12881.10000
2019-03-31,108.35300,419.61200,78.14800,65.06800,671.18100,10971.73000,730.41900,,12003.77000,12674.95000,864.13900,3528.71300,462.24900,6302.71000,7166.84900,0.58500,2138.53200,-116.81000,5508.10100,12674.95000
2018-12-31,218.19700,478.37300,146.55200,69.61600,912.73800,10698.23000,730.41900,,11703.05000,12615.79000,1455.49800,3084.77900,468.82500,5812.09600,7267.59400,0.58400,1985.25000,-114.11500,5348.19500,12615.79000
2018-09-30,13.77100,253.29500,165.73200,46.05500,478.85300,10371.15000,730.41900,,11395.58000,11874.44000,1915.13100,2493.66500,466.40500,5189.35500,7104.48900,0.55600,1878.11600,-83.64700,4769.95100,11874.44000
2018-06-30,20.93000,253.54600,126.01000,52.36900,452.85500,10071.86000,730.13200,,11054.77000,11507.62000,1465.96100,2618.31500,482.00100,5282.11100,6748.07200,0.55600,1871.33400,-76.38100,4759.55200,11507.62000
2018-03-31,71.07400,407.13400,89.26500,55.26300,622.73600,9761.32900,730.13200,,10733.59000,11356.32000,1349.12700,2617.89200,484.74600,5285.84900,6634.97600,0.55500,1854.25700,-85.01100,4721.34600,11356.32000
2017-12-31,54.75000,489.21700,163.95900,70.98400,778.91000,9518.79200,730.13200,,10485.81000,11264.72000,959.41000,3067.46900,480.08600,5741.69000,6701.10000,0.55500,1729.31900,-106.31600,4563.62000,11264.72000
2017-09-30,26.40900,222.26300,184.65300,106.32100,539.64600,9259.18200,730.13200,,10209.95000,10749.60000,1013.44300,3067.04500,485.42000,5837.48700,6850.93000,0.53100,1467.02400,-105.25400,3898.66600,10749.60000
2017-06-30,69.77700,250.22400,151.65600,62.72500,534.38200,8924.38100,729.67300,,9964.39300,10498.78000,745.65900,3066.73400,457.06000,5851.40600,6597.06500,0.53000,1480.02700,-104.59900,3901.71000,10498.78000
2017-03-31,45.40300,336.63700,120.02600,61.01800,563.08400,8738.48700,729.67300,,9798.38200,10361.47000,1496.07200,2314.62000,444.84800,5030.53000,6526.60200,0.52600,1456.98000,-86.89400,3834.86400,10361.47000
2016-12-31,44.62400,458.81300,163.76300,312.23200,979.43200,8552.96200,729.67300,,9599.72300,10579.16000,1949.81500,2314.19900,430.40700,4930.36500,6880.18000,0.52600,1339.82600,-92.65400,3698.97500,10579.16000
2016-09-30,47.53400,215.88000,179.07000,239.20200,681.68600,8268.60600,726.96200,28.61600,9329.20300,10010.89000,1788.28100,2188.77900,424.59700,4759.54900,6547.83000,0.52000,1262.53400,-188.02200,3463.05900,10010.89000
2016-06-30,66.20600,277.36200,244.84100,60.50400,648.91300,8053.54700,742.70200,,9078.45500,9727.36800,1529.80000,2205.64500,427.33200,4730.84400,6260.64400,0.51900,1273.05700,-178.23300,3466.72400,9727.36800
2016-03-31,47.91800,361.58200,190.96100,52.45100,652.91200,7839.41300,742.70200,,8891.01500,9543.92600,1227.35300,2455.55900,426.75600,4972.00800,6199.36100,0.51100,1245.41800,-157.23900,3344.56500,9543.92600
2015-12-31,78.90300,456.90400,236.01700,91.44600,863.27000,7653.28700,742.70200,,8691.38300,9554.65300,1515.05600,2455.47400,425.55500,4767.48800,6282.54400,0.51000,1132.25400,-102.96200,3272.10900,9554.65300
2015-09-30,28.65300,295.16000,236.60300,65.89000,626.30600,7430.58000,742.70200,,8448.76700,9075.07200,1154.82300,2437.51500,427.55300,4725.45200,5880.27500,0.50700,1073.02900,-109.33000,3194.79700,9075.07200
2015-06-30,43.15300,301.74300,213.15100,58.60200,616.64900,7212.08800,742.02900,,8267.84000,8884.48900,916.57700,2455.30300,432.15300,4729.65700,5646.23400,0.50700,1092.88700,-62.24100,3238.25500,8884.48900
2015-03-31,95.52500,511.83000,143.15400,67.12800,817.63700,7026.07800,742.02900,,8109.00700,8926.64400,1018.50200,2455.21700,441.65500,4768.44800,5786.95000,0.50500,1075.17700,-128.08800,3139.69400,8926.64400
2014-12-31,123.83200,607.42100,277.91600,109.59500,1118.76400,6912.54100,742.02900,,7996.32900,9115.09300,1420.61100,2455.13100,443.93100,4630.55700,6051.16800,0.50400,975.97500,-94.19900,3063.92500,9115.09300
2014-09-30,42.25800,343.40000,278.91700,111.26500,775.84000,6725.90600,742.02900,,7818.86400,8594.70400,910.65000,2455.98600,445.38700,4597.82200,5508.47200,0.50200,917.97200,-12.39300,3086.23200,8594.70400
2014-06-30,51.42100,388.87400,207.45800,126.89000,774.64300,6461.45000,741.36300,,7582.54600,8357.18900,1155.69700,1955.90700,391.78500,4084.80700,5240.50400,0.50200,932.57600,11.30000,3116.68500,8357.18900
2014-03-31,136.74000,671.02100,124.95000,126.45000,1059.16100,6269.98300,741.36300,,7428.45500,8487.61600,1363.39200,1955.82900,358.26200,3999.46300,5362.85500,0.50100,924.28200,36.83400,3124.76100,8487.61600
2013-12-31,194.56300,661.21300,286.54200,157.25200,1299.57000,6152.96300,741.36300,,7316.52100,8616.09100,2013.50100,1955.75000,356.61700,3941.27600,5954.77700,0.45500,828.31100,63.03200,2661.31400,8616.09100
2013-09-30,66.19900,301.99200,244.74100,64.20100,677.13300,6030.65500,741.36300,,7257.13500,7934.26800,978.48600,2455.67100,359.29900,4375.37300,5353.85900,0.45300,775.26700,38.87800,2580.40900,7934.26800
2013-06-30,31.97900,350.23700,209.10100,90.93600,682.25300,5841.21500,740.81400,,7120.54500,7802.79800,720.58000,2455.59300,360.57800,4500.77400,5221.35400,0.45300,800.64300,23.28900,2581.44400,7802.79800
2013-03-31,65.54700,485.60100,197.35600,253.91600,1002.42000,5710.27300,740.82500,,6951.31000,7953.73000,926.76600,2455.51400,366.85400,4483.49400,5410.26000,0.45300,793.92700,-3.93400,2543.47000,7953.73000
2012-12-31,124.60100,500.86300,274.12600,265.04400,1164.63400,5595.29400,740.83600,,6799.58400,7964.21800,1645.05100,1956.37600,371.60800,3895.16200,5540.21300,0.45300,709.43800,-36.08100,2424.00500,7964.21800
2012-09-30,64.23900,234.52600,256.41500,272.78200,827.96200,5475.60400,740.84700,,6667.71300,7495.67500,1275.95400,1956.30500,381.16400,3860.47800,5136.43200,0.45100,660.93200,-47.60700,2359.24300,7495.67500
2012-06-30,27.70600,216.75300,239.32900,291.87000,775.65800,5441.88600,740.17400,,6574.17700,7349.83500,1110.22900,1956.28900,381.79700,3884.68100,4994.91000,0.45100,684.90700,-67.48000,2354.92500,7349.83500
2012-03-31,47.04000,350.26100,221.11200,275.42800,893.84100,5334.01200,740.18500,,6474.88600,7368.72700,1108.11400,1956.21300,414.00100,3899.90100,5008.01500,0.45000,685.20600,-53.09400,2360.71200,7368.72700
2011-12-31,85.16000,489.79700,325.66900,360.61500,1261.24100,5246.21300,740.19600,,6374.39100,7635.63200,1179.80100,2206.19300,437.66000,4188.06900,5367.87000,0.44800,607.48500,-65.22100,2267.76200,7635.63200
2011-09-30,131.41900,273.30300,289.76000,316.47100,1010.95300,5147.91800,740.20700,,6271.91800,7282.87100,867.59800,2206.11700,428.94700,4159.85200,5027.45000,0.45100,570.49500,-48.46000,2255.42100,7282.87100
2011-06-30,117.42900,342.09200,256.76800,273.45900,989.74800,4916.05100,739.67700,,6003.72200,6993.47000,648.28200,2206.10600,396.20100,4009.36400,4657.64600,0.45100,599.50600,5.74600,2335.82400,6993.47000
2011-03-31,153.24600,458.81300,228.05100,143.97800,984.08800,4914.65000,739.83400,,6011.73600,6995.82400,1077.98400,1807.32300,364.70900,3543.86100,4621.84500,0.45200,631.04400,14.00900,2373.97900,6995.82400
2010-12-31,129.89200,564.93400,339.10500,229.32400,1263.25500,4859.34400,739.99100,,5958.36900,7221.62300,1460.42600,1807.31900,354.87100,3486.34400,4946.77000,0.45300,529.90000,19.60100,2274.85300,7221.62300
2010-09-30,131.95200,273.20700,319.03800,150.99500,875.19200,4793.07500,740.14800,,5888.59900,6763.79100,1166.07900,1809.55100,350.52100,3419.36400,4585.44300,0.45100,486.90500,-23.37200,2178.34800,6763.79100
2010-06-30,180.38300,299.83500,263.75200,130.00300,873.97300,4669.04300,739.59300,,5711.67700,6585.65000,1007.75900,1809.54600,314.70800,3264.16100,4271.92000,0.46600,515.74200,-14.56600,2313.73000,6585.65000
2010-03-31,231.15300,546.35600,208.58900,121.26100,1107.35900,4590.47500,739.75000,,5645.83100,6753.19000,964.51300,2159.47500,317.20300,3449.83400,4414.34700,0.46600,550.25900,-21.21300,2338.84300,6753.19000
2009-12-31,174.82900,597.01200,399.58200,115.15500,1286.57800,4523.18800,739.90700,,5588.84600,6875.42400,1182.40200,2159.47000,314.12600,3434.94600,4617.34800,0.46500,467.44900,-12.44400,2258.07600,6875.42400
2009-09-30,111.20300,232.80600,352.72800,132.20300,828.94000,4439.10300,740.06400,,5538.14300,6367.08300,737.42100,2169.40000,344.40300,3452.90100,4190.32200,0.46300,405.35300,-20.18400,2176.76100,6367.08300
2009-06-30,125.73500,241.58200,317.27500,111.42000,796.01200,4339.36400,738.61500,,5300.01800,6096.03000,644.29900,2169.39500,322.52900,3260.21100,3904.51000,0.46100,451.85600,-39.98100,2191.52000,6096.03000
2009-03-31,482.08500,531.74900,327.28800,137.43300,1478.55500,4263.19200,738.77200,,5207.20600,6685.76100,1286.06700,2169.14100,313.48600,3221.20000,4507.26700,0.46000,480.35500,-70.62800,2178.49400,6685.76100
