,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,5348.00000,10163.00000,5222.00000,806.00000,,21539.00000,24291.00000,3073.00000,33788.00000,5292.00000,70648.00000,92187.00000,26785.00000,35657.00000,8339.00000,48129.00000,74914.00000,23.00000,67800.00000,-15302.00000,17273.00000,92187.00000
2022-09-30,6742.00000,10739.00000,5019.00000,1043.00000,,23543.00000,22800.00000,3224.00000,35540.00000,5030.00000,70918.00000,94461.00000,25653.00000,36136.00000,8813.00000,49673.00000,75326.00000,23.00000,68872.00000,-14743.00000,19135.00000,94461.00000
2022-06-30,5692.00000,10498.00000,5287.00000,1156.00000,,22633.00000,22694.00000,3519.00000,35638.00000,4274.00000,70470.00000,93103.00000,27223.00000,33247.00000,9121.00000,47206.00000,74429.00000,23.00000,67763.00000,-14416.00000,18674.00000,93103.00000
2022-03-31,6904.00000,9424.00000,4762.00000,1252.00000,,22342.00000,22017.00000,3595.00000,36212.00000,4495.00000,70620.00000,92962.00000,25824.00000,34590.00000,9156.00000,48818.00000,74642.00000,23.00000,67934.00000,-15343.00000,18320.00000,92962.00000
2021-12-31,5988.00000,8680.00000,4347.00000,980.00000,1788.00000,21783.00000,22407.00000,2350.00000,37046.00000,4481.00000,70594.00000,92377.00000,26220.00000,36026.00000,9154.00000,50006.00000,76226.00000,23.00000,65165.00000,-14898.00000,16151.00000,92377.00000
2021-09-30,6850.00000,9545.00000,4364.00000,1058.00000,1893.00000,23710.00000,21257.00000,2791.00000,37406.00000,3733.00000,69544.00000,93254.00000,25077.00000,37023.00000,10635.00000,52187.00000,77264.00000,23.00000,65336.00000,-15125.00000,15990.00000,93254.00000
2021-06-30,5777.00000,9722.00000,5006.00000,1092.00000,,21597.00000,21619.00000,2774.00000,38317.00000,3708.00000,70788.00000,92385.00000,23623.00000,38034.00000,10705.00000,53364.00000,76987.00000,23.00000,64605.00000,-14859.00000,15398.00000,92385.00000
2021-03-31,6625.00000,8885.00000,4556.00000,1130.00000,,21196.00000,21249.00000,2777.00000,38110.00000,3522.00000,70028.00000,91224.00000,22693.00000,38991.00000,10996.00000,54478.00000,77171.00000,23.00000,63740.00000,-15246.00000,14053.00000,91224.00000
2020-12-31,9551.00000,8404.00000,4172.00000,874.00000,,23001.00000,21369.00000,2792.00000,38072.00000,3312.00000,69917.00000,92918.00000,23372.00000,40370.00000,11340.00000,55994.00000,79366.00000,23.00000,63443.00000,-15476.00000,13552.00000,92918.00000
2020-09-30,9705.00000,9295.00000,4135.00000,925.00000,,24060.00000,19726.00000,2752.00000,37789.00000,3357.00000,67981.00000,92041.00000,26009.00000,37879.00000,10341.00000,52437.00000,78446.00000,23.00000,63013.00000,-15357.00000,13595.00000,92041.00000
