,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,other-share-holders-equity,total-share-holder-equity,total-liabilities-share-holders-equity
2018-09-30,7309.00000,19548.00000,16441.00000,2107.00000,45405.00000,35228.00000,8472.00000,90870.00000,,139048.00000,184453.00000,27680.00000,27293.00000,8540.00000,57029.00000,84709.00000,24.00000,30933.00000,-10566.00000,-139.00000,99744.00000,184453.00000
2018-06-30,9751.00000,20303.00000,15630.00000,2213.00000,47897.00000,35224.00000,8330.00000,91506.00000,,139470.00000,187367.00000,28110.00000,26850.00000,8946.00000,59375.00000,87485.00000,24.00000,30432.00000,-10732.00000,-145.00000,99882.00000,187367.00000
2018-03-31,10538.00000,19788.00000,17457.00000,1950.00000,49733.00000,36076.00000,8507.00000,93459.00000,,142708.00000,192441.00000,26617.00000,29343.00000,9219.00000,62900.00000,89517.00000,23.00000,29366.00000,-7497.00000,-150.00000,102924.00000,192441.00000
2017-12-31,14394.00000,16893.00000,16992.00000,1614.00000,49893.00000,36247.00000,8580.00000,92801.00000,,142271.00000,192164.00000,26128.00000,30056.00000,9206.00000,64109.00000,90237.00000,23.00000,29211.00000,-8972.00000,-189.00000,101927.00000,192164.00000
2017-09-30,14974.00000,18256.00000,17255.00000,4316.00000,54801.00000,36219.00000,8843.00000,94118.00000,,143726.00000,198527.00000,27278.00000,29819.00000,9358.00000,66715.00000,93993.00000,23.00000,31366.00000,-9367.00000,-192.00000,104534.00000,198527.00000
2017-06-30,6218.00000,10864.00000,8163.00000,690.00000,25935.00000,24116.00000,7405.00000,21251.00000,,56312.00000,82247.00000,13429.00000,20072.00000,7046.00000,39229.00000,52658.00000,3107.00000,31417.00000,-9074.00000,-198.00000,29589.00000,82247.00000
2017-03-31,5848.00000,9710.00000,8210.00000,872.00000,24640.00000,23768.00000,7467.00000,21262.00000,,56188.00000,80828.00000,13193.00000,20471.00000,6770.00000,39301.00000,52494.00000,3107.00000,30659.00000,-9514.00000,-203.00000,28334.00000,80828.00000
2016-12-31,6607.00000,8978.00000,7363.00000,711.00000,23659.00000,23486.00000,7424.00000,21298.00000,,55852.00000,79511.00000,12604.00000,20456.00000,6924.00000,39678.00000,52282.00000,3107.00000,30338.00000,-9822.00000,-239.00000,27229.00000,79511.00000
2016-09-30,7032.00000,9108.00000,8013.00000,625.00000,24778.00000,23311.00000,7552.00000,21817.00000,36.00000,55846.00000,80624.00000,12655.00000,20423.00000,6331.00000,37620.00000,50275.00000,3107.00000,30884.00000,-7681.00000,-226.00000,30349.00000,80624.00000
2016-06-30,7309.00000,9273.00000,8212.00000,1516.00000,26310.00000,22783.00000,7314.00000,21905.00000,39.00000,55214.00000,81524.00000,12881.00000,20852.00000,6681.00000,38409.00000,51290.00000,3107.00000,30680.00000,-7845.00000,-232.00000,30234.00000,81524.00000
2016-03-31,6610.00000,8761.00000,7298.00000,665.00000,23334.00000,18420.00000,7708.00000,15805.00000,48.00000,45106.00000,68440.00000,11682.00000,16229.00000,4768.00000,30324.00000,42006.00000,3107.00000,28074.00000,-8262.00000,-264.00000,26434.00000,68440.00000
2015-12-31,8577.00000,7846.00000,6871.00000,647.00000,23941.00000,17854.00000,7697.00000,15771.00000,,43997.00000,67938.00000,11115.00000,16215.00000,4719.00000,30640.00000,41755.00000,3107.00000,28425.00000,-8667.00000,-272.00000,26183.00000,67938.00000
2015-09-30,7623.00000,8167.00000,7822.00000,433.00000,24852.00000,18858.00000,7472.00000,16004.00000,51.00000,45032.00000,69884.00000,13205.00000,17462.00000,3882.00000,31513.00000,44718.00000,3107.00000,25411.00000,-8585.00000,-278.00000,25166.00000,69884.00000
2015-06-30,6224.00000,9029.00000,8061.00000,468.00000,24764.00000,18580.00000,7197.00000,16329.00000,54.00000,44570.00000,69334.00000,12765.00000,17833.00000,3814.00000,32118.00000,44883.00000,3107.00000,24606.00000,-8410.00000,-284.00000,24451.00000,69334.00000
2015-03-31,6288.00000,8739.00000,8087.00000,372.00000,24394.00000,18066.00000,6862.00000,15801.00000,54.00000,43395.00000,67789.00000,12387.00000,17867.00000,3684.00000,32188.00000,44575.00000,3107.00000,23956.00000,-8840.00000,-290.00000,23214.00000,67789.00000
2014-12-31,5654.00000,9372.00000,8101.00000,316.00000,24255.00000,18051.00000,7260.00000,16400.00000,62.00000,44432.00000,68687.00000,11581.00000,18741.00000,3728.00000,33752.00000,45333.00000,3107.00000,23045.00000,-8017.00000,-325.00000,23354.00000,68687.00000
2014-09-30,5768.00000,9796.00000,9019.00000,323.00000,25730.00000,17694.00000,7270.00000,16664.00000,74.00000,43843.00000,69573.00000,12087.00000,19001.00000,3526.00000,30775.00000,42862.00000,3107.00000,22792.00000,-5371.00000,-337.00000,26711.00000,69573.00000
2014-06-30,3843.00000,10359.00000,8926.00000,385.00000,24283.00000,17901.00000,7243.00000,16938.00000,78.00000,44473.00000,68756.00000,11879.00000,17036.00000,3571.00000,29142.00000,41021.00000,3107.00000,22372.00000,-4729.00000,-342.00000,27735.00000,68756.00000
2014-03-31,4385.00000,10451.00000,9102.00000,362.00000,25062.00000,17573.00000,7094.00000,17021.00000,78.00000,44171.00000,69233.00000,12226.00000,16936.00000,3554.00000,29284.00000,41510.00000,3092.00000,21929.00000,-4824.00000,-349.00000,27723.00000,69233.00000
2013-12-31,5940.00000,9647.00000,8303.00000,344.00000,24977.00000,17454.00000,7407.00000,17112.00000,86.00000,44524.00000,69501.00000,11971.00000,16820.00000,3736.00000,29606.00000,41577.00000,3054.00000,21407.00000,-4827.00000,-357.00000,27924.00000,69501.00000
2013-09-30,5272.00000,9776.00000,8892.00000,318.00000,25009.00000,17360.00000,7081.00000,17150.00000,160.00000,45197.00000,70206.00000,11993.00000,17487.00000,3749.00000,33195.00000,45188.00000,3042.00000,20830.00000,-7070.00000,-364.00000,25018.00000,70206.00000
2013-06-30,4883.00000,10478.00000,8836.00000,395.00000,25327.00000,17202.00000,6714.00000,17175.00000,163.00000,44815.00000,70142.00000,12613.00000,17475.00000,3781.00000,33329.00000,45942.00000,3031.00000,20620.00000,-7526.00000,-371.00000,24200.00000,70142.00000
2013-03-31,3514.00000,10405.00000,9335.00000,349.00000,24248.00000,17268.00000,6658.00000,17272.00000,153.00000,45056.00000,69304.00000,12440.00000,18753.00000,3876.00000,34868.00000,47308.00000,3024.00000,18662.00000,-7694.00000,-381.00000,21996.00000,69304.00000
2012-12-31,4318.00000,9679.00000,8476.00000,334.00000,23684.00000,17520.00000,6999.00000,17450.00000,155.00000,45921.00000,69605.00000,11493.00000,19919.00000,3883.00000,36245.00000,47738.00000,3008.00000,18495.00000,-7516.00000,-391.00000,21867.00000,69605.00000
2012-09-30,3885.00000,9966.00000,8630.00000,318.00000,23465.00000,17557.00000,7171.00000,17782.00000,156.00000,45903.00000,69368.00000,12795.00000,18216.00000,3638.00000,31612.00000,44407.00000,2998.00000,19591.00000,-5481.00000,-390.00000,24961.00000,69368.00000
2012-06-30,4130.00000,9887.00000,8380.00000,339.00000,23198.00000,17353.00000,6973.00000,17794.00000,167.00000,45644.00000,68842.00000,12629.00000,18304.00000,3754.00000,31989.00000,44618.00000,2996.00000,19473.00000,-5967.00000,-399.00000,24224.00000,68842.00000
2012-03-31,3610.00000,10506.00000,8882.00000,317.00000,23911.00000,17279.00000,6980.00000,17956.00000,168.00000,45687.00000,69598.00000,13465.00000,18224.00000,3745.00000,32082.00000,45547.00000,2988.00000,19203.00000,-5586.00000,-425.00000,24051.00000,69598.00000
2011-12-31,5446.00000,9626.00000,7577.00000,302.00000,23422.00000,17299.00000,7057.00000,17991.00000,172.00000,45802.00000,69224.00000,13634.00000,18310.00000,3717.00000,32299.00000,45933.00000,2961.00000,19087.00000,-5996.00000,-434.00000,23291.00000,69224.00000
2011-09-30,2206.00000,10116.00000,8416.00000,333.00000,21754.00000,17793.00000,6333.00000,18206.00000,206.00000,45197.00000,66951.00000,12887.00000,17042.00000,3541.00000,28923.00000,41810.00000,2954.00000,19400.00000,-4290.00000,-438.00000,25141.00000,66951.00000
2011-06-30,2223.00000,10751.00000,8739.00000,413.00000,22699.00000,18049.00000,6290.00000,18468.00000,217.00000,45748.00000,68447.00000,12429.00000,18511.00000,3678.00000,30979.00000,43408.00000,2953.00000,18877.00000,-3647.00000,-448.00000,25039.00000,68447.00000
2011-03-31,3562.00000,10353.00000,8132.00000,379.00000,22983.00000,17785.00000,6107.00000,18501.00000,217.00000,45459.00000,68442.00000,12984.00000,19078.00000,3733.00000,31621.00000,44605.00000,2939.00000,18187.00000,-3881.00000,-467.00000,23837.00000,68442.00000
2010-12-31,7039.00000,9044.00000,7087.00000,349.00000,24130.00000,17668.00000,6383.00000,18497.00000,220.00000,45458.00000,69588.00000,13896.00000,20605.00000,3658.00000,33050.00000,46946.00000,2931.00000,17736.00000,-4399.00000,-476.00000,22642.00000,69588.00000
2010-09-30,3227.00000,9574.00000,7283.00000,,20669.00000,17416.00000,6239.00000,18625.00000,250.00000,45332.00000,66001.00000,13159.00000,18030.00000,3608.00000,30238.00000,43397.00000,2919.00000,17478.00000,-3810.00000,-484.00000,22604.00000,66001.00000
2010-06-30,3299.00000,9180.00000,6933.00000,,20080.00000,16973.00000,6073.00000,18471.00000,274.00000,44514.00000,64594.00000,13347.00000,18108.00000,3537.00000,30080.00000,43427.00000,2917.00000,17140.00000,-4780.00000,-493.00000,21167.00000,64594.00000
2010-03-31,2923.00000,10455.00000,7020.00000,431.00000,21311.00000,17332.00000,5805.00000,18913.00000,976.00000,46235.00000,67546.00000,14905.00000,18835.00000,4106.00000,31549.00000,46454.00000,2908.00000,16746.00000,-4258.00000,-508.00000,21092.00000,67546.00000
2009-12-31,2846.00000,9195.00000,6847.00000,,19542.00000,18141.00000,5995.00000,19179.00000,330.00000,46476.00000,66018.00000,13105.00000,19152.00000,4028.00000,31789.00000,44894.00000,2906.00000,16704.00000,-3892.00000,-519.00000,21124.00000,66018.00000
2009-09-30,2581.00000,8787.00000,6970.00000,,19027.00000,17937.00000,5890.00000,18581.00000,2813.00000,48003.00000,67030.00000,12334.00000,20631.00000,4843.00000,33451.00000,45785.00000,2906.00000,16785.00000,-3613.00000,-528.00000,21245.00000,67030.00000
2009-06-30,2648.00000,8603.00000,6684.00000,,18383.00000,17377.00000,5848.00000,18544.00000,2730.00000,47785.00000,66168.00000,11127.00000,21983.00000,4769.00000,34818.00000,45945.00000,2906.00000,16242.00000,-4047.00000,-541.00000,20223.00000,66168.00000
2009-03-31,2956.00000,6533.00000,5916.00000,,15606.00000,13823.00000,5128.00000,4205.00000,657.00000,28553.00000,44159.00000,9752.00000,10897.00000,3798.00000,21228.00000,30980.00000,2453.00000,16896.00000,-4674.00000,,13179.00000,44159.00000
