,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1871.00000,1905.00000,3773.00000,832.00000,8381.00000,3688.00000,10176.00000,1445.00000,16666.00000,25047.00000,4382.00000,7033.00000,1517.00000,8550.00000,12932.00000,3.00000,8711.00000,-369.00000,12115.00000,25047.00000
2022-09-30,2049.00000,2422.00000,3862.00000,738.00000,9071.00000,3718.00000,10211.00000,1467.00000,16615.00000,25686.00000,4966.00000,7071.00000,1542.00000,8613.00000,13579.00000,3.00000,9157.00000,-694.00000,12107.00000,25686.00000
2022-06-30,2327.00000,2804.00000,3638.00000,684.00000,9453.00000,3670.00000,10254.00000,1486.00000,16806.00000,26259.00000,5237.00000,7022.00000,1779.00000,8801.00000,14038.00000,3.00000,9039.00000,-554.00000,12221.00000,26259.00000
2022-03-31,2505.00000,2353.00000,3661.00000,659.00000,9178.00000,3488.00000,10313.00000,1303.00000,16521.00000,25699.00000,4397.00000,7087.00000,2231.00000,9318.00000,13715.00000,3.00000,8738.00000,-357.00000,11984.00000,25699.00000
2021-12-31,2531.00000,2743.00000,3647.00000,614.00000,9535.00000,3367.00000,10365.00000,1205.00000,16490.00000,26025.00000,4929.00000,7057.00000,2021.00000,9078.00000,14007.00000,3.00000,8713.00000,-217.00000,12018.00000,26025.00000
2021-09-30,3290.00000,2446.00000,3544.00000,576.00000,9856.00000,3260.00000,10430.00000,1199.00000,16535.00000,26391.00000,4709.00000,8270.00000,2051.00000,10321.00000,15030.00000,3.00000,8149.00000,-167.00000,11361.00000,26391.00000
2021-06-30,3370.00000,2257.00000,3616.00000,514.00000,9757.00000,3188.00000,10508.00000,1093.00000,16375.00000,26132.00000,4870.00000,8474.00000,2067.00000,10541.00000,15411.00000,3.00000,7539.00000,-197.00000,10721.00000,26132.00000
2021-03-31,2734.00000,1905.00000,3683.00000,710.00000,9032.00000,3061.00000,10585.00000,1037.00000,16377.00000,25409.00000,4501.00000,8678.00000,2281.00000,10959.00000,15460.00000,3.00000,6917.00000,-210.00000,9949.00000,25409.00000
2020-12-31,2956.00000,1833.00000,3576.00000,744.00000,9109.00000,2918.00000,10667.00000,1000.00000,16443.00000,25552.00000,4526.00000,8882.00000,2315.00000,11197.00000,15723.00000,3.00000,6720.00000,-50.00000,9829.00000,25552.00000
2020-09-30,2995.00000,2097.00000,3355.00000,558.00000,9005.00000,2897.00000,10827.00000,927.00000,16397.00000,25402.00000,4429.00000,9086.00000,2311.00000,11397.00000,15826.00000,3.00000,6658.00000,-101.00000,9576.00000,25402.00000
2020-06-30,3048.00000,2379.00000,3070.00000,551.00000,9048.00000,2854.00000,11008.00000,877.00000,16614.00000,25662.00000,4406.00000,9289.00000,2416.00000,11705.00000,16111.00000,3.00000,6725.00000,-157.00000,9551.00000,25662.00000
2020-03-31,2943.00000,1978.00000,3091.00000,541.00000,8553.00000,2735.00000,11192.00000,872.00000,16956.00000,25509.00000,4471.00000,9343.00000,2452.00000,11795.00000,16266.00000,3.00000,6578.00000,-183.00000,9243.00000,25509.00000
2019-12-31,3137.00000,1791.00000,3122.00000,577.00000,8627.00000,2722.00000,11380.00000,810.00000,17233.00000,25860.00000,4482.00000,9547.00000,2452.00000,11999.00000,16481.00000,3.00000,6717.00000,-110.00000,9379.00000,25860.00000
2019-09-30,3248.00000,1448.00000,3287.00000,517.00000,8500.00000,2796.00000,11604.00000,751.00000,17780.00000,26280.00000,4288.00000,9961.00000,2465.00000,12426.00000,16714.00000,3.00000,7012.00000,-90.00000,9566.00000,26280.00000
2019-06-30,3455.00000,1204.00000,3283.00000,535.00000,8477.00000,2843.00000,11787.00000,472.00000,17893.00000,26370.00000,3817.00000,10246.00000,2340.00000,12586.00000,16403.00000,3.00000,7449.00000,-68.00000,9967.00000,26370.00000
2019-03-31,3682.00000,1223.00000,3440.00000,557.00000,8902.00000,3031.00000,11993.00000,584.00000,18011.00000,26913.00000,4212.00000,10309.00000,2178.00000,12487.00000,16699.00000,3.00000,7799.00000,-55.00000,10214.00000,26913.00000
2018-12-31,4013.00000,1715.00000,3427.00000,587.00000,9742.00000,3077.00000,12222.00000,580.00000,18197.00000,27939.00000,4350.00000,10370.00000,2307.00000,12677.00000,17027.00000,3.00000,8532.00000,-35.00000,10912.00000,27939.00000
2018-09-30,4646.00000,2219.00000,3119.00000,587.00000,10571.00000,3054.00000,12476.00000,576.00000,18134.00000,28705.00000,4385.00000,10930.00000,2015.00000,12945.00000,17330.00000,3.00000,9172.00000,-76.00000,11375.00000,28705.00000
2018-06-30,5005.00000,2197.00000,2944.00000,492.00000,10638.00000,3095.00000,12755.00000,642.00000,18597.00000,29235.00000,4456.00000,10993.00000,2255.00000,13248.00000,17704.00000,3.00000,8757.00000,-39.00000,11531.00000,29235.00000
2018-03-31,4983.00000,2011.00000,2670.00000,500.00000,10164.00000,3011.00000,13035.00000,634.00000,18840.00000,29004.00000,4259.00000,11076.00000,2369.00000,13445.00000,17704.00000,3.00000,8155.00000,46.00000,11300.00000,29004.00000
2017-12-31,6295.00000,2052.00000,2281.00000,485.00000,11113.00000,3054.00000,13306.00000,522.00000,18727.00000,29840.00000,4353.00000,11777.00000,2438.00000,14215.00000,18568.00000,3.00000,8250.00000,-46.00000,11272.00000,29840.00000
