,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1154.00000,3303.00000,2272.00000,444.00000,7173.00000,3328.00000,244.00000,8492.00000,583.00000,13571.00000,20744.00000,4721.00000,6503.00000,632.00000,9314.00000,14035.00000,969.00000,20828.00000,-2810.00000,6709.00000,20744.00000
2022-09-30,1089.00000,3541.00000,2411.00000,449.00000,7490.00000,3140.00000,253.00000,8236.00000,752.00000,13378.00000,20868.00000,4926.00000,6478.00000,692.00000,9798.00000,14724.00000,969.00000,20736.00000,-3266.00000,6144.00000,20868.00000
2022-06-30,992.00000,3818.00000,2481.00000,465.00000,7756.00000,3214.00000,250.00000,8568.00000,740.00000,13816.00000,21572.00000,5165.00000,6766.00000,671.00000,10116.00000,15281.00000,969.00000,20552.00000,-2922.00000,6291.00000,21572.00000
2022-03-31,1033.00000,3659.00000,2439.00000,496.00000,7627.00000,3322.00000,267.00000,8822.00000,734.00000,14261.00000,21888.00000,5172.00000,6834.00000,709.00000,10383.00000,15555.00000,969.00000,20251.00000,-2714.00000,6333.00000,21888.00000
2021-12-31,1072.00000,3152.00000,2171.00000,379.00000,6774.00000,3442.00000,274.00000,9031.00000,742.00000,14577.00000,21351.00000,4766.00000,6572.00000,757.00000,10174.00000,14940.00000,969.00000,20372.00000,-2750.00000,6411.00000,21351.00000
2021-09-30,1304.00000,3382.00000,2249.00000,365.00000,7300.00000,3350.00000,272.00000,9048.00000,696.00000,14583.00000,21883.00000,5463.00000,6092.00000,916.00000,10010.00000,15473.00000,969.00000,20226.00000,-2871.00000,6410.00000,21883.00000
2021-06-30,1305.00000,3498.00000,2226.00000,417.00000,7446.00000,3424.00000,269.00000,9257.00000,685.00000,14907.00000,22353.00000,5488.00000,6387.00000,977.00000,10454.00000,15942.00000,969.00000,20022.00000,-2664.00000,6411.00000,22353.00000
2021-03-31,1928.00000,3034.00000,1914.00000,463.00000,7339.00000,3052.00000,429.00000,7454.00000,680.00000,12800.00000,20139.00000,5120.00000,5336.00000,961.00000,9050.00000,14170.00000,969.00000,19719.00000,-2730.00000,5969.00000,20139.00000
2020-12-31,1922.00000,2726.00000,1735.00000,415.00000,6798.00000,3127.00000,267.00000,7453.00000,685.00000,12758.00000,19556.00000,4831.00000,5171.00000,949.00000,8910.00000,13741.00000,969.00000,19469.00000,-2599.00000,5815.00000,19556.00000
2020-09-30,2095.00000,2843.00000,1672.00000,392.00000,7002.00000,2897.00000,267.00000,6349.00000,699.00000,11298.00000,18300.00000,4613.00000,4828.00000,965.00000,8263.00000,12876.00000,969.00000,19325.00000,-2788.00000,5424.00000,18300.00000
2020-06-30,2297.00000,2673.00000,1706.00000,401.00000,7077.00000,2865.00000,251.00000,6223.00000,740.00000,11093.00000,18170.00000,5234.00000,4613.00000,936.00000,7998.00000,13232.00000,969.00000,19010.00000,-2925.00000,4938.00000,18170.00000
2020-03-31,1936.00000,2804.00000,1859.00000,467.00000,7066.00000,2863.00000,245.00000,6161.00000,762.00000,10998.00000,18064.00000,5195.00000,4751.00000,862.00000,8032.00000,13227.00000,969.00000,19029.00000,-3042.00000,4837.00000,18064.00000
2019-12-31,1273.00000,2756.00000,1710.00000,431.00000,6170.00000,2983.00000,258.00000,6601.00000,694.00000,11538.00000,17708.00000,4375.00000,4539.00000,911.00000,7930.00000,12305.00000,969.00000,18906.00000,-2350.00000,5403.00000,17708.00000
2019-09-30,1490.00000,3028.00000,1860.00000,439.00000,6817.00000,2862.00000,254.00000,6418.00000,777.00000,11247.00000,18064.00000,4578.00000,4885.00000,960.00000,8131.00000,12709.00000,969.00000,18735.00000,-2328.00000,5355.00000,18064.00000
2019-06-30,1016.00000,3332.00000,1945.00000,414.00000,6707.00000,2929.00000,251.00000,6393.00000,745.00000,11248.00000,17955.00000,4706.00000,4845.00000,1005.00000,8062.00000,12768.00000,969.00000,18488.00000,-2230.00000,5187.00000,17955.00000
2019-03-31,839.00000,3197.00000,1965.00000,408.00000,6409.00000,2866.00000,261.00000,6123.00000,744.00000,10962.00000,17371.00000,4588.00000,4626.00000,865.00000,7773.00000,12361.00000,969.00000,18330.00000,-2224.00000,5010.00000,17371.00000
2018-12-31,963.00000,2845.00000,1783.00000,370.00000,5961.00000,2805.00000,251.00000,6042.00000,727.00000,10054.00000,16015.00000,4373.00000,4365.00000,842.00000,6910.00000,11283.00000,969.00000,18131.00000,-2300.00000,4732.00000,16015.00000
