,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2866.35000,2282.92500,2535.37500,447.93200,8132.58200,964.81300,,3343.90000,522.73300,5596.49200,13729.07000,3482.50100,6113.74500,807.45400,7643.31300,11125.81000,1982.36000,670.00200,-49.10200,2603.26000,13729.07000
2022-09-30,2953.52000,1857.32000,2408.32500,424.77400,7643.93900,913.00200,,3410.27200,494.03100,5479.71300,13123.65000,3139.36400,6312.74900,881.77200,7882.21400,11021.58000,1041.94800,1118.96700,-58.84100,2102.07400,13123.65000
2022-06-30,2708.00800,1811.87700,2146.88900,502.13700,7168.91100,849.92900,,3514.46300,484.61200,5428.17700,12597.09000,2871.08300,6660.71800,882.64200,8326.91500,11198.00000,1061.94000,366.88200,-27.47100,1399.09000,12597.09000
2022-03-31,2577.89600,1618.86700,1982.29700,403.65700,6582.71700,808.87400,,3570.14300,441.12100,5435.09500,12017.81000,2828.98300,3699.79900,642.16600,5110.20500,7939.18800,2179.22900,1972.61100,-71.53300,4078.62400,12017.81000
2021-12-31,2810.46100,1728.37600,1829.41200,333.22600,6701.47500,717.17800,,3147.78500,450.94500,4978.76200,11680.24000,2776.09800,3424.10600,650.81300,4857.38300,7633.48100,2181.02500,1943.98100,-76.47900,4046.75600,11680.24000
2021-09-30,2624.81300,1463.97400,1715.33900,340.54600,6144.67200,698.54700,,3198.87300,438.71300,5001.80500,11146.48000,2523.01000,3423.43600,620.58100,4764.38100,7287.39100,2137.70600,1801.26800,-78.04400,3859.08600,11146.48000
2021-06-30,2494.52200,1305.47900,1575.38000,320.86700,5696.24800,663.02700,,3196.48300,444.90500,4574.87500,10271.12000,2103.22700,3422.76700,631.29000,4792.25500,6895.48200,0.15300,1277.12300,-75.55700,3375.64200,10271.12000
2021-03-31,2442.72500,1201.99100,1450.58800,309.86100,5405.16500,628.43800,,3248.77600,416.03900,4534.07500,9939.24000,2029.46600,3422.09700,658.01500,4796.91000,6826.37600,2115.20500,1070.12400,-70.47300,3112.86400,9939.24000
2020-12-31,2296.53000,1219.18900,1420.61800,286.61700,5222.95400,594.18500,,3335.28800,403.48300,4591.69000,9814.64400,2020.11200,3441.46500,667.96400,4844.22600,6864.33800,2104.19000,903.69600,-72.70400,2950.30600,9814.64400
2020-09-30,2043.45300,1028.88300,1394.22500,288.13800,4754.69900,561.85200,,3386.34500,371.58600,4565.39700,9320.09600,1748.82800,3420.40300,646.69100,4808.92300,6557.75100,2072.71500,753.91500,-79.44600,2762.34500,9320.09600
2020-06-30,1980.47200,1107.41300,1310.98500,324.67500,4723.54500,519.82400,,3436.81500,362.97900,4556.41500,9279.96000,1699.78600,3469.67000,672.28400,4899.16400,6598.95000,0.15500,654.93000,-79.77400,2681.01000,9279.96000
