,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,238.41300,721.39600,1979.67200,192.27300,3131.75400,442.40400,2364.60000,130.06200,3372.12200,6503.87600,1790.63000,3612.07700,260.09400,4314.98200,6105.61200,3.49000,572.10600,-512.00800,398.26400,6503.87600
2022-09-30,253.13100,926.66600,2136.31400,238.64700,3554.75800,443.16600,2295.16200,141.94400,3544.52300,7099.28100,2082.04300,3655.88900,196.02900,4342.35400,6424.39700,3.48900,1043.24600,-699.92300,674.88400,7099.28100
2022-06-30,247.92200,918.25300,2090.71100,248.91500,3505.80100,442.53900,2367.62500,108.96400,3583.51300,7089.31400,2059.96500,3627.20200,191.16000,4317.17800,6377.14300,3.48800,1016.14000,-629.76200,712.17100,7089.31400
2022-03-31,369.21000,898.42000,1819.97400,209.97400,3297.57800,443.81700,2373.94300,67.52000,3562.13100,6859.70900,2066.03100,3325.04200,187.86700,4014.26200,6080.29300,3.48800,976.94400,-516.69100,779.41600,6859.70900
2021-12-31,536.27700,894.15100,1584.01500,513.66000,3528.10300,441.40100,2353.26500,57.00900,3543.33300,7071.43600,2327.05300,3326.09100,185.42900,4041.89000,6368.94300,3.49900,935.26000,-551.60300,702.49300,7071.43600
2021-09-30,873.62800,928.03900,1629.50600,476.74100,3907.91400,440.80400,2363.63000,51.04900,3554.89100,7462.80500,2418.04800,3626.54700,183.72300,4408.18800,6826.23600,3.49200,928.29300,-611.32800,636.56900,7462.80500
2021-06-30,667.29800,960.99300,1530.62200,461.70100,3620.61400,446.35600,2406.80400,54.38000,3657.37500,7277.98900,2255.95600,3647.48200,185.38400,4459.84300,6715.79900,3.49100,829.47900,-580.92800,562.19000,7277.98900
2021-03-31,530.40300,807.73800,1489.56500,456.40300,3284.10900,458.43400,2420.07000,54.67800,3705.14400,6989.25300,2003.73500,3649.63100,202.56400,4501.03700,6504.77200,3.49100,753.78500,-576.88500,484.48100,6989.25300
2020-12-31,900.61500,768.22100,1367.75800,392.78600,3429.38000,477.82100,2452.78500,559.27400,4290.48700,7719.86700,2124.36100,3739.43400,329.08000,4781.54800,6905.90900,3.48800,1069.54600,-566.95900,813.95800,7719.86700
2020-09-30,716.92100,921.43400,1996.85100,191.54100,4106.07800,484.93900,2385.20600,93.84900,4062.46300,8168.54100,2031.60400,3972.21200,256.23800,4987.40400,7019.00800,3.48300,1454.67600,-614.78300,1149.53300,8168.54100
