,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-06-30,25917.00000,3541.00000,859.00000,2411.00000,,32728.00000,3659.00000,5739.00000,20620.00000,2609.00000,32627.00000,65355.00000,10912.00000,26708.00000,6001.00000,32709.00000,43621.00000,1.00000,19825.00000,2.00000,21734.00000,65355.00000
2018-03-31,23998.00000,3775.00000,885.00000,1600.00000,,30258.00000,3415.00000,8104.00000,20962.00000,2642.00000,35123.00000,65381.00000,10670.00000,27228.00000,6832.00000,34060.00000,44730.00000,1.00000,19196.00000,-170.00000,20651.00000,65381.00000
2017-12-31,25510.00000,3851.00000,801.00000,1661.00000,,31823.00000,3295.00000,11184.00000,21259.00000,2722.00000,38460.00000,70283.00000,11635.00000,31353.00000,6794.00000,38147.00000,49782.00000,1.00000,19012.00000,165.00000,20501.00000,70283.00000
2017-09-30,28387.00000,4122.00000,1144.00000,1664.00000,,35317.00000,3100.00000,12973.00000,9514.00000,2611.00000,29345.00000,64662.00000,9597.00000,27774.00000,2037.00000,29811.00000,39408.00000,1.00000,23689.00000,249.00000,25254.00000,64662.00000
2017-06-30,21096.00000,4478.00000,1408.00000,1610.00000,,28592.00000,3012.00000,15480.00000,9723.00000,2319.00000,31671.00000,60263.00000,8492.00000,26738.00000,1942.00000,28680.00000,37172.00000,1.00000,21823.00000,120.00000,23091.00000,60263.00000
2017-03-31,14115.00000,4034.00000,1474.00000,1801.00000,,21424.00000,2922.00000,19902.00000,9933.00000,2312.00000,36277.00000,57701.00000,8282.00000,26321.00000,2181.00000,28502.00000,36784.00000,1.00000,19564.00000,260.00000,20917.00000,57701.00000
2016-12-31,11895.00000,4514.00000,1587.00000,1592.00000,,19588.00000,2865.00000,20485.00000,10143.00000,3896.00000,37389.00000,56977.00000,9218.00000,26643.00000,1753.00000,28396.00000,37614.00000,1.00000,18154.00000,278.00000,19363.00000,56977.00000
2016-09-30,12266.00000,5075.00000,1900.00000,1422.00000,,21425.00000,2714.00000,19345.00000,10558.00000,2086.00000,35184.00000,56609.00000,11073.00000,26555.00000,1621.00000,28176.00000,39249.00000,1.00000,16654.00000,-108.00000,17360.00000,56609.00000
2016-06-30,8752.00000,5752.00000,1862.00000,1152.00000,,18353.00000,2599.00000,15864.00000,10885.00000,1846.00000,31627.00000,49980.00000,10444.00000,21894.00000,1527.00000,23421.00000,33865.00000,1.00000,14949.00000,-46.00000,16115.00000,49980.00000
2016-03-31,8319.00000,6163.00000,1880.00000,2075.00000,,19267.00000,2431.00000,13003.00000,11095.00000,1677.00000,28498.00000,47765.00000,10910.00000,21451.00000,1385.00000,22836.00000,33746.00000,1.00000,13045.00000,-164.00000,14019.00000,47765.00000
2015-12-31,14607.00000,5854.00000,1955.00000,1518.00000,,24762.00000,2276.00000,11601.00000,11419.00000,1334.00000,26954.00000,51716.00000,9890.00000,21470.00000,1243.00000,22713.00000,32603.00000,1.00000,18001.00000,88.00000,19113.00000,51716.00000
2015-09-30,15714.00000,6105.00000,1988.00000,1209.00000,,25910.00000,2143.00000,9400.00000,11626.00000,1267.00000,24727.00000,50637.00000,9360.00000,22276.00000,1027.00000,23333.00000,32693.00000,1.00000,16961.00000,167.00000,17944.00000,50637.00000
2015-06-30,8611.00000,5331.00000,2039.00000,726.00000,553.00000,18093.00000,1899.00000,6056.00000,11832.00000,1110.00000,21074.00000,39167.00000,8925.00000,12689.00000,883.00000,13608.00000,22533.00000,2.00000,16038.00000,247.00000,16634.00000,39167.00000
2015-03-31,11294.00000,4835.00000,1908.00000,609.00000,761.00000,20062.00000,1765.00000,3220.00000,12039.00000,1030.00000,18259.00000,38321.00000,7428.00000,12551.00000,713.00000,13305.00000,20733.00000,1.00000,13916.00000,539.00000,17588.00000,38321.00000
2014-12-31,10128.00000,4635.00000,1386.00000,1057.00000,,17714.00000,1674.00000,1598.00000,12245.00000,1197.00000,16950.00000,34664.00000,5761.00000,12522.00000,562.00000,13084.00000,18845.00000,2.00000,12732.00000,301.00000,15819.00000,34664.00000
2014-09-30,6316.32600,2850.36700,1909.58400,833.91900,267.24700,12562.03000,1509.79600,1375.40000,12478.11000,755.33800,16282.36000,28844.39000,6054.95200,8442.96400,417.43400,8925.83000,14980.78000,1.51400,11247.66000,173.96200,13863.61000,28844.39000
2014-06-30,8799.06800,3436.71100,2068.75300,608.86700,199.36000,15499.34000,1380.77600,782.31500,12679.88000,710.30200,15706.83000,31206.16000,6227.99700,8142.60700,338.23800,8548.82500,14776.82000,1.52600,10199.58000,-41.46000,16429.34000,31206.16000
2014-03-31,6469.03000,3236.19500,2140.22800,575.22300,201.01100,12970.63000,1303.02900,389.87100,12879.39000,395.80600,15107.06000,28077.69000,5914.77600,8152.74400,226.01800,8460.72200,14375.50000,1.53800,7734.97900,-95.76900,13702.19000,28077.69000
2013-12-31,2132.00000,2182.00000,1697.00000,564.00000,91.00000,6997.00000,1166.00000,439.00000,13069.00000,718.00000,15582.00000,22579.00000,6407.00000,4003.00000,341.00000,4427.00000,10834.00000,2.00000,6106.00000,-124.00000,11745.00000,22579.00000
2013-09-30,2090.49400,1971.92600,1946.04800,611.11100,109.19500,6968.06100,1133.03200,665.06300,13222.61000,316.92000,15500.37000,22468.43000,4895.12400,6117.18400,119.58900,6380.83100,11275.96000,0.76300,5735.33500,-42.07000,11192.47000,22468.43000
2013-06-30,2287.37000,1895.91300,1935.14700,553.31500,176.35500,7072.52900,1135.99300,688.42800,13244.16000,327.59800,15551.84000,22624.37000,4937.13800,6074.17900,122.59000,6343.85200,11280.99000,0.76500,5065.83900,30.37100,11343.38000,22624.37000
2013-03-31,1942.77600,1945.18900,1799.61800,545.82800,217.74800,6663.09700,1125.79400,688.25400,13265.71000,329.15500,15548.57000,22211.67000,4290.21500,7268.12300,110.25000,7528.98000,11819.20000,0.76000,4301.53900,20.80600,10392.47000,22211.67000
2012-12-31,1862.25000,1751.38800,1744.98200,450.78400,84.30200,6156.34700,1100.25900,719.83600,12797.31000,334.97700,15083.49000,21239.84000,4237.89700,7311.67500,115.82200,7458.21900,11696.12000,1.51900,3704.74400,-45.61500,9543.72200,21239.84000
2012-09-30,1695.48500,1766.09100,1617.36900,434.68700,144.17500,5880.37900,856.18400,955.60300,12814.27000,347.05900,15083.45000,20963.83000,4802.14800,7262.02800,128.65500,7411.51900,12213.67000,0.75800,3139.39300,28.24900,8750.16200,20963.83000
2012-06-30,1707.54400,1702.81800,1603.40100,389.98800,226.90300,5844.10200,811.79900,564.13000,12830.11000,335.54600,14657.85000,20501.95000,4986.67400,7281.57200,126.65500,7431.88900,12418.56000,0.75600,2663.07700,124.37700,8083.38700,20501.95000
2012-03-31,1451.94200,2163.65900,1418.03300,423.33100,175.62900,5826.53200,782.86700,48.16800,12845.95000,339.14400,14123.85000,19950.39000,4187.90400,8231.23700,140.65500,8398.39800,12586.30000,0.75800,2178.63900,33.59100,7364.08400,19950.39000
2011-12-31,9900.26900,1951.16700,1389.98300,469.21200,,13918.79000,774.40600,63.70400,2066.96600,335.25800,3384.34900,17303.13000,2514.79000,7753.47000,135.65500,7920.99500,10435.78000,0.75300,1776.76000,58.20000,6867.34900,17303.13000
2011-09-30,2257.13500,1867.09200,1337.75100,285.79000,115.64300,6147.26700,761.19000,3224.98100,2111.00300,312.72900,6492.63100,12639.90000,2224.43100,4030.53200,117.02500,4182.26100,6406.69200,0.75700,1321.79600,-15.54100,6233.20600,12639.90000
2011-06-30,2270.31800,1938.64500,1321.61500,325.83800,85.01800,6219.04500,721.88400,3228.99400,2128.41000,308.63900,6475.09500,12694.14000,2310.84100,4027.23700,117.02500,4171.96800,6482.80900,0.77700,1395.90800,-133.27900,6211.33100,12694.14000
2011-03-31,3011.29900,1801.21200,1304.45700,360.24800,96.08100,6851.13200,703.79400,3344.99900,1629.97100,322.59300,6136.22200,12987.35000,2768.76500,3899.92800,113.02500,4043.22800,6811.99300,0.79100,1320.33500,-101.18200,6175.36100,12987.35000
2010-12-31,2098.66800,1621.96600,1203.80900,388.05600,116.24400,5708.08200,701.23500,3219.40300,1425.59200,384.93900,5884.54800,11592.63000,2464.95000,2865.97400,107.02500,3005.84300,5470.79300,0.80200,1183.73000,30.91100,6121.83700,11592.63000
2010-09-30,2307.53100,1670.40500,1273.38900,358.65500,111.65100,6031.94700,692.03200,2744.15000,1576.57300,315.59800,5423.64400,11455.59000,2590.10800,2866.46800,80.79700,2986.71100,5576.81900,0.81500,1122.03000,7.48500,5878.77200,11455.59000
2010-06-30,2000.92500,1482.90000,1356.60600,336.39100,243.55000,5709.01400,695.04300,2216.61000,1494.81300,303.18800,4787.69400,10496.71000,3105.72300,585.66200,65.79700,690.98500,3796.70800,0.86000,1831.38100,189.62400,6700.00000,10496.71000
2010-03-31,1652.18800,1491.33200,1223.94500,333.29800,139.88000,5124.22800,695.60100,2967.72700,1509.79400,316.71500,5571.77000,10696.00000,1887.65100,1197.38900,66.79700,1305.67500,3193.32600,0.90200,2688.67900,83.47300,7502.67200,10696.00000
2009-12-31,1656.97500,1389.53400,1051.77100,352.30700,66.89100,4812.55800,699.97000,2247.87100,1524.77700,311.88500,4886.00100,9698.55900,1871.63100,1191.36100,87.38300,1321.77000,3193.40100,0.90000,1995.27200,-5.75800,6505.15800,9698.55900
2009-09-30,1355.31200,1339.16500,1017.82700,332.89100,59.71400,4297.61000,701.37100,1936.81800,1555.60200,311.16200,4639.37000,8936.98000,1889.24900,1183.25000,67.75700,1295.57400,3184.82300,0.90200,1420.61300,-39.19900,5752.15700,8936.98000
2009-06-30,1244.26800,1242.89900,969.97100,280.60300,78.12700,4001.30700,697.42600,1654.17800,1570.79000,330.78200,4385.78500,8387.09200,1777.88200,1176.48500,65.33900,1295.24100,3073.12300,0.90500,1019.83900,23.29300,5313.96900,8387.09200
2009-03-31,2060.29400,1068.00000,936.72700,250.35300,164.92900,4615.91500,679.43700,1548.59500,,455.27400,2903.99900,7519.91400,1261.79700,1132.96100,56.58800,1240.83400,2502.63100,0.90600,672.95600,111.64400,5017.28300,7519.91400
