,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2017-09-30,409.20000,442.60000,254.70000,55.40000,1161.90000,160.50000,2695.10000,163.20000,3018.80000,4180.70000,808.40000,560.40000,168.00000,814.90000,1623.30000,0.30000,1236.00000,-130.80000,2557.40000,4180.70000
2017-06-30,486.10000,421.80000,223.30000,51.90000,1183.10000,145.60000,2547.20000,162.40000,2855.20000,4038.30000,826.80000,465.00000,147.80000,693.80000,1520.60000,0.30000,1251.80000,-160.00000,2517.70000,4038.30000
2017-03-31,422.60000,425.20000,221.10000,46.60000,1115.50000,142.80000,2490.20000,148.90000,2781.90000,3897.40000,759.30000,509.80000,130.50000,717.20000,1476.50000,0.30000,1216.10000,-194.80000,2420.90000,3897.40000
2016-12-31,327.20000,390.20000,218.80000,42.50000,978.70000,144.20000,2410.90000,140.00000,2695.10000,3673.80000,688.20000,489.60000,113.80000,679.90000,1368.10000,0.30000,1177.10000,-219.90000,2305.70000,3673.80000
2016-09-30,275.60000,404.60000,224.30000,53.40000,957.90000,149.40000,2482.20000,141.90000,2773.50000,3731.40000,694.00000,524.50000,112.60000,717.70000,1411.70000,1316.00000,1159.10000,-155.20000,2319.70000,3731.40000
2016-06-30,231.90000,413.60000,241.70000,49.60000,936.80000,152.00000,2516.80000,146.00000,2814.80000,3751.60000,721.00000,594.70000,108.40000,785.90000,1506.90000,1276.40000,1128.10000,-159.70000,2244.70000,3751.60000
2016-03-31,174.70000,393.10000,255.50000,49.30000,872.60000,155.40000,2580.90000,141.00000,2877.30000,3749.90000,726.80000,539.60000,111.00000,736.40000,1463.20000,1267.30000,1157.30000,-138.70000,2286.70000,3749.90000
2015-12-31,116.00000,376.80000,261.10000,44.50000,798.40000,159.20000,2593.50000,129.60000,2882.30000,3680.70000,660.90000,611.40000,106.50000,799.20000,1460.10000,0.30000,1148.20000,-166.80000,2220.60000,3680.70000
2015-09-30,123.60000,359.90000,271.40000,46.20000,853.00000,162.00000,2585.80000,119.10000,2866.90000,3719.90000,687.50000,609.10000,94.30000,829.20000,1516.70000,1216.00000,1133.20000,-147.00000,2203.20000,3719.90000
2015-06-30,129.00000,381.50000,280.80000,45.60000,885.10000,161.70000,2612.90000,120.50000,2895.10000,3780.20000,696.60000,515.40000,96.20000,744.40000,1441.00000,1235.80000,1210.90000,-108.60000,2339.20000,3780.20000
2015-03-31,145.70000,403.40000,276.00000,44.80000,917.00000,155.20000,2605.60000,119.90000,2880.70000,3797.70000,698.30000,530.30000,90.70000,758.80000,1457.10000,1233.30000,1234.50000,-128.40000,2340.60000,3797.70000
2014-12-31,148.00000,391.50000,278.10000,39.10000,902.30000,157.40000,2680.30000,115.90000,2953.60000,3855.90000,588.30000,671.00000,95.80000,914.20000,1502.50000,1207.30000,1211.00000,-76.70000,2353.40000,3855.90000
2014-09-30,139.47700,388.29500,278.02700,45.65900,916.04100,153.82300,2623.48300,126.02700,2903.33300,3819.37400,624.26800,577.71900,94.26700,831.43700,1455.70500,1197.14600,1184.22800,-29.50900,2363.66900,3819.37400
2014-06-30,278.91900,404.59000,274.37100,41.66700,1041.70400,155.57500,2551.19600,118.76400,2825.53500,3867.23900,571.59200,595.15700,89.95000,844.85200,1416.44400,1180.27100,1227.94400,30.84900,2450.79500,3867.23900
2014-03-31,165.22600,419.24500,266.70000,39.51400,930.87100,149.60900,2573.53200,123.57100,2846.71200,3777.58300,562.97200,612.59800,86.37300,861.06000,1424.03200,1159.90700,1150.30400,31.80200,2353.55100,3777.58300
2013-12-31,147.22700,361.07500,254.31100,35.80700,837.01700,142.97500,2608.86900,111.97900,2863.82300,3700.84000,576.99000,652.05600,80.98200,889.86800,1466.85800,1106.01700,1081.69500,33.19400,2233.98200,3700.84000
2013-09-30,121.95300,374.99900,241.50900,45.45400,828.49300,136.15500,2560.54500,109.97900,2806.67900,3635.17200,569.03700,703.86200,70.08500,925.98210,1495.01900,1077.75600,1025.11900,23.94400,2140.15300,3635.17200
2013-06-30,129.07200,376.42600,258.70900,40.56800,846.64000,123.79500,2560.18800,103.13700,2787.12000,3633.76000,581.75300,789.62600,66.82800,1010.71800,1592.47100,1057.92700,970.65700,-4.71100,2041.28900,3633.76000
2013-03-31,143.55200,403.01800,260.59600,39.58600,889.95000,105.60300,2474.63300,95.53500,2675.77100,3565.72100,556.45400,829.32200,66.84200,1043.39900,1599.85300,1036.77900,916.15800,-3.14400,1965.86800,3565.72100
2012-12-31,157.77100,340.80400,240.52900,33.39600,815.97300,96.89000,2460.11800,96.12300,2653.13100,3469.10400,468.67000,873.06600,58.32200,1086.91000,1555.58000,1006.81800,868.02600,22.61100,1913.52400,3469.10400
2012-09-30,141.84000,334.27800,234.30100,24.56900,778.02500,81.65300,2062.87300,98.94200,2243.46800,3021.49300,485.06600,553.19800,52.41800,711.37400,1196.44000,965.03500,836.90300,6.69200,1825.05300,3021.49300
2012-06-30,121.93700,331.39600,227.94800,25.47100,751.44100,73.59700,2049.34200,98.58200,2221.52100,2972.96200,459.65600,617.17900,48.44300,790.56900,1250.22500,944.90100,784.24000,-22.37500,1722.73700,2972.96200
2012-03-31,209.14600,328.77200,224.65600,27.31600,833.71900,66.46200,1881.36600,90.52500,2038.35300,2872.07200,465.95300,535.20400,48.39400,702.56300,1168.51600,921.78000,736.45700,28.82100,1703.55600,2872.07200
2011-12-31,154.62100,282.30400,232.06300,19.43700,733.05700,62.72400,1774.48300,82.21100,1919.41800,2652.47500,411.32300,498.51800,45.02500,652.25010,1063.57300,878.51400,685.63900,5.14000,1588.90200,2652.47500
2011-09-30,138.25500,313.32500,215.68100,26.23300,740.65900,61.56200,1828.65600,82.52100,1972.73900,2713.39800,394.77800,570.38000,47.21700,754.16300,1148.94100,861.30500,657.00000,25.80400,1564.45700,2713.39800
2011-06-30,249.81100,284.81100,216.08000,26.24500,812.73800,53.39100,1125.43500,78.24100,1257.06700,2069.80500,292.58400,125.28700,45.74500,217.21900,509.80300,839.71600,629.57600,72.05700,1560.00200,2069.80500
2011-03-31,244.34200,291.67600,203.01400,20.27900,795.93100,51.63400,1078.85300,73.28600,1203.77300,1999.70400,421.68000,0.27100,49.56900,89.02300,510.70300,826.49500,575.96800,67.82600,1489.00100,1999.70400
2010-12-31,220.78800,243.88900,192.85200,19.91700,714.37000,50.69200,1033.68500,68.14500,1152.52200,1866.89200,251.81500,151.16000,42.84300,229.37800,481.19300,781.77900,536.35000,48.02700,1385.69900,1866.89200
2010-09-30,211.05600,247.91800,176.85300,20.67300,686.10000,49.52500,1015.79400,64.66100,1129.98000,1816.08000,262.26600,151.18000,41.31300,234.48700,496.75300,754.66400,500.40700,50.68900,1319.32700,1816.08000
2010-06-30,278.81100,223.49900,159.17900,19.76100,719.94400,46.05800,960.24100,54.29000,1060.58900,1780.53300,293.78800,151.01800,43.42200,244.33700,538.12500,735.86100,472.38600,20.67000,1242.40800,1780.53300
2010-03-31,307.07300,240.68100,150.65700,21.10600,759.02100,45.25000,972.15100,57.23100,1074.63200,1833.65300,254.47700,151.05900,65.18400,274.26600,528.74300,735.12600,519.26500,40.79300,1304.91000,1833.65300
2009-12-31,273.84800,214.14900,144.01200,18.38300,690.07800,44.63500,966.97500,51.58900,1063.19900,1753.27700,223.24500,151.03800,59.98300,265.47700,488.72200,720.24800,491.36700,48.29700,1264.55500,1753.27700
2009-09-30,222.09900,212.80300,160.42000,19.85400,656.89600,46.90300,982.10300,45.73900,1074.74500,1731.64100,215.95700,151.45500,64.75400,264.07300,480.03000,713.59300,481.82000,51.45400,1251.61100,1731.64100
2009-06-30,190.15400,209.67500,168.27200,18.39200,622.85100,48.90500,969.84100,49.44600,1068.19200,1691.04300,222.76400,151.46000,63.87700,260.93500,483.69900,699.79000,466.24300,36.93400,1207.34400,1691.04300
2009-03-31,146.82700,227.78600,165.41300,17.66400,597.70500,48.45800,946.00400,49.94400,1044.40600,1642.11100,227.29700,151.43600,58.76300,258.56800,485.86500,693.65300,445.38600,13.24300,1156.24600,1642.11100
