,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,287.00000,1250.00000,2203.00000,312.00000,,4052.00000,1184.00000,5947.00000,691.00000,9210.00000,13262.00000,3078.00000,4756.00000,877.00000,6665.00000,9743.00000,439.00000,-2338.00000,-1011.00000,3519.00000,13262.00000
2022-09-30,636.00000,1502.00000,2527.00000,483.00000,,5148.00000,1124.00000,6169.00000,874.00000,9530.00000,14678.00000,4108.00000,4762.00000,872.00000,6794.00000,10902.00000,439.00000,-2133.00000,-1050.00000,3776.00000,14678.00000
2022-06-30,323.00000,1562.00000,2522.00000,350.00000,,4757.00000,1138.00000,6427.00000,777.00000,9691.00000,14448.00000,4630.00000,3793.00000,864.00000,5871.00000,10501.00000,439.00000,-2164.00000,-956.00000,3947.00000,14448.00000
2022-03-31,344.00000,1421.00000,2297.00000,349.00000,,4411.00000,1144.00000,6532.00000,725.00000,9793.00000,14204.00000,3183.00000,4880.00000,910.00000,7041.00000,10224.00000,441.00000,-2368.00000,-854.00000,3980.00000,14204.00000
2021-12-31,440.00000,1500.00000,2087.00000,325.00000,,4352.00000,1204.00000,6874.00000,467.00000,9917.00000,14269.00000,3317.00000,4883.00000,983.00000,6794.00000,10111.00000,450.00000,-2535.00000,-882.00000,4158.00000,14269.00000
2021-09-30,494.00000,1686.00000,2098.00000,338.00000,,4616.00000,1155.00000,6977.00000,427.00000,9904.00000,14520.00000,3709.00000,4884.00000,1024.00000,6754.00000,10463.00000,450.00000,-2698.00000,-907.00000,4057.00000,14520.00000
2021-06-30,637.00000,1717.00000,2016.00000,285.00000,,4655.00000,1158.00000,7033.00000,426.00000,9965.00000,14620.00000,3776.00000,4885.00000,1079.00000,6833.00000,10609.00000,450.00000,-2888.00000,-873.00000,4011.00000,14620.00000
2021-03-31,682.00000,1530.00000,1901.00000,272.00000,,4385.00000,1151.00000,7031.00000,417.00000,9955.00000,14340.00000,3363.00000,5135.00000,1085.00000,7116.00000,10479.00000,450.00000,-3085.00000,-914.00000,3861.00000,14340.00000
2020-12-31,981.00000,1678.00000,1638.00000,331.00000,,4628.00000,1176.00000,7117.00000,411.00000,10072.00000,14700.00000,3621.00000,5141.00000,1152.00000,7179.00000,10800.00000,448.00000,-3174.00000,-880.00000,3900.00000,14700.00000
2020-09-30,858.00000,1814.00000,1718.00000,314.00000,,4704.00000,1115.00000,7090.00000,386.00000,10016.00000,14720.00000,3108.00000,5794.00000,1120.00000,7862.00000,10970.00000,448.00000,-3301.00000,-988.00000,3750.00000,14720.00000
2020-06-30,619.00000,1641.00000,1714.00000,312.00000,,4286.00000,1118.00000,7057.00000,383.00000,9971.00000,14257.00000,2917.00000,5781.00000,1078.00000,7824.00000,10741.00000,448.00000,-3605.00000,-1006.00000,3516.00000,14257.00000
2020-03-31,476.00000,1398.00000,1700.00000,343.00000,,3917.00000,1123.00000,7050.00000,379.00000,9986.00000,13903.00000,2951.00000,5375.00000,1097.00000,7473.00000,10424.00000,448.00000,-3683.00000,-1055.00000,3479.00000,13903.00000
2019-12-31,349.00000,1842.00000,1606.00000,313.00000,,4110.00000,1155.00000,8625.00000,361.00000,11532.00000,15642.00000,2978.00000,5391.00000,1111.00000,7668.00000,10646.00000,447.00000,-2404.00000,-920.00000,4996.00000,15642.00000
2019-09-30,465.40000,1872.80000,1877.20000,286.30000,966.70000,5468.40000,1057.10000,8289.30000,333.30000,10541.80000,16010.20000,3684.20000,5691.70000,1151.30000,8157.50000,11841.70000,446.90000,-3198.00000,-1038.10000,4168.50000,16010.20000
