,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,586.30000,1094.00000,1212.10000,337.50000,3229.90000,1604.80000,0.50000,3621.40000,141.50000,5643.90000,8873.80000,1226.90000,1689.90000,281.10000,2177.90000,3404.80000,40.00000,5421.90000,-4.80000,5469.00000,8873.80000
2021-09-30,1020.10000,756.20000,885.00000,204.10000,2865.40000,1501.60000,7.10000,3875.30000,55.70000,5725.30000,8590.70000,658.50000,2235.60000,255.00000,2635.10000,3293.60000,41.30000,5185.80000,-7.90000,5297.10000,8590.70000
2020-09-30,974.80000,358.50000,806.00000,178.40000,2317.60000,1249.50000,5.20000,1243.30000,67.90000,2789.10000,5106.70000,448.40000,,343.40000,494.10000,942.50000,41.40000,4820.40000,-7.80000,4164.20000,5106.70000
2019-09-30,1054.60000,465.30000,609.70000,105.00000,2234.60000,1205.60000,27.60000,1297.70000,33.30000,2605.00000,4839.60000,374.00000,,343.30000,343.30000,717.30000,42.50000,4312.60000,-7.90000,4122.30000,4839.60000
2018-09-30,1027.40000,655.80000,490.20000,88.80000,2262.20000,1140.90000,22.80000,1333.50000,33.00000,2566.70000,4828.90000,389.70000,,342.20000,342.20000,731.90000,44.40000,3732.90000,-8.80000,4097.00000,4828.90000
2017-09-30,1616.80000,454.70000,493.50000,68.70000,2633.70000,882.30000,,950.80000,40.30000,1939.90000,4573.60000,387.90000,,120.00000,120.00000,507.90000,45.80000,3059.60000,-8.50000,4065.70000,4573.60000
2016-09-30,1083.80000,416.60000,424.00000,77.70000,2002.10000,806.30000,,940.30000,52.60000,1853.30000,3855.40000,210.20000,,103.80000,103.80000,314.00000,46.20000,2263.60000,-10.90000,3541.40000,3855.40000
2015-09-30,1043.60000,538.00000,267.90000,65.20000,1914.70000,826.40000,,901.70000,20.30000,1804.70000,3719.40000,463.90000,,96.30000,96.30000,560.20000,47.60000,1469.20000,-8.20000,3159.20000,3719.40000
2014-09-30,805.80000,317.60000,270.80000,35.00000,1429.20000,555.90000,,926.00000,11.90000,1544.60000,2973.80000,297.60000,41.60000,102.20000,143.80000,441.40000,47.30000,794.90000,-4.90000,2532.40000,2973.80000
2013-09-30,511.10000,292.70000,229.50000,40.00000,1073.30000,328.60000,,865.30000,11.80000,1259.80000,2333.10000,179.70000,,6.40000,52.30000,232.00000,47.00000,378.90000,-0.90000,2101.10000,2333.10000
2012-09-30,307.10000,297.60000,232.90000,45.70000,883.30000,279.40000,,894.50000,14.20000,1253.30000,2136.60000,182.70000,,48.40000,48.40000,231.10000,48.10000,100.80000,-1.60000,1905.50000,2136.60000
2011-09-30,410.79900,177.94000,198.18300,29.41200,816.33400,251.36500,,749.84900,11.97800,1074.05500,1890.38900,247.09600,,34.19800,34.19800,281.29400,46.59700,-101.27500,-1.33100,1609.09500,1890.38900
2010-09-30,459.38500,175.23200,125.05900,30.18900,789.86500,204.36300,,498.09600,11.15900,774.18700,1564.05200,204.32400,24.74300,18.38900,43.13200,247.45600,45.06600,-327.86000,-1.29700,1316.59600,1564.05200
2009-09-30,370.08400,115.03400,86.09700,18.91200,590.12700,162.29900,,501.13800,9.86400,762.46410,1352.59100,196.24300,41.48300,6.08600,47.56900,243.81200,43.20400,-465.15400,-1.38000,1108.77900,1352.59100
