,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2583.80000,2115.00000,52.00000,673.40000,,5424.20000,23773.60000,1064.50000,2900.40000,4707.20000,45011.40000,50435.60000,3802.10000,35903.50000,1843.70000,52636.90000,56439.00000,16.60000,59543.90000,-2486.60000,-6003.40000,50435.60000
2021-12-31,4709.20000,1872.40000,55.60000,511.30000,,7148.50000,24720.60000,1201.20000,2782.50000,4449.50000,46705.80000,53854.30000,4020.00000,35622.70000,2977.80000,54435.30000,58455.30000,16.60000,57534.70000,-2573.70000,-4601.00000,53854.30000
2020-12-31,3449.10000,2110.30000,51.10000,632.70000,,6243.20000,24958.20000,1297.20000,2773.10000,3527.40000,46383.60000,52626.80000,6181.20000,35196.80000,3024.80000,54270.50000,60451.70000,16.60000,53908.10000,-2586.80000,-7824.90000,52626.80000
2019-12-31,898.50000,2224.20000,50.20000,385.00000,,3557.90000,24160.00000,1270.30000,2677.40000,2584.00000,43952.90000,47510.80000,3621.00000,34118.10000,3245.50000,52100.11000,55721.10000,16.60000,52930.50000,-2482.70000,-8210.30000,47510.80000
2018-12-31,866.00000,2441.50000,51.10000,694.60000,,4053.20000,22842.70000,1202.80000,2331.50000,2381.00000,28758.00000,32811.20000,2973.50000,31075.30000,3177.50000,36096.10000,39069.60000,16.60000,50487.00000,-2609.50000,-6258.40000,32811.20000
2017-12-31,2463.80000,1976.20000,58.80000,828.40000,,5327.20000,22448.30000,1085.70000,2379.70000,2562.80000,28476.50000,33803.70000,2890.60000,29536.40000,3525.30000,34181.10000,37071.70000,16.60000,48325.80000,-2178.40000,-3268.00000,33803.70000
2016-12-31,1223.40000,1474.10000,58.90000,565.20000,1527.00000,4848.60000,21257.60000,725.90000,2336.50000,1855.30000,26175.30000,31023.90000,3468.30000,25878.50000,2064.30000,29759.90000,33228.20000,16.60000,46222.70000,-3092.90000,-2204.30000,31023.90000
2015-12-31,7685.50000,1298.70000,100.10000,558.70000,,9643.00000,23117.60000,792.70000,2516.30000,1869.10000,28295.70000,37938.70000,2950.40000,24122.10000,2074.00000,27900.40000,30850.80000,16.60000,44594.50000,-2879.80000,7087.90000,37938.70000
2014-12-31,2077.90000,1214.40000,110.00000,783.20000,,4185.50000,24557.50000,1004.50000,2735.30000,1744.60000,30041.90000,34227.40000,2747.90000,14935.70000,2065.90000,18626.10000,21374.00000,16.60000,43294.50000,-1519.70000,12853.40000,34227.40000
2013-12-31,2798.70000,1319.80000,123.70000,807.90000,,5050.10000,25747.30000,1209.10000,2872.70000,1747.10000,31576.20000,36626.30000,3170.00000,14129.80000,1669.10000,17446.60000,20616.60000,16.60000,41751.20000,427.60000,16009.70000,36626.30000
2012-12-31,2336.10000,1375.30000,121.70000,1089.00000,,4922.10000,24677.20000,1380.50000,2804.00000,1602.70000,30464.40000,35386.50000,3403.10000,13632.50000,1526.20000,16689.80000,20092.90000,16.60000,39278.00000,796.40000,15293.60000,35386.50000
2011-12-31,2335.70000,1334.70000,116.80000,615.80000,,4403.00000,22834.50000,1427.00000,2653.20000,1672.20000,28586.90000,32989.90000,3509.20000,12133.80000,1612.60000,15090.50000,18599.70000,16.60000,36707.50000,449.70000,14390.20000,32989.90000
2010-12-31,2387.00000,1179.10000,109.90000,692.50000,,4368.50000,22060.60000,1335.30000,2586.10000,1624.70000,27606.70000,31975.20000,2924.70000,11497.00000,1586.90000,14416.30000,17341.00000,16.60000,33811.70000,752.90000,14634.20000,31975.20000
2009-12-31,1796.00000,1060.40000,106.20000,453.70000,,3416.30000,21531.50000,1212.70000,2425.20000,1639.20000,26808.60000,30224.90000,2988.70000,10560.30000,1363.10000,13202.30000,16191.00000,16.60000,31270.80000,747.40000,14033.90000,30224.90000
