,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,465.00000,2023.00000,960.00000,93.00000,762.00000,4303.00000,35942.00000,624.00000,14.00000,469.00000,44239.00000,48718.00000,6680.00000,16495.00000,4723.00000,28309.00000,34989.00000,5065.00000,10591.00000,-550.00000,13729.00000,48718.00000
2021-12-31,818.00000,1868.00000,744.00000,63.00000,2757.00000,6250.00000,34366.00000,541.00000,20.00000,504.00000,42548.00000,48999.00000,7072.00000,15219.00000,5256.00000,27489.00000,34561.00000,5045.00000,10639.00000,-350.00000,14438.00000,48999.00000
2020-12-31,543.00000,1473.00000,878.00000,51.00000,685.00000,3630.00000,37585.00000,536.00000,158.00000,561.00000,46158.00000,50050.00000,5522.00000,14496.00000,5210.00000,28544.00000,34066.00000,5031.00000,12318.00000,-504.00000,15984.00000,50050.00000
2019-12-31,147.00000,1334.00000,897.00000,79.00000,774.00000,3231.00000,35844.00000,812.00000,149.00000,556.00000,44217.00000,47730.00000,5047.00000,13743.00000,5465.00000,27594.00000,32641.00000,5003.00000,11406.00000,-489.00000,15089.00000,47730.00000
2018-12-31,177.00000,1677.00000,902.00000,94.00000,657.00000,3507.00000,34363.00000,896.00000,159.00000,500.00000,41819.00000,45326.00000,4935.00000,13168.00000,5529.00000,26014.00000,30949.00000,4980.00000,10582.00000,-377.00000,14377.00000,45326.00000
2017-12-31,313.00000,1475.00000,866.00000,118.00000,540.00000,3312.00000,31797.00000,932.00000,130.00000,504.00000,39404.00000,42716.00000,4168.00000,12068.00000,5272.00000,24701.00000,28869.00000,4961.00000,9878.00000,-229.00000,13847.00000,42716.00000
2016-12-31,423.00000,1239.00000,887.00000,76.00000,629.00000,3254.00000,29286.00000,1050.00000,114.00000,495.00000,36816.00000,40070.00000,3276.00000,10895.00000,2091.00000,23664.00000,26940.00000,4936.00000,9174.00000,-263.00000,13130.00000,40070.00000
2015-12-31,394.00000,1373.00000,976.00000,135.00000,616.00000,3494.00000,26539.00000,1233.00000,118.00000,535.00000,34041.00000,37535.00000,3575.00000,8834.00000,2064.00000,20893.00000,24468.00000,4915.00000,9117.00000,-295.00000,13067.00000,37535.00000
2014-12-31,651.00000,1465.00000,1022.00000,108.00000,862.00000,4119.00000,23589.00000,1307.00000,100.00000,556.00000,31168.00000,35287.00000,3478.00000,8215.00000,2262.00000,19623.00000,23101.00000,4876.00000,8227.00000,-283.00000,12186.00000,35287.00000
2013-12-31,493.00000,1312.00000,1024.00000,89.00000,672.00000,3614.00000,21645.00000,1313.00000,49.00000,1112.00000,28908.00000,32522.00000,3063.00000,7862.00000,1665.00000,17850.00000,20913.00000,4861.00000,7457.00000,-95.00000,11609.00000,32522.00000
2012-12-31,379.00000,1296.00000,1005.00000,283.00000,857.00000,3869.00000,19736.00000,1324.00000,50.00000,663.00000,27856.00000,31725.00000,3777.00000,6687.00000,1777.00000,17167.00000,20944.00000,4833.00000,6942.00000,-388.00000,10781.00000,31725.00000
2011-12-31,834.00000,983.00000,1052.00000,308.00000,734.00000,3911.00000,17849.00000,1303.00000,147.00000,532.00000,25910.00000,29821.00000,2957.00000,7461.00000,1812.00000,16592.00000,19549.00000,4823.00000,6385.00000,-337.00000,10272.00000,29821.00000
2010-12-31,280.00000,2076.00000,1025.00000,204.00000,859.00000,5051.00000,16390.00000,1623.00000,152.00000,466.00000,24858.00000,29909.00000,3485.00000,7819.00000,2080.00000,16783.00000,20268.00000,4807.00000,5575.00000,-156.00000,9641.00000,29909.00000
2009-12-31,350.00000,1224.00000,1141.00000,161.00000,811.00000,4290.00000,14886.00000,2032.00000,139.00000,505.00000,24388.00000,28678.00000,3360.00000,7645.00000,2561.00000,16520.00000,19880.00000,4788.00000,4704.00000,-116.00000,8798.00000,28678.00000
