,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-02-28,199.40000,899.00000,1573.20000,658.10000,,3329.70000,6059.60000,2688.70000,10617.60000,808.70000,22526.10000,25855.80000,2698.80000,9488.20000,,11109.20000,13808.00000,2.20000,14505.40000,-412.70000,12047.80000,25855.80000
2021-02-28,460.60000,785.30000,1291.10000,507.50000,,3044.50000,5821.60000,2788.40000,10525.60000,2432.20000,24060.30000,27104.80000,1269.10000,10413.10000,,11906.60000,13175.70000,2.20000,15117.80000,-335.50000,13929.10000,27104.80000
2020-02-29,81.40000,864.80000,1373.60000,535.80000,628.50000,3484.10000,5333.00000,3093.90000,10476.00000,2279.90000,23839.10000,27323.20000,2311.80000,11210.80000,,12537.10000,14848.90000,2.20000,13695.30000,-266.30000,12474.30000,27323.20000
2019-02-28,93.60000,846.90000,2130.40000,613.10000,,3684.00000,5267.30000,3465.60000,11286.90000,3344.40000,25547.50000,29231.50000,3163.80000,11759.80000,,13230.50000,16394.30000,2.20000,14276.20000,-353.90000,12837.20000,29231.50000
2018-02-28,90.30000,776.20000,2084.00000,523.50000,,3474.00000,4789.70000,121.50000,11387.90000,765.60000,17064.70000,20538.70000,2039.60000,9417.60000,,10507.40000,12547.00000,2.90000,9157.20000,-202.90000,7991.70000,20538.70000
2017-02-28,177.40000,737.00000,1955.10000,360.50000,,3230.00000,3932.80000,,11298.20000,141.40000,15372.40000,18602.40000,2697.60000,7720.70000,165.70000,9020.00000,11717.60000,2.90000,7310.00000,-399.80000,6884.80000,18602.40000
2016-02-29,83.10000,732.50000,1851.60000,310.40000,,2977.60000,3333.40000,,10542.40000,111.60000,13987.40000,16965.00000,2272.30000,6816.20000,162.50000,8000.90000,10273.20000,2.90000,6090.50000,-452.50000,6691.80000,16965.00000
2015-02-28,110.10000,598.90000,1827.20000,374.60000,,2910.80000,2681.60000,,9389.20000,111.40000,12182.20000,15093.00000,1130.70000,7086.00000,176.10000,8081.00000,9211.70000,2.80000,5277.50000,-130.90000,5881.30000,15093.00000
2014-02-28,63.90000,626.20000,1743.80000,313.30000,,2747.20000,2014.30000,,9377.90000,162.70000,11554.90000,14302.10000,2025.70000,6373.30000,159.20000,7295.10000,9320.80000,2.80000,4438.20000,86.00000,4981.30000,14302.10000
2013-02-28,331.50000,471.90000,1480.90000,186.90000,,2471.20000,1229.00000,,3593.70000,344.20000,5166.90000,7638.10000,677.90000,3277.80000,222.50000,4099.90000,4777.80000,2.70000,2495.10000,132.10000,2860.30000,7638.10000
2012-02-29,85.80000,437.60000,1374.50000,136.40000,,2034.30000,1255.80000,,3499.30000,320.50000,5075.60000,7109.90000,1199.60000,2421.40000,204.20000,3234.30000,4433.90000,2.60000,2107.30000,173.70000,2676.00000,7109.90000
2011-02-28,9.20000,417.40000,1369.30000,287.10000,,2083.00000,1219.60000,,3506.10000,358.90000,5084.60000,7167.60000,662.90000,3136.70000,233.00000,3952.80000,4615.70000,2.60000,1662.30000,188.80000,2551.90000,7167.60000
2010-02-28,43.50000,514.70000,1879.90000,151.00000,,2589.10000,1567.20000,,3495.60000,442.40000,5505.20000,8094.30000,1372.60000,3277.10000,332.10000,4145.40000,5518.00000,2.60000,1102.80000,587.20000,2576.30000,8094.30000
2009-02-28,13.10000,524.60000,1828.70000,168.10000,,2534.50000,1547.50000,,3615.60000,338.90000,5502.00000,8036.50000,1326.40000,3971.10000,287.10000,4801.80000,6128.20000,2.50000,1003.50000,94.20000,1908.30000,8036.50000
