,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2178.00000,4773.00000,751.00000,383.00000,8146.00000,16231.00000,1692.00000,133.00000,3782.00000,4364.00000,12690.00000,29146.00000,12982.00000,7976.00000,4046.00000,12336.00000,25318.00000,4.00000,1408.00000,-177.00000,3828.00000,29146.00000
2021-12-31,1110.00000,3934.00000,498.00000,395.00000,4904.00000,10841.00000,1688.00000,157.00000,4306.00000,2756.00000,12070.00000,23182.00000,7915.00000,7966.00000,3392.00000,11667.00000,19582.00000,4.00000,464.00000,-126.00000,3600.00000,23182.00000
2020-12-31,3930.00000,904.00000,327.00000,257.00000,610.00000,6028.00000,2547.00000,346.00000,1247.00000,477.00000,8573.00000,14902.00000,1915.00000,8691.00000,2319.00000,11307.00000,13222.00000,4.00000,-1403.00000,-206.00000,1680.00000,14902.00000
2019-12-31,385.00000,1025.00000,383.00000,245.00000,1050.00000,3088.00000,2593.00000,388.00000,1368.00000,550.00000,8979.00000,12531.00000,2359.00000,5803.00000,2191.00000,8514.00000,10873.00000,4.00000,-1616.00000,-192.00000,1658.00000,12531.00000
2018-12-31,613.00000,1024.00000,412.00000,302.00000,1052.00000,3600.00000,3048.00000,412.00000,1164.00000,1695.00000,7028.00000,10628.00000,2398.00000,6449.00000,2296.00000,9464.00000,11862.00000,4.00000,-6022.00000,-94.00000,-1234.00000,10628.00000
2017-12-31,1086.00000,1080.00000,453.00000,163.00000,911.00000,4437.00000,5974.00000,182.00000,1046.00000,11018.00000,18918.00000,23355.00000,3354.00000,9180.00000,1498.00000,18033.00000,21387.00000,4.00000,-6268.00000,-72.00000,1968.00000,23355.00000
2016-12-31,1386.00000,1058.00000,721.00000,404.00000,1226.00000,6714.00000,15369.00000,1120.00000,2635.00000,1032.00000,23968.00000,30682.00000,4702.00000,15957.00000,1817.00000,21534.00000,26236.00000,4.00000,-3787.00000,-135.00000,4446.00000,30682.00000
2015-12-31,2038.00000,1157.00000,1252.00000,455.00000,2489.00000,7391.00000,18732.00000,1045.00000,3309.00000,1624.00000,25491.00000,32882.00000,4375.00000,18983.00000,3152.00000,23073.00000,27448.00000,4.00000,-3007.00000,-173.00000,5434.00000,32882.00000
2014-12-31,2645.00000,1457.00000,1247.00000,447.00000,2612.00000,8408.00000,22367.00000,771.00000,5141.00000,1542.00000,32058.00000,40466.00000,4859.00000,19701.00000,3172.00000,23931.00000,28790.00000,4.00000,3588.00000,-174.00000,11676.00000,40466.00000
2013-12-31,2585.00000,1753.00000,898.00000,479.00000,1623.00000,7596.00000,19851.00000,453.00000,3125.00000,1051.00000,26306.00000,33902.00000,4204.00000,15767.00000,2685.00000,18982.00000,23186.00000,4.00000,3695.00000,5.00000,10716.00000,33902.00000
2012-12-31,2575.00000,1119.00000,903.00000,446.00000,2873.00000,7972.00000,20153.00000,676.00000,3166.00000,1261.00000,27011.00000,34983.00000,4670.00000,15736.00000,3201.00000,19795.00000,24465.00000,4.00000,4230.00000,-150.00000,10518.00000,34983.00000
2011-12-31,1655.00000,834.00000,308.00000,214.00000,4738.00000,7749.00000,13621.00000,640.00000,3305.00000,819.00000,19151.00000,26900.00000,5861.00000,9745.00000,1587.00000,13121.00000,18982.00000,3.00000,3987.00000,74.00000,7918.00000,26900.00000
2010-12-31,3367.00000,734.00000,453.00000,296.00000,2287.00000,7137.00000,12517.00000,536.00000,3644.00000,2266.00000,19759.00000,26896.00000,4220.00000,10048.00000,1997.00000,14356.00000,18576.00000,3.00000,3800.00000,432.00000,8320.00000,26896.00000
2009-12-31,2483.00000,876.00000,541.00000,279.00000,1997.00000,6208.00000,11564.00000,409.00000,3495.00000,831.00000,17170.00000,23378.00000,3762.00000,7847.00000,1755.00000,11672.00000,15434.00000,3.00000,3332.00000,416.00000,7944.00000,23378.00000
