,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2894.00000,7032.00000,3999.00000,1078.00000,15003.00000,6607.00000,1581.00000,15974.00000,3970.00000,28132.00000,43135.00000,12018.00000,10594.00000,2308.00000,13128.00000,25146.00000,11837.00000,10719.00000,-3855.00000,17989.00000,43135.00000
2021-12-31,3139.00000,5315.00000,3272.00000,928.00000,12654.00000,6429.00000,2044.00000,16201.00000,4183.00000,28857.00000,41511.00000,10359.00000,13286.00000,2255.00000,15866.00000,26225.00000,12608.00000,8199.00000,-3570.00000,15286.00000,41511.00000
2020-12-31,3006.00000,5247.00000,3354.00000,1312.00000,12919.00000,6826.00000,2061.00000,16435.00000,4193.00000,29515.00000,42434.00000,10491.00000,16036.00000,2350.00000,19454.00000,29945.00000,12970.00000,7018.00000,-4884.00000,12489.00000,42434.00000
2019-12-31,2167.00000,7747.00000,4130.00000,1486.00000,15530.00000,9270.00000,1565.00000,23699.00000,6248.00000,40782.00000,56312.00000,13098.00000,14770.00000,2810.00000,19038.00000,32136.00000,13078.00000,18751.00000,-4438.00000,24176.00000,56312.00000
2018-12-31,2777.00000,7881.00000,4010.00000,1063.00000,15731.00000,11679.00000,1538.00000,34259.00000,7300.00000,54776.00000,70507.00000,13486.00000,14644.00000,3197.00000,20435.00000,33921.00000,13132.00000,31658.00000,-4622.00000,36586.00000,70507.00000
2017-12-31,5089.00000,8084.00000,4046.00000,1278.00000,18497.00000,11576.00000,1519.00000,35199.00000,5196.00000,53490.00000,71987.00000,15282.00000,14875.00000,1837.00000,19444.00000,34726.00000,12975.00000,32190.00000,-4274.00000,37261.00000,71987.00000
2016-12-31,9257.00000,9387.00000,4225.00000,1058.00000,23927.00000,12821.00000,1481.00000,35918.00000,3809.00000,54029.00000,77956.00000,15059.00000,16463.00000,1530.00000,21368.00000,36427.00000,12801.00000,36470.00000,-4643.00000,41529.00000,77956.00000
2015-12-31,13034.00000,8780.00000,3756.00000,1134.00000,26912.00000,13415.00000,3729.00000,21200.00000,2749.00000,41093.00000,68005.00000,14121.00000,14442.00000,1028.00000,17979.00000,32100.00000,12693.00000,40870.00000,-4558.00000,35905.00000,68005.00000
2014-12-31,7501.00000,11171.00000,4628.00000,1250.00000,24694.00000,15396.00000,3677.00000,20934.00000,2203.00000,42210.00000,66904.00000,14176.00000,10565.00000,1317.00000,14679.00000,28855.00000,12495.00000,41333.00000,-4206.00000,38049.00000,66904.00000
2013-12-31,8370.00000,11497.00000,4603.00000,1467.00000,26225.00000,15096.00000,3680.00000,20082.00000,2017.00000,40875.00000,67100.00000,13525.00000,10393.00000,1169.00000,13940.00000,27465.00000,12192.00000,37966.00000,-2554.00000,39635.00000,67100.00000
2012-12-31,6274.00000,11351.00000,4785.00000,1403.00000,24156.00000,14780.00000,1747.00000,19905.00000,959.00000,37391.00000,61547.00000,12368.00000,9509.00000,1150.00000,14321.00000,26689.00000,11912.00000,32887.00000,-3888.00000,34858.00000,61547.00000
2011-12-31,4827.00000,9500.00000,4700.00000,1056.00000,20539.00000,12993.00000,1522.00000,19461.00000,686.00000,34662.00000,55201.00000,10538.00000,8556.00000,1252.00000,13271.00000,23809.00000,11639.00000,28860.00000,-3557.00000,31392.00000,55201.00000
2010-12-31,4990.00000,8278.00000,3804.00000,975.00000,18098.00000,12071.00000,1555.00000,19508.00000,535.00000,33669.00000,51767.00000,10865.00000,5517.00000,1043.00000,9458.00000,20323.00000,11920.00000,25210.00000,-2768.00000,31444.00000,51767.00000
2009-12-31,4616.00000,6088.00000,1866.00000,926.00000,13650.00000,9660.00000,3044.00000,6379.00000,356.00000,19815.00000,33465.00000,7259.00000,4355.00000,962.00000,6977.00000,14236.00000,4777.00000,22019.00000,-2674.00000,19229.00000,33465.00000
