,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-01-31,2343.00000,3426.00000,22068.00000,1218.00000,29055.00000,25199.00000,7449.00000,4205.00000,42821.00000,71876.00000,28693.00000,36604.00000,2013.00000,44879.00000,73572.00000,90.00000,67580.00000,-704.00000,-1696.00000,71876.00000
2021-01-31,7895.00000,2992.00000,16627.00000,963.00000,28477.00000,24705.00000,7126.00000,4311.00000,42104.00000,70581.00000,23166.00000,35822.00000,1807.00000,44116.00000,67282.00000,89.00000,58134.00000,-671.00000,3299.00000,70581.00000
2020-01-31,2133.00000,2106.00000,14531.00000,1040.00000,19810.00000,22770.00000,2254.00000,807.00000,31426.00000,51236.00000,18375.00000,28670.00000,1535.00000,35977.00000,54352.00000,89.00000,51729.00000,-739.00000,-3116.00000,51236.00000
2019-01-31,1778.00000,1936.00000,13925.00000,890.00000,18529.00000,22375.00000,2252.00000,847.00000,25474.00000,44003.00000,16716.00000,26807.00000,1867.00000,29165.00000,45881.00000,89.00000,46423.00000,-772.00000,-1878.00000,44003.00000
2018-01-31,3595.00000,1952.00000,12748.00000,638.00000,18933.00000,22075.00000,2275.00000,1246.00000,25596.00000,44529.00000,16194.00000,24267.00000,2174.00000,26881.00000,43075.00000,89.00000,39935.00000,-566.00000,1454.00000,44529.00000
2017-01-31,2538.00000,2029.00000,12549.00000,608.00000,17724.00000,21914.00000,2093.00000,1235.00000,25242.00000,42966.00000,14133.00000,22349.00000,1855.00000,24500.00000,38633.00000,88.00000,35519.00000,-867.00000,4333.00000,42966.00000
2016-01-31,2216.00000,1890.00000,11809.00000,569.00000,16484.00000,22191.00000,2102.00000,1196.00000,25489.00000,41973.00000,12524.00000,20789.00000,1965.00000,23133.00000,35657.00000,88.00000,30973.00000,-898.00000,6316.00000,41973.00000
2015-01-31,1723.00000,1484.00000,11079.00000,1016.00000,15302.00000,22720.00000,1353.00000,571.00000,24644.00000,39946.00000,11269.00000,16869.00000,1844.00000,19355.00000,30624.00000,88.00000,26995.00000,-452.00000,9322.00000,39946.00000
2014-01-31,1929.00000,1398.00000,11057.00000,895.00000,15279.00000,23348.00000,1289.00000,602.00000,25239.00000,40518.00000,10749.00000,14691.00000,2042.00000,17247.00000,27996.00000,88.00000,23180.00000,46.00000,12522.00000,40518.00000
2013-01-31,2494.00000,1395.00000,10710.00000,773.00000,15372.00000,24069.00000,1170.00000,473.00000,25712.00000,41084.00000,11462.00000,9475.00000,2051.00000,11845.00000,23307.00000,88.00000,20038.00000,397.00000,17777.00000,41084.00000
2012-01-31,1987.00000,1245.00000,10325.00000,963.00000,14520.00000,24448.00000,1120.00000,295.00000,25998.00000,40518.00000,9376.00000,10758.00000,2146.00000,13244.00000,22620.00000,87.00000,17246.00000,293.00000,17898.00000,40518.00000
2011-01-31,545.00000,1085.00000,10625.00000,1224.00000,13479.00000,25060.00000,1187.00000,260.00000,26646.00000,40125.00000,10122.00000,8707.00000,2135.00000,11114.00000,21236.00000,86.00000,14995.00000,445.00000,18889.00000,40125.00000
2010-01-31,1421.00000,964.00000,10188.00000,1327.00000,13900.00000,25550.00000,1171.00000,223.00000,26977.00000,40877.00000,10363.00000,8662.00000,2140.00000,11121.00000,21484.00000,86.00000,13226.00000,362.00000,19393.00000,40877.00000
2009-01-31,525.00000,972.00000,10673.00000,1192.00000,13362.00000,26234.00000,1134.00000,398.00000,27802.00000,41164.00000,11153.00000,9667.00000,2198.00000,12234.00000,23387.00000,85.00000,12093.00000,-77.00000,17777.00000,41164.00000
