,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-06-30,247.02900,194.54800,141.12300,,22.85600,605.55600,223.24200,,1353.62300,46.82800,1689.24900,2294.80500,176.01800,243.41000,17.23900,417.77600,593.79400,0.39200,1122.92100,-75.20000,1701.01100,2294.80500
2021-06-30,231.55400,145.38500,116.74800,,16.91900,510.60600,207.90700,,1459.03500,11.57500,1752.35100,2262.95700,152.28400,328.82700,49.86200,539.43900,691.72300,0.39000,1085.46100,-57.29100,1571.23400,2262.95700
2020-06-30,270.89300,122.53400,103.15200,,24.34100,520.92000,176.82900,,1244.85300,13.52200,1506.66900,2027.58900,106.66800,344.24300,27.14800,539.72900,646.39700,0.38500,1057.47000,-97.19900,1381.19200,2027.58900
2019-06-30,166.03300,137.46600,91.05000,,18.05800,412.60700,154.03900,,1312.09600,5.66800,1471.80300,1884.41000,101.98500,492.66000,34.42200,616.83600,718.82100,0.37900,931.93400,-83.52100,1165.58900,1884.41000
2018-06-30,181.75400,120.29600,85.64800,,10.66800,398.36600,145.34800,,1044.22200,5.26600,1194.83600,1593.20200,79.51000,339.00000,9.33800,434.63100,514.14100,0.37600,876.93100,-44.81400,1079.06100,1593.20200
2017-06-30,157.71400,116.83000,60.15100,,13.33000,348.02500,135.12400,,1031.06800,44.00200,1210.19400,1558.21900,135.52200,343.77100,8.70300,473.07000,608.59200,0.37400,799.02700,-48.93500,949.62700,1558.21900
2016-06-30,95.83500,93.39300,57.10200,,7.56100,253.89100,132.36200,,741.40600,1.92200,875.69000,1129.58100,54.14700,91.50000,41.81700,196.15400,250.30100,0.37200,770.55300,-70.40500,879.28000,1129.58100
2015-06-30,110.92100,70.03400,49.57700,,6.24000,248.28300,129.74900,,683.47700,1.85100,815.07700,1063.36000,39.76800,73.00000,42.22800,176.65700,216.42500,0.37100,713.85100,-30.59300,846.93500,1063.36000
2014-06-30,363.35400,55.00100,38.84700,,2.58800,469.41300,117.12000,14.02100,260.24900,1.68800,393.07800,862.49100,26.39100,,6.99700,40.83500,67.22600,0.37000,653.27900,-5.38800,795.26500,862.49100
2013-06-30,332.93700,40.17500,34.87700,1.52700,,409.51600,108.75600,132.90700,124.88800,2.03100,368.58200,778.09800,32.08400,,,8.47300,40.55700,0.36800,587.72500,14.55300,737.54100,778.09800
2012-06-30,268.98600,37.74100,38.27700,1.50300,,346.50700,93.78800,145.02200,132.15800,1.84900,372.81700,719.32400,35.75000,,,9.13200,44.88200,0.36800,520.44800,21.77500,674.44200,719.32400
2011-06-30,140.81300,37.86000,44.90600,1.04100,,230.41700,95.39800,151.62100,138.91500,1.31900,387.25300,617.67000,18.18800,,,13.36000,31.54800,0.37100,472.73000,-16.29100,586.12200,617.67000
2010-06-30,138.81100,34.13700,13.73700,0.97600,,201.04000,97.40000,191.73000,27.11200,0.52300,317.77600,518.81600,17.02400,,,,17.02400,0.37000,400.11900,-21.23400,501.79200,518.81600
2009-06-30,202.88700,31.15300,11.26900,0.81300,,255.46700,100.13300,83.98200,28.07200,0.75000,216.53800,472.00500,15.52300,,,,15.52300,0.37200,345.64100,-7.47700,456.48200,472.00500
