,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1404.84900,5863.68900,,311.50800,557.00900,8528.68100,836.04100,1317.70500,7061.08800,1247.14600,11984.71000,20513.39000,8241.99400,1085.71200,1217.49300,3665.66300,11907.66000,3.11000,8832.94300,-982.78000,8605.73200,20513.39000
2021-12-31,2539.78100,6498.29400,,333.88500,371.65600,10082.37000,816.09200,1196.08800,7404.60200,1011.36900,11991.13000,22073.49000,8418.86900,1538.12300,1235.56200,4295.50500,12714.37000,3.32900,8366.63100,-640.65900,9359.11700,22073.49000
2020-12-31,2039.24700,5899.88000,,294.99200,293.32100,8845.63100,815.00900,854.86600,5189.52200,901.04900,9193.51200,18039.14000,7143.98300,1380.20200,768.01790,3775.07300,10919.06000,3.35600,6530.05700,-529.72600,7120.08700,18039.14000
2019-12-31,1093.74500,5553.64700,,282.74100,276.31900,7534.46400,836.20600,426.71100,5133.03900,870.30200,8662.73100,16197.20000,6436.45100,1761.24500,634.03700,3487.63300,9924.08400,3.34800,5793.14900,-679.74800,6273.11200,16197.20000
2018-12-31,863.94400,5082.74300,,254.89200,245.61100,6754.21000,721.69200,216.17400,5093.61700,614.81100,6702.58300,13456.79000,5803.38000,1767.26000,768.82600,2643.51100,8446.89100,3.36900,4504.68400,-718.26900,5009.90200,13456.79000
2017-12-31,824.81900,4089.95500,,215.33600,227.42100,5630.58400,617.73900,238.00100,4653.85200,479.47400,6087.81200,11718.40000,4712.94400,1999.60300,684.01700,2830.83800,7543.78200,3.39500,3443.00700,-552.41400,4174.61400,11718.40000
2016-12-31,831.41200,3927.27500,,184.10700,179.65600,5122.45000,560.75600,232.23800,4392.43100,366.38800,5657.13800,10779.59000,4525.42900,2548.12600,578.06800,3196.91300,7722.34200,3.37300,2656.90600,-791.01800,3057.24500,10779.59000
2015-12-31,613.16700,4298.17800,,172.92200,220.95600,5305.22300,529.82300,217.94300,4536.46600,293.23600,5712.72000,11017.94000,4994.15700,2645.11100,519.24400,3264.71600,8258.87300,3.34200,2088.22700,-485.67500,2759.07000,11017.94000
2014-12-31,768.97400,2308.36300,,142.71900,151.71300,3371.76900,497.92600,218.28000,3136.18100,244.61900,4196.24100,7568.01000,2928.76500,1808.60500,486.64000,2337.84700,5266.61200,3.33000,1541.09500,-324.02000,2301.39800,7568.01000
2013-12-31,611.50900,1868.03400,19.13300,125.15100,67.45200,2879.81200,458.59600,255.49600,3131.70200,164.98700,4118.60200,6998.41400,2605.74000,1866.89000,360.98900,2456.66800,5062.40800,3.31900,1056.59200,-146.12300,1936.00600,6998.41400
2012-12-31,1264.98300,2329.01000,130.49900,101.61700,52.69500,4084.55000,379.17600,263.91900,2676.39500,143.14100,3724.99200,7809.54200,2972.29300,2543.70700,356.24000,3155.43700,6127.73000,3.30100,740.05400,-165.04400,1681.81200,7809.54200
2011-12-31,1314.59400,1855.43200,56.81800,111.87900,42.38500,3550.04700,295.48800,201.43700,2622.73200,141.78900,3669.09600,7219.14300,2680.64800,2611.18700,300.31600,3121.33200,5801.98000,3.28000,424.49900,-158.43900,1417.16300,7219.14300
2010-12-31,561.84900,1425.60000,16.29500,96.95100,47.87100,2260.87000,188.39700,170.90900,1656.65600,95.20200,2860.69800,5121.56800,1956.76800,1851.90100,207.09700,2099.00500,4055.77300,3.23600,185.33700,-94.60200,1065.79500,5121.56800
2009-12-31,789.21900,1253.99400,7.10900,99.30900,41.76400,2266.72500,178.97500,167.61200,1629.27600,107.09000,2772.68100,5039.40600,1629.04100,2372.30200,188.82300,2626.07000,4255.11100,3.21800,-15.00800,-115.07700,784.29500,5039.40600
