,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,3001.00000,967.00000,1332.00000,349.00000,,5649.00000,807.00000,,11391.00000,260.00000,12458.00000,18107.00000,1426.00000,19369.00000,482.00000,20447.00000,21873.00000,1.00000,-3914.00000,-267.00000,-3766.00000,18107.00000
2021-09-30,4787.00000,791.00000,1185.00000,267.00000,,7030.00000,770.00000,,11359.00000,156.00000,12285.00000,19315.00000,1663.00000,19372.00000,705.00000,20562.00000,22225.00000,1.00000,-3705.00000,-248.00000,-2910.00000,19315.00000
2020-09-30,4717.00000,720.00000,1283.00000,240.00000,,6960.00000,752.00000,,10499.00000,167.00000,11435.00000,18395.00000,1616.00000,19384.00000,933.00000,20747.00000,22363.00000,1.00000,-4359.00000,-401.00000,-3968.00000,18395.00000
2019-09-30,1467.00000,1068.00000,1233.00000,135.00000,962.00000,4865.00000,757.00000,,10564.00000,69.00000,11390.00000,16255.00000,1538.00000,16469.00000,691.00000,17601.00000,19139.00000,1.00000,-3120.00000,-379.00000,-2884.00000,16255.00000
2018-09-30,2073.01700,704.31000,805.29200,74.66800,,3657.28700,388.33300,,8011.69400,140.15300,8540.18100,12197.47000,900.38200,12501.95000,204.11400,13105.56000,14005.94000,0.56900,-2246.57800,4.10000,-1808.47100,12197.47000
2017-09-30,650.56100,636.12700,730.68100,38.68300,77.50000,2133.55200,324.92400,15.80900,7463.20000,38.17600,7842.10900,9975.66100,870.99400,11393.62000,161.30200,12055.87000,12926.87000,0.56100,-3187.22000,-85.14300,-2951.20400,9975.66100
2016-09-30,1586.99400,576.33900,724.01100,43.35300,,2930.69700,310.58000,,7443.79500,41.20500,7795.58000,10726.28000,752.60300,9943.19100,189.71800,10625.16000,11377.77000,0.55800,-1146.96300,-149.78700,-651.49000,10726.28000
2015-09-30,714.03300,444.07200,591.40100,37.08100,,1786.58700,260.68400,,6226.07100,30.59300,6517.34800,8303.93500,657.59400,8106.38300,173.26700,8684.64600,9342.24100,0.55100,-1717.23200,-96.00900,-1038.30600,8303.93500
2014-09-30,819.54800,351.30700,459.07400,21.97800,,1689.57600,212.10800,,4742.23000,112.93400,5067.27200,6756.84800,585.90700,7233.83600,90.95700,7727.04000,8312.94700,0.53800,-2150.29300,-25.17100,-1556.09900,6756.84800
2013-09-30,564.74000,290.44900,413.58100,21.54300,,1320.49500,208.96400,,4533.39700,13.35500,4828.38400,6148.87900,322.50000,5700.19300,78.26600,6162.76000,6485.26000,0.53200,-1004.24400,-6.51600,-336.38100,6148.87900
2012-09-30,440.52400,235.78300,320.50300,24.58700,,1050.53100,172.73700,,4159.11200,15.04700,4409.08500,5459.61700,233.91500,3598.62500,51.34700,4006.86800,4240.78300,0.52100,689.22900,-8.05100,1218.83400,5459.61700
2011-09-30,376.18300,189.29300,265.31700,8.65500,,870.29200,150.80000,,3424.11300,9.42400,3643.34400,4513.63600,206.85900,3122.87500,62.50200,3495.82800,3702.68700,0.50800,364.26000,-3.27700,810.94900,4513.63600
2010-09-30,234.11200,134.46100,188.75600,10.97900,,583.50800,99.61300,,1972.05800,3.99000,2094.31000,2677.81800,113.01200,1771.64600,31.59300,1971.82700,2084.83900,0.49900,192.12600,-3.80000,592.97900,2677.81800
2009-09-30,190.16700,106.44600,167.76600,11.67500,,494.75400,96.75100,,1835.23100,3.61500,1959.68600,2454.44000,99.75200,1356.76100,16.02000,1535.52600,1635.27800,0.49400,450.64700,-5.50900,819.16200,2454.44000
