,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,6385.00000,4777.00000,1507.00000,1774.00000,,14443.00000,5475.00000,1245.00000,37208.00000,4800.00000,48728.00000,63171.00000,11237.00000,24136.00000,3916.00000,30725.00000,41962.00000,1.00000,15687.00000,2.00000,21209.00000,63171.00000
2021-12-31,6520.00000,4493.00000,1618.00000,2141.00000,,14772.00000,5121.00000,1309.00000,41787.00000,4963.00000,53180.00000,67952.00000,11610.00000,26155.00000,4767.00000,35278.00000,46888.00000,1.00000,16324.00000,83.00000,21064.00000,67952.00000
2020-12-31,7408.00000,4892.00000,1683.00000,2013.00000,,15996.00000,4967.00000,502.00000,41234.00000,5708.00000,52411.00000,68407.00000,11397.00000,29859.00000,5016.00000,38789.00000,50186.00000,1.00000,14381.00000,-60.00000,18221.00000,68407.00000
2019-12-31,24352.00000,3582.00000,922.00000,1440.00000,,30296.00000,4502.00000,1488.00000,17903.00000,7438.00000,31331.00000,61627.00000,9759.00000,23103.00000,6115.00000,29218.00000,38977.00000,1.00000,19388.00000,85.00000,22650.00000,61627.00000
2018-12-31,30089.00000,3327.00000,814.00000,1606.00000,,35836.00000,4006.00000,1423.00000,19855.00000,2555.00000,27839.00000,63675.00000,10605.00000,25614.00000,5922.00000,31536.00000,42141.00000,1.00000,19024.00000,80.00000,21534.00000,63675.00000
2017-12-31,25510.00000,3851.00000,801.00000,1661.00000,,31823.00000,3295.00000,11184.00000,21259.00000,2722.00000,38460.00000,70283.00000,11635.00000,31353.00000,6794.00000,38147.00000,49782.00000,1.00000,19012.00000,165.00000,20501.00000,70283.00000
2016-12-31,11895.00000,4514.00000,1587.00000,1592.00000,,19588.00000,2865.00000,20485.00000,10143.00000,3896.00000,37389.00000,56977.00000,9218.00000,26643.00000,1753.00000,28396.00000,37614.00000,1.00000,18154.00000,278.00000,19363.00000,56977.00000
2015-12-31,14607.00000,5854.00000,1955.00000,1518.00000,,24762.00000,2276.00000,11601.00000,11419.00000,1334.00000,26954.00000,51716.00000,9890.00000,21470.00000,1243.00000,22713.00000,32603.00000,1.00000,18001.00000,88.00000,19113.00000,51716.00000
2014-12-31,10128.00000,4635.00000,1386.00000,1057.00000,,17714.00000,1674.00000,1598.00000,12245.00000,1197.00000,16950.00000,34664.00000,5761.00000,12522.00000,562.00000,13084.00000,18845.00000,2.00000,12732.00000,301.00000,15819.00000,34664.00000
2013-12-31,2132.00000,2182.00000,1697.00000,564.00000,91.00000,6997.00000,1166.00000,439.00000,13069.00000,718.00000,15582.00000,22579.00000,6407.00000,4003.00000,341.00000,4427.00000,10834.00000,2.00000,6106.00000,-124.00000,11745.00000,22579.00000
2012-12-31,1862.25000,1751.38800,1744.98200,450.78400,84.30200,6156.34700,1100.25900,719.83600,12797.31000,334.97700,15083.49000,21239.84000,4237.89700,7311.67500,115.82200,7458.21900,11696.12000,1.51900,3704.74400,-45.61500,9543.72200,21239.84000
2011-12-31,9900.26900,1951.16700,1389.98300,469.21200,,13918.79000,774.40600,63.70400,2066.96600,335.25800,3384.34900,17303.13000,2514.79000,7753.47000,135.65500,7920.99500,10435.78000,0.75300,1776.76000,58.20000,6867.34900,17303.13000
2010-12-31,2098.66800,1621.96600,1203.80900,388.05600,116.24400,5708.08200,701.23500,3219.40300,1425.59200,384.93900,5884.54800,11592.63000,2464.95000,2865.97400,107.02500,3005.84300,5470.79300,0.80200,1183.73000,30.91100,6121.83700,11592.63000
2009-12-31,1656.97500,1389.53400,1051.77100,352.30700,66.89100,4812.55800,699.97000,2247.87100,1524.77700,311.88500,4886.00100,9698.55900,1871.63100,1191.36100,87.38300,1321.77000,3193.40100,0.90000,1995.27200,-5.75800,6505.15800,9698.55900
