,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,95.96600,709.32100,441.69400,128.10800,1375.08900,778.60000,966.22400,345.40200,2117.30600,3492.39500,1147.73100,1908.48000,300.03100,2319.87100,3467.60200,0.44800,6726.86600,-227.23300,24.79300,3492.39500
2021-12-31,98.56400,647.33500,414.54300,108.91600,1269.35800,799.36500,956.07200,262.50700,2057.44000,3326.79800,1146.53800,1580.80800,365.80100,2008.83900,3155.37700,0.44800,5859.27200,-255.22400,171.42100,3326.79800
2020-12-31,94.25400,593.80900,297.61100,71.23000,1056.90400,798.86800,747.05510,169.88600,1757.64500,2814.54900,840.32700,1284.17400,372.92500,1691.54700,2531.87400,0.44800,5095.59600,-334.92500,282.67500,2814.54900
2019-12-31,207.78500,566.25600,274.28500,61.32100,1109.64700,748.65700,742.22100,151.81800,1679.67400,2789.32100,754.51200,1235.35000,333.41200,1614.02900,2368.54100,0.44800,4499.28800,-323.67300,420.78000,2789.32100
2018-12-31,178.11000,535.52800,268.82100,63.40100,1045.86000,717.52600,752.08800,68.30700,1572.98700,2618.84700,734.43400,985.02100,260.51100,1294.35000,2028.78400,0.44800,3941.91600,-302.41400,590.06300,2618.84700
2017-12-31,148.68700,528.61500,255.39000,74.03100,1006.72300,668.27100,766.55600,66.83000,1543.08200,2549.80500,689.67300,960.17000,301.45200,1312.85200,2002.52500,0.44800,3433.28200,-265.40600,547.28000,2549.80500
2016-12-31,158.67400,454.98800,222.04700,61.07500,896.78400,563.70700,643.43300,28.90200,1269.99300,2166.77700,587.51500,875.05600,204.95700,1144.31900,1731.83400,0.44800,3065.70800,-354.99800,434.94300,2166.77700
2015-12-31,98.88700,411.42000,214.38300,70.64200,795.33200,517.22900,561.53600,52.18700,1164.00300,1959.33500,558.21200,575.13800,194.55200,820.66600,1378.87800,0.44800,2692.31700,-266.64900,580.45700,1959.33500
2014-12-31,85.26300,435.64800,204.53100,61.64700,849.43000,511.46200,556.86900,61.07600,1159.68000,2009.11000,678.89000,335.79000,218.10800,610.62500,1289.51500,0.44800,2357.33400,-212.94900,719.59500,2009.11000
2013-12-31,111.87400,466.70300,210.41400,67.06200,913.98700,514.43800,570.26000,130.01300,1238.83200,2152.81900,564.18800,395.96000,193.17000,653.57900,1217.76700,0.44800,2037.42000,-35.03600,935.05200,2152.81900
2012-12-31,101.70200,437.39000,198.93900,69.19900,864.23700,469.42100,569.91500,86.03400,1158.05100,2022.28800,561.99400,347.13100,240.88600,633.07500,1195.06900,0.44800,1749.45100,-97.46100,827.21900,2022.28800
2011-12-31,235.60100,425.14700,241.42100,65.56900,1018.86300,410.00700,569.15300,86.55200,1184.61100,2203.47400,609.84400,476.71500,209.94500,812.49300,1422.33700,0.44800,1476.55000,-86.93800,781.13700,2203.47400
2010-12-31,447.57700,368.93600,217.10400,66.73000,1144.89500,364.47200,539.07100,138.62900,1138.16800,2283.06300,542.18600,670.30100,174.46900,969.29300,1511.47900,0.44800,1223.13000,8.20100,771.58400,2283.06300
2009-12-31,85.03100,312.99800,168.04200,45.81100,646.10700,316.33400,546.23400,114.42400,1072.68000,1718.78700,494.67500,203.59000,189.59300,512.97400,1007.64900,0.44800,1009.99500,-16.20900,711.13800,1718.78700
