,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,5348.00000,10163.00000,5222.00000,806.00000,,21539.00000,24291.00000,3073.00000,33788.00000,5292.00000,70648.00000,92187.00000,26785.00000,35657.00000,8339.00000,48129.00000,74914.00000,23.00000,67800.00000,-15302.00000,17273.00000,92187.00000
2021-12-31,5988.00000,8680.00000,4347.00000,980.00000,1788.00000,21783.00000,22407.00000,2350.00000,37046.00000,4481.00000,70594.00000,92377.00000,26220.00000,36026.00000,9154.00000,50006.00000,76226.00000,23.00000,65165.00000,-14898.00000,16151.00000,92377.00000
2020-12-31,9551.00000,8404.00000,4172.00000,874.00000,,23001.00000,21369.00000,2792.00000,38072.00000,3312.00000,69917.00000,92918.00000,23372.00000,40370.00000,11340.00000,55994.00000,79366.00000,23.00000,63443.00000,-15476.00000,13552.00000,92918.00000
2019-12-31,5738.00000,7822.00000,3338.00000,747.00000,,17645.00000,19305.00000,2683.00000,31544.00000,3011.00000,60902.00000,78547.00000,20461.00000,29148.00000,9979.00000,43218.00000,63679.00000,23.00000,61946.00000,-14300.00000,14868.00000,78547.00000
2018-12-31,10990.00000,7142.00000,3128.00000,633.00000,,21893.00000,17589.00000,2409.00000,30633.00000,760.00000,55755.00000,77648.00000,22138.00000,28295.00000,9114.00000,40908.00000,63046.00000,23.00000,59947.00000,-15119.00000,14602.00000,77648.00000
2017-12-31,19510.00000,7024.00000,2947.00000,1546.00000,,31027.00000,17240.00000,2042.00000,28582.00000,913.00000,48777.00000,79804.00000,20502.00000,33796.00000,11283.00000,48321.00000,68823.00000,24.00000,52839.00000,-13057.00000,10981.00000,79804.00000
2016-12-31,16125.00000,6694.00000,2723.00000,908.00000,,26450.00000,16591.00000,1950.00000,27863.00000,636.00000,47040.00000,73490.00000,21135.00000,30053.00000,6669.00000,41156.00000,62291.00000,24.00000,52518.00000,-13919.00000,11199.00000,73490.00000
2015-12-31,12009.00000,6437.00000,2720.00000,1865.00000,,23031.00000,16317.00000,2311.00000,27258.00000,750.00000,46636.00000,69667.00000,17578.00000,29213.00000,5887.00000,40059.00000,57637.00000,24.00000,50472.00000,-13319.00000,12030.00000,69667.00000
2014-12-31,8726.00000,,3143.00000,2143.00000,,20663.00000,17244.00000,2689.00000,29053.00000,860.00000,49846.00000,70509.00000,18092.00000,23821.00000,5744.00000,34869.00000,52961.00000,25.00000,49092.00000,-10669.00000,17548.00000,70509.00000
2013-12-31,9678.00000,6954.00000,3409.00000,2162.00000,,22203.00000,18575.00000,2623.00000,32652.00000,1425.00000,55275.00000,77478.00000,17839.00000,24333.00000,4931.00000,35250.00000,53089.00000,25.00000,46420.00000,-5127.00000,24389.00000,77478.00000
2012-12-31,6619.00000,7041.00000,3581.00000,1479.00000,,18720.00000,19136.00000,1633.00000,33496.00000,1653.00000,55918.00000,74638.00000,17089.00000,23544.00000,6543.00000,35150.00000,52239.00000,26.00000,43158.00000,-5487.00000,22399.00000,74638.00000
2011-12-31,4425.00000,6912.00000,3827.00000,2277.00000,,17441.00000,19698.00000,1477.00000,33245.00000,1021.00000,55441.00000,72882.00000,18154.00000,20568.00000,8266.00000,33829.00000,51983.00000,26.00000,40316.00000,-6229.00000,20899.00000,72882.00000
2010-12-31,6369.00000,6323.00000,3372.00000,1505.00000,,17569.00000,19058.00000,1368.00000,28469.00000,1689.00000,50584.00000,68153.00000,15892.00000,19999.00000,6729.00000,30785.00000,46677.00000,31.00000,37090.00000,-3630.00000,21476.00000,68153.00000
2009-12-31,4135.00000,4624.00000,2618.00000,1194.00000,,12571.00000,12671.00000,4484.00000,9157.00000,965.00000,27277.00000,39848.00000,8756.00000,7400.00000,5591.00000,13650.00000,22406.00000,30.00000,33805.00000,-3794.00000,17442.00000,39848.00000
