,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,430.00000,3017.40000,470.60000,707.00000,,4625.00000,2956.20000,65.70000,12067.90000,432.70000,15530.10000,20155.10000,3078.50000,5122.40000,422.80000,6980.00000,10058.50000,8.10000,10581.70000,-493.20000,10096.60000,20155.10000
2021-12-31,1472.70000,2978.30000,401.40000,478.10000,,5330.50000,2815.40000,60.90000,11694.40000,462.60000,15054.90000,20385.40000,2782.90000,5501.10000,402.00000,7329.10000,10112.00000,8.50000,10456.80000,-191.90000,10273.40000,20385.40000
2020-12-31,1320.80000,3016.60000,423.20000,364.80000,,5125.40000,2729.60000,73.50000,11712.60000,410.00000,14946.30000,20071.70000,3078.50000,5503.40000,526.40000,7556.60000,10635.10000,9.00000,9479.20000,-161.90000,9436.60000,20071.70000
2019-12-31,337.50000,2025.30000,244.70000,373.70000,,2981.20000,2636.60000,84.90000,11899.50000,435.40000,15065.20000,18046.40000,2655.80000,5880.90000,383.20000,7823.60000,10479.40000,9.00000,7903.60000,-372.40000,7567.00000,18046.40000
2018-12-31,426.80000,1862.30000,237.30000,309.00000,,2835.40000,1740.30000,60.50000,11271.40000,276.00000,13349.90000,16185.30000,1878.90000,6041.90000,334.00000,7335.00000,9213.90000,11.70000,7079.80000,-463.10000,6971.40000,16185.30000
2017-12-31,316.60000,1847.50000,227.20000,308.80000,33.70000,2733.80000,1706.60000,58.40000,11567.00000,605.30000,13939.20000,16673.00000,2185.70000,6344.60000,442.30000,7683.20000,9868.90000,12.00000,6196.10000,-333.70000,6804.10000,16673.00000
2016-12-31,433.60000,1518.70000,205.20000,321.20000,,2478.70000,1718.60000,57.60000,9824.90000,165.10000,11768.30000,14247.00000,1827.60000,5300.00000,392.00000,6913.60000,8741.20000,12.10000,4955.80000,-581.10000,5505.80000,14247.00000
2015-12-31,716.40000,1374.50000,191.00000,339.30000,,2621.20000,1747.40000,58.20000,9525.60000,150.00000,11483.50000,14104.70000,1700.50000,5940.30000,323.10000,7459.10000,9159.60000,12.00000,4223.70000,-287.00000,4945.10000,14104.70000
2014-12-31,580.00000,815.70000,139.50000,157.50000,,1692.70000,786.50000,92.60000,4575.20000,154.80000,5609.10000,7301.80000,976.30000,2682.70000,274.20000,3505.00000,4481.30000,10.40000,3786.10000,-10.50000,2820.50000,7301.80000
2013-12-31,404.00000,784.70000,136.50000,106.90000,,1432.10000,707.40000,88.50000,4594.80000,143.10000,5533.80000,6965.90000,735.70000,2889.10000,266.50000,3738.90000,4474.60000,10.50000,3373.50000,66.20000,2491.30000,6965.90000
2012-12-31,466.80000,718.50000,121.00000,74.60000,,1391.80000,630.80000,78.10000,4569.40000,124.90000,5403.20000,6795.00000,1028.50000,2175.00000,307.40000,3049.10000,4077.60000,11.30000,3588.50000,69.40000,2717.40000,6795.00000
2011-12-31,159.30000,699.80000,110.80000,79.60000,,1060.00000,578.30000,76.80000,4302.50000,94.20000,5051.80000,6111.80000,732.60000,2085.50000,292.10000,2875.70000,3608.30000,11.70000,3387.20000,45.50000,2503.50000,6111.80000
2010-12-31,230.70000,655.60000,103.40000,95.70000,,1143.80000,586.90000,78.50000,4275.40000,103.20000,5044.00000,6187.80000,1120.50000,1826.70000,151.40000,2601.00000,3721.50000,12.20000,3246.60000,88.50000,2466.30000,6187.80000
2009-12-31,148.50000,574.20000,90.00000,80.10000,,935.60000,500.80000,71.40000,3239.30000,90.70000,3902.20000,4837.80000,1018.40000,977.20000,158.40000,1713.30000,2731.70000,12.50000,2927.90000,61.50000,2106.10000,4837.80000
