,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,152.00000,2723.00000,320.00000,602.00000,3797.00000,30889.00000,5065.00000,7363.00000,,44636.00000,48433.00000,4890.00000,21927.00000,4684.00000,29498.00000,34388.00000,1253.00000,-13271.00000,-24.00000,14045.00000,48433.00000
2021-12-31,1680.00000,1978.00000,379.00000,512.00000,4549.00000,29258.00000,5127.00000,7402.00000,,43063.00000,47612.00000,4972.00000,21650.00000,4436.00000,28539.00000,33511.00000,1250.00000,-13237.00000,-33.00000,14101.00000,47612.00000
2020-12-31,142.00000,999.00000,136.00000,152.00000,1429.00000,28929.00000,5159.00000,7444.00000,,42736.00000,44165.00000,2319.00000,21451.00000,3889.00000,27263.00000,29582.00000,1248.00000,-12748.00000,-96.00000,14583.00000,44165.00000
2019-12-31,289.00000,996.00000,125.00000,170.00000,1580.00000,29200.00000,6235.00000,7959.00000,,44460.00000,46040.00000,3968.00000,20148.00000,3778.00000,25708.00000,29676.00000,1247.00000,-11002.00000,-199.00000,16364.00000,46040.00000
2018-12-31,168.00000,992.00000,130.00000,174.00000,1464.00000,27504.00000,7821.00000,7767.00000,,43838.00000,45302.00000,1811.00000,22367.00000,5127.00000,27494.00000,29305.00000,1245.00000,-10002.00000,-270.00000,15997.00000,45302.00000
2017-12-31,899.00000,976.00000,113.00000,191.00000,2179.00000,28211.00000,6552.00000,8791.00000,619.00000,44173.00000,46352.00000,2646.00000,20434.00000,3950.00000,27531.00000,30177.00000,861.00000,-8434.00000,-238.00000,16175.00000,46352.00000
2016-12-31,170.00000,938.00000,138.00000,216.00000,1462.00000,28428.00000,6701.00000,9663.00000,,45373.00000,46835.00000,2949.00000,22624.00000,2978.00000,29840.00000,32789.00000,785.00000,-9649.00000,-339.00000,14046.00000,46835.00000
2015-12-31,100.00000,1041.00000,127.00000,259.00000,1527.00000,29579.00000,7336.00000,10017.00000,,47493.00000,49020.00000,2497.00000,23812.00000,2268.00000,30298.00000,32795.00000,784.00000,-7960.00000,-442.00000,16225.00000,49020.00000
2014-12-31,240.00000,1139.00000,231.00000,213.00000,1890.00000,28081.00000,8400.00000,11573.00000,,48565.00000,50455.00000,2567.00000,20780.00000,2224.00000,27716.00000,30283.00000,782.00000,-5548.00000,-341.00000,20172.00000,50455.00000
2013-12-31,681.00000,674.00000,194.00000,107.00000,1683.00000,18210.00000,4360.00000,2290.00000,,25459.00000,27142.00000,1983.00000,11353.00000,1356.00000,16238.00000,18221.00000,718.00000,-6248.00000,-164.00000,8921.00000,27142.00000
2012-12-31,839.00000,688.00000,175.00000,105.00000,1924.00000,15467.00000,3987.00000,2353.00000,596.00000,22403.00000,24327.00000,1549.00000,10735.00000,1775.00000,15351.00000,16900.00000,716.00000,-5695.00000,-362.00000,7427.00000,24327.00000
2011-12-31,889.00000,637.00000,169.00000,147.00000,1894.00000,12580.00000,1391.00000,44.00000,593.00000,14608.00000,16502.00000,1675.00000,8369.00000,1715.00000,12241.00000,13916.00000,626.00000,-5820.00000,-389.00000,2586.00000,16502.00000
2010-12-31,758.00000,497.00000,225.00000,153.00000,2530.00000,11754.00000,1240.00000,,620.00000,22442.00000,24972.00000,2574.00000,8600.00000,1262.00000,14264.00000,16838.00000,620.00000,-478.00000,-82.00000,8134.00000,24972.00000
2009-12-31,1867.00000,816.00000,222.00000,888.00000,3793.00000,18644.00000,886.00000,1011.00000,946.00000,21487.00000,25280.00000,2477.00000,8259.00000,1869.00000,13784.00000,16261.00000,618.00000,903.00000,-168.00000,9019.00000,25280.00000
