,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,792.80000,877.00000,111.30000,,151.30000,1932.40000,85.30000,535.00000,23976.80000,395.40000,25048.40000,26980.80000,2892.50000,5962.50000,411.20000,8050.50000,10943.00000,1.10000,13730.70000,-187.00000,16037.80000,26980.80000
2021-12-31,351.50000,786.30000,69.20000,,1214.10000,2421.10000,82.70000,,19985.40000,1174.70000,21292.80000,23713.90000,3121.80000,7122.60000,439.50000,9028.30000,12150.10000,1.10000,9455.60000,-183.10000,11563.80000,23713.90000
2020-12-31,308.30000,840.40000,165.10000,,438.50000,1752.30000,127.30000,,21134.20000,907.80000,22272.50000,24024.80000,2444.40000,9061.40000,507.70000,11100.60000,13545.00000,1.10000,8546.20000,-147.00000,10479.80000,24024.80000
2019-12-31,709.70000,993.60000,198.60000,,97.60000,1999.50000,139.90000,,15483.10000,390.80000,16109.40000,18108.90000,2397.40000,4673.10000,438.40000,6219.60000,8617.00000,1.10000,7818.00000,-212.80000,9491.90000,18108.90000
2018-12-31,364.40000,891.90000,190.80000,,163.60000,1610.70000,128.70000,,13188.90000,269.00000,13638.80000,15249.50000,1448.20000,4940.20000,191.50000,6062.80000,7511.00000,1.10000,6247.70000,-243.30000,7738.50000,15249.50000
2017-12-31,671.30000,809.70010,204.90000,,73.50000,1759.40000,142.50000,,12295.50000,88.30000,12557.00000,14316.40000,2029.40000,4354.60000,239.20000,5423.40000,7452.80000,1.00000,5464.60000,-186.20000,6863.60000,14316.40000
2016-12-31,757.20000,749.81900,181.95200,31.67900,55.85100,1776.50100,141.31800,,12302.98000,73.50300,12548.43000,14324.93000,1445.27200,5808.56100,104.02400,7090.79000,8536.06200,1.03600,4642.40200,-324.73900,5788.86500,14324.93000
2015-12-31,778.51100,610.31300,189.86800,0.00000,39.35500,1618.04700,105.51000,,8353.72300,59.55400,8550.31800,10168.37000,720.12800,3264.41700,74.01700,4149.29000,4869.41800,1.02800,4110.53000,-212.77900,5298.94700,10168.37000
2014-12-31,610.43000,607.94700,193.76600,,45.76300,1512.10500,110.87600,,6689.42000,60.28800,6888.08000,8400.18500,627.94700,2190.28200,90.77000,3016.87800,3644.82500,1.02100,3520.20100,-71.92700,4755.36000,8400.18500
2013-12-31,459.72000,606.02000,204.92300,,38.21000,1373.33700,117.31000,,6589.13400,76.42700,6811.64400,8184.98100,643.09100,2453.83600,91.19900,3328.84000,3971.93100,1.01300,2959.19600,43.08300,4213.05000,8184.98100
2012-12-31,370.59000,598.60100,190.86700,,43.49200,1245.54200,110.39700,,5567.72400,68.79700,5825.56200,7071.10400,1086.21000,1503.10700,86.78300,2297.16800,3383.37800,1.00600,2489.85800,58.53700,3687.72600,7071.10400
2011-12-31,338.10100,502.96300,204.75800,,31.64700,1115.47300,108.77500,,3960.56800,71.59500,4203.94400,5319.41700,554.19600,1015.11000,72.41200,1570.12500,2124.32100,0.98700,2063.11000,33.80000,3195.09600,5319.41700
2010-12-31,270.39400,478.95700,178.55900,,37.28700,998.09100,103.48700,,3832.29300,77.80300,4071.43300,5069.52400,539.64500,1247.70300,66.26800,1778.97200,2318.61700,0.97100,1680.84900,43.97800,2750.90700,5069.52400
2009-12-31,167.70800,438.81100,178.79500,,58.12500,870.74500,109.49300,,3257.33200,57.04300,3456.99100,4327.73600,478.01100,1040.96200,58.97400,1428.23500,1906.24600,0.95800,1395.58600,63.94500,2421.49000,4327.73600
