,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,112.54600,400.61900,367.82300,220.48900,1101.47700,649.47400,459.46700,417.72900,1645.28800,2746.76500,1235.80300,694.38700,67.58700,902.22500,2138.02800,10.71900,3599.52900,-77.79600,608.73700,2746.76500
2021-12-31,144.45400,368.34800,269.03000,173.82300,955.65500,587.66700,458.38000,330.40000,1481.54800,2437.20300,763.57900,775.20500,70.94100,983.63200,1747.21100,10.68800,2920.44000,-53.48400,689.99200,2437.20300
2020-12-31,383.92800,331.42900,209.87300,137.50800,1062.73800,555.16700,295.89000,289.59500,1231.82300,2294.56100,582.76100,858.49200,85.60400,1079.00500,1661.76600,10.64600,2175.59500,-53.61500,632.79500,2294.56100
2019-12-31,90.32600,269.31200,195.01900,124.98200,679.63900,533.84500,298.19200,240.19200,1152.83600,1832.47500,725.33700,698.91000,81.16400,929.31290,1654.65000,10.57100,1595.64800,-46.18200,177.82500,1832.47500
2018-12-31,123.79400,248.85500,173.30300,108.22000,654.17200,437.27000,256.31400,189.59300,883.17700,1537.34900,770.44400,601.34800,84.82600,776.13810,1546.58200,10.50900,1167.92800,-41.79100,-9.23300,1537.34900
2017-12-31,471.93000,234.59700,164.31800,101.14000,971.98500,379.09600,243.71900,118.61600,741.43100,1713.41600,1004.56700,606.07500,95.71800,762.69100,1767.25800,10.42800,803.54500,-36.47000,-53.84200,1713.41600
2016-12-31,391.85000,204.49400,158.03400,91.20600,845.58400,357.42200,224.38300,103.31500,685.12000,1530.70400,934.56800,593.11000,38.93700,704.34900,1638.91700,10.33400,540.40100,-43.05300,-108.21300,1530.70400
2015-12-31,342.58500,188.31800,188.83300,62.06900,821.63400,333.02600,234.84300,85.49000,653.35900,1474.99300,856.76100,597.08500,28.69800,702.22700,1558.98800,10.25800,318.35600,-42.26500,-83.99500,1474.99300
2014-12-31,322.53600,152.38000,160.34200,86.45100,759.39800,303.58700,249.57200,71.65400,624.81300,1384.21100,820.90600,350.00000,32.36300,445.71600,1266.62200,10.19500,1675.29900,-8.07100,117.58900,1384.21100
2013-12-31,279.05800,158.03800,133.42700,48.95700,652.70600,281.21400,239.36500,57.23100,577.81000,1230.51600,478.35300,150.35900,31.21500,233.94900,712.30200,10.11900,1493.39300,13.62200,518.21400,1230.51600
2012-12-31,223.98600,138.32400,140.94600,38.56700,569.53700,245.17700,237.82700,51.06100,534.06500,1103.60200,406.33300,1.39400,23.89800,61.01200,467.34500,10.01600,1305.59300,15.95400,636.25700,1103.60200
2011-12-31,183.89500,141.27500,133.09900,40.32100,524.22700,216.77700,241.81900,47.99100,506.58700,1030.81400,436.87900,2.50100,17.73000,54.34200,491.22100,9.92300,1127.32600,15.44300,539.59300,1030.81400
2010-12-31,156.91500,120.08000,127.88500,29.50800,460.59100,201.72500,204.86400,29.96400,436.55300,897.14400,285.11200,3.41800,11.04500,37.75100,322.86300,9.79700,965.54000,13.46700,574.28100,897.14400
2009-12-31,106.72800,115.10700,110.42500,18.89000,376.33800,199.94600,212.61200,19.63100,432.18900,808.52700,256.30500,4.28100,11.26600,37.64300,293.94800,9.63300,824.25600,10.34100,514.57900,808.52700
