,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,287.00000,1250.00000,2203.00000,312.00000,,4052.00000,1184.00000,5947.00000,691.00000,9210.00000,13262.00000,3078.00000,4756.00000,877.00000,6665.00000,9743.00000,439.00000,-2338.00000,-1011.00000,3519.00000,13262.00000
2021-12-31,440.00000,1500.00000,2087.00000,325.00000,,4352.00000,1204.00000,6874.00000,467.00000,9917.00000,14269.00000,3317.00000,4883.00000,983.00000,6794.00000,10111.00000,450.00000,-2535.00000,-882.00000,4158.00000,14269.00000
2020-12-31,981.00000,1678.00000,1638.00000,331.00000,,4628.00000,1176.00000,7117.00000,411.00000,10072.00000,14700.00000,3621.00000,5141.00000,1152.00000,7179.00000,10800.00000,448.00000,-3174.00000,-880.00000,3900.00000,14700.00000
2019-12-31,349.00000,1842.00000,1606.00000,313.00000,,4110.00000,1155.00000,8625.00000,361.00000,11532.00000,15642.00000,2978.00000,5391.00000,1111.00000,7668.00000,10646.00000,447.00000,-2404.00000,-920.00000,4996.00000,15642.00000
2018-12-31,495.70000,2163.50000,1760.70000,294.80000,1243.80000,5958.50000,1226.10000,10024.50000,330.00000,11763.90000,17722.40000,3303.50000,6696.30000,1379.40000,9165.70000,12469.20000,446.10000,-2511.30000,-912.80000,5253.20000,17722.40000
2017-12-31,485.70000,1879.30000,1662.40000,327.90000,6370.40000,10725.70000,972.40000,17072.60000,4220.00000,22409.80000,33135.50000,4907.70000,9889.20000,1604.60000,14046.50000,18954.20000,508.10000,4611.20000,-763.10000,14181.30000,33135.50000
2016-12-31,587.50000,2746.90000,2116.00000,288.40000,1745.70000,7484.50000,1543.40000,24330.70000,383.60000,26353.00000,33837.50000,4292.00000,11290.90000,1787.40000,18161.10000,22453.10000,504.80000,2289.90000,-1044.80000,11384.40000,33837.50000
2015-12-31,274.80000,1250.70000,721.80000,147.80000,98.40000,2493.50000,599.20000,3854.90000,273.40000,4766.00000,7259.50000,1988.60000,2669.10000,548.80000,3444.50000,5433.10000,287.50000,2090.90000,-833.80000,1826.40000,7259.50000
2014-12-31,199.40000,1248.20000,708.50000,136.10000,,2292.20000,559.10000,3433.20000,240.70000,4272.10000,6564.30000,1888.60000,2084.50000,630.60000,2820.80000,4709.40000,288.70000,2111.20000,-794.40000,1854.90000,6564.30000
2013-12-31,226.30000,1105.10000,684.40000,135.40000,,2285.60000,539.60000,2975.60000,268.90000,3784.10000,6069.70000,1604.50000,1661.60000,620.30000,2390.20000,3994.70000,297.50000,2242.10000,-645.20000,2075.00000,6069.70000
2012-12-31,183.80000,1112.40000,696.40000,142.70000,,2271.10000,560.20000,3024.30000,281.20000,3950.90000,6222.00000,1570.80000,1706.50000,944.50000,2651.00000,4221.80000,304.70000,2294.90000,-789.00000,2000.20000,6222.00000
2011-12-31,170.20000,1002.00000,699.90000,145.20000,,2148.00000,551.40000,3032.10000,309.20000,4012.90000,6160.90000,1660.90000,1809.30000,838.10000,2647.40000,4308.30000,305.30000,2097.30000,-707.00000,1852.60000,6160.90000
2010-12-31,139.60000,997.90000,701.60000,113.70000,,2132.00000,529.30000,3397.80000,307.60000,4273.30000,6405.30000,1665.90000,2063.90000,770.00000,2833.90000,4499.80000,307.20000,2057.30000,-605.00000,1905.50000,6405.30000
2009-12-31,278.30000,894.10000,688.20000,137.70000,,2182.10000,578.10000,3400.50000,263.20000,4241.80000,6423.90000,1759.50000,2015.30000,866.90000,2882.20000,4641.70000,294.00000,1820.70000,-585.20000,1782.20000,6423.90000
