,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,10170.00000,6218.00000,6173.00000,2663.00000,,25224.00000,9162.00000,766.00000,33253.00000,,49214.00000,74438.00000,15489.00000,14522.00000,,22044.00000,37533.00000,24709.00000,35257.00000,-8051.00000,36905.00000,74438.00000
2021-12-31,10249.00000,6487.00000,5157.00000,2346.00000,,24239.00000,8959.00000,816.00000,35970.00000,,50957.00000,75196.00000,13105.00000,17296.00000,,26067.00000,39172.00000,24470.00000,31528.00000,-8374.00000,36024.00000,75196.00000
2020-12-31,7148.00000,6414.00000,5012.00000,1867.00000,,20441.00000,9029.00000,821.00000,38528.00000,,52107.00000,72548.00000,11907.00000,18527.00000,,27638.00000,39545.00000,24145.00000,27627.00000,-8946.00000,33003.00000,72548.00000
2019-12-31,4140.00000,5425.00000,4316.00000,1786.00000,,15667.00000,8038.00000,883.00000,40220.00000,,52220.00000,67887.00000,10863.00000,16661.00000,,25723.00000,36586.00000,23853.00000,25847.00000,-8465.00000,31301.00000,67887.00000
2018-12-31,4086.00000,5182.00000,3796.00000,1568.00000,,14632.00000,7563.00000,897.00000,42196.00000,,52541.00000,67173.00000,9012.00000,19359.00000,,27439.00000,36451.00000,23512.00000,24560.00000,-7586.00000,30722.00000,67173.00000
2017-12-31,9610.00000,5249.00000,3601.00000,1667.00000,20.00000,20147.00000,7607.00000,883.00000,45493.00000,176.00000,56103.00000,76250.00000,8912.00000,27210.00000,,36240.00000,45152.00000,23206.00000,23978.00000,-6062.00000,31098.00000,76250.00000
2016-12-31,18775.00000,3248.00000,2434.00000,1806.00000,513.00000,26776.00000,5705.00000,2947.00000,12222.00000,2753.00000,25890.00000,52666.00000,6660.00000,20681.00000,59.00000,25289.00000,31949.00000,13027.00000,25565.00000,-7263.00000,20717.00000,52666.00000
2015-12-31,6125.00000,3418.00000,2599.00000,1908.00000,105.00000,14155.00000,5730.00000,4041.00000,15200.00000,2.00000,27092.00000,41247.00000,9186.00000,5871.00000,,10735.00000,19921.00000,12734.00000,25757.00000,-6658.00000,21326.00000,41247.00000
2014-12-31,4460.00000,3586.00000,2643.00000,1975.00000,892.00000,13556.00000,5935.00000,229.00000,16265.00000,1934.00000,27651.00000,41207.00000,10467.00000,3393.00000,108.00000,9101.00000,19568.00000,12383.00000,22874.00000,-5053.00000,21639.00000,41207.00000
2013-12-31,8098.00000,3986.00000,2693.00000,1504.00000,438.00000,19247.00000,5905.00000,119.00000,15507.00000,66.00000,23706.00000,42953.00000,9507.00000,3388.00000,7.00000,8179.00000,17686.00000,12048.00000,21979.00000,-2012.00000,25267.00000,42953.00000
2012-12-31,15174.00000,7613.00000,3793.00000,1757.00000,,31323.00000,8063.00000,274.00000,24362.00000,,35912.00000,67235.00000,13280.00000,18085.00000,,27142.00000,40422.00000,11755.00000,24151.00000,-3594.00000,26813.00000,67235.00000
2011-12-31,8097.35900,7683.92000,3284.24900,2002.70600,,23768.77000,7873.95500,378.22500,25695.02000,,36508.12000,60276.89000,15480.23000,12039.82000,,20270.52000,35750.75000,9817.13400,20907.36000,-2597.18500,24526.14000,60276.89000
2010-12-31,5451.45000,7184.03400,3188.73400,1544.77000,1872.49000,22317.53000,7970.95600,302.04900,28081.71000,,38256.32000,60573.85000,17262.43000,12523.52000,,20546.29000,37808.72000,8744.70300,19215.77000,-1366.84600,22765.13000,60573.85000
2009-12-31,9932.04800,6541.94100,3264.87700,1210.88300,,23313.89000,7619.48900,1132.86600,19492.16000,,29267.73000,52581.62000,13049.49000,11266.29000,,16344.74000,29394.23000,8257.87300,17342.69000,854.07400,23187.40000,52581.62000
