,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,507.00000,2571.00000,,235.00000,,3313.00000,1585.00000,335.00000,17619.00000,584.00000,21502.00000,24815.00000,7339.00000,9380.00000,5122.00000,16908.00000,24247.00000,5.00000,12342.00000,-729.00000,568.00000,24815.00000
2021-12-31,1393.00000,1982.00000,,251.00000,,3626.00000,1503.00000,387.00000,17999.00000,604.00000,21927.00000,25553.00000,6407.00000,9333.00000,5951.00000,17732.00000,24139.00000,5.00000,10305.00000,-342.00000,1414.00000,25553.00000
2020-12-31,877.00000,1768.00000,,180.00000,,2825.00000,1514.00000,422.00000,18164.00000,616.00000,21876.00000,24701.00000,5752.00000,9203.00000,6868.00000,18519.00000,24271.00000,5.00000,9206.00000,-135.00000,430.00000,24701.00000
2019-12-31,225.00000,2395.00000,,252.00000,255.00000,3127.00000,1904.00000,577.00000,17689.00000,595.00000,21924.00000,25051.00000,6677.00000,9963.00000,5696.00000,17671.00000,24348.00000,5.00000,9644.00000,-361.00000,703.00000,25051.00000
2018-12-31,316.00000,2133.00000,,249.00000,8.00000,2706.00000,1956.00000,732.00000,17419.00000,587.00000,20990.00000,23696.00000,6437.00000,8514.00000,5304.00000,15034.00000,21471.00000,5.00000,8982.00000,-391.00000,2225.00000,23696.00000
2017-12-31,383.00000,1973.00000,,235.00000,149.00000,2740.00000,1793.00000,734.00000,17751.00000,593.00000,21106.00000,23846.00000,5807.00000,7840.00000,5429.00000,14457.00000,20264.00000,5.00000,7242.00000,-17.00000,3582.00000,23846.00000
2016-12-31,858.00000,1695.00000,,230.00000,588.00000,3371.00000,2335.00000,728.00000,16868.00000,477.00000,20769.00000,24140.00000,5147.00000,8197.00000,4419.00000,13636.00000,18783.00000,5.00000,6501.00000,-497.00000,5357.00000,24140.00000
2015-12-31,96.00000,1103.00000,,77.00000,108.00000,1384.00000,1029.00000,165.00000,2394.00000,223.00000,4698.00000,6082.00000,3233.00000,3807.00000,2616.00000,6439.00000,9672.00000,5.00000,4878.00000,-196.00000,-3590.00000,6082.00000
2014-12-31,104.00000,1100.00000,,64.00000,342.00000,1610.00000,1460.00000,224.00000,2245.00000,260.00000,5223.00000,6833.00000,3038.00000,3447.00000,2548.00000,5995.00000,9033.00000,5.00000,4286.00000,-70.00000,-2200.00000,6833.00000
2013-12-31,126.00000,1081.00000,,67.00000,377.00000,1903.00000,1543.00000,222.00000,2005.00000,332.00000,4891.00000,6794.00000,2675.00000,3147.00000,2387.00000,5534.00000,8209.00000,5.00000,3837.00000,-44.00000,-1415.00000,6794.00000
2012-12-31,88.00000,1028.00000,,57.00000,22.00000,1475.00000,1539.00000,216.00000,1989.00000,267.00000,4867.00000,6342.00000,2773.00000,2528.00000,2326.00000,4854.00000,7627.00000,5.00000,3509.00000,-44.00000,-1285.00000,6342.00000
2011-12-31,102.00000,875.00000,11.00000,54.00000,,1324.00000,1168.00000,265.00000,1721.00000,261.00000,4586.00000,5910.00000,2558.00000,1816.00000,2317.00000,4133.00000,6691.00000,5.00000,3212.00000,-48.00000,-781.00000,5910.00000
2010-12-31,505.00000,938.00000,1489.00000,81.00000,123.00000,3382.00000,1307.00000,250.00000,1643.00000,205.00000,5601.00000,8983.00000,2501.00000,2691.00000,2206.00000,4897.00000,7398.00000,5.00000,3286.00000,-2.00000,1585.00000,8983.00000
2009-12-31,115.00000,838.00000,1444.00000,68.00000,131.00000,2851.00000,1362.00000,249.00000,1606.00000,393.00000,5082.00000,7933.00000,2287.00000,2234.00000,2270.00000,4504.00000,6791.00000,5.00000,3103.00000,13.00000,1142.00000,7933.00000
