,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,13192.00000,9450.00000,5911.00000,7169.00000,35722.00000,21422.00000,1015.00000,41473.00000,9528.00000,73438.00000,109160.00000,24239.00000,28745.00000,8323.00000,38863.00000,63102.00000,1788.00000,61081.00000,-4768.00000,46058.00000,109160.00000
2021-12-31,8096.00000,9230.00000,5953.00000,6987.00000,30266.00000,19279.00000,370.00000,44197.00000,11582.00000,75428.00000,105694.00000,23872.00000,30690.00000,9434.00000,43565.00000,67437.00000,1788.00000,53696.00000,-4429.00000,38257.00000,105694.00000
2020-12-31,8050.00000,6803.00000,5554.00000,4674.00000,27764.00000,17000.00000,785.00000,32983.00000,9881.00000,63824.00000,91588.00000,27327.00000,25360.00000,12306.00000,38857.00000,66184.00000,1788.00000,47362.00000,-6634.00000,25404.00000,91588.00000
2019-12-31,10450.00000,6778.00000,5978.00000,4277.00000,27483.00000,15053.00000,1469.00000,33621.00000,6771.00000,56914.00000,84397.00000,22220.00000,22736.00000,11970.00000,36176.00000,58396.00000,1788.00000,46602.00000,-6193.00000,26001.00000,84397.00000
2018-12-31,8864.00000,7071.00000,5440.00000,4500.00000,25875.00000,13291.00000,6233.00000,31357.00000,5881.00000,56762.00000,82637.00000,22206.00000,19806.00000,12041.00000,33549.00000,55755.00000,1788.00000,42579.00000,-5545.00000,26882.00000,82637.00000
2017-12-31,8498.00000,6873.00000,5096.00000,4299.00000,24766.00000,12439.00000,12125.00000,32467.00000,6075.00000,63106.00000,87872.00000,18614.00000,21353.00000,11117.00000,34689.00000,53303.00000,1788.00000,41350.00000,-4910.00000,34569.00000,87872.00000
2016-12-31,14341.00000,7018.00000,4866.00000,,30614.00000,12026.00000,11416.00000,35467.00000,5854.00000,64763.00000,95377.00000,17204.00000,24274.00000,8514.00000,37865.00000,55069.00000,1788.00000,44133.00000,-5226.00000,40308.00000,95377.00000
2015-12-31,13427.00000,6484.00000,4700.00000,,29751.00000,12507.00000,13039.00000,40325.00000,6055.00000,71926.00000,101677.00000,19201.00000,23829.00000,7345.00000,37709.00000,56910.00000,1788.00000,45348.00000,-4148.00000,44767.00000,101677.00000
2014-12-31,15719.00000,6626.00000,5571.00000,,32605.00000,13136.00000,13515.00000,33378.00000,5533.00000,65562.00000,98167.00000,18397.00000,18699.00000,7813.00000,30979.00000,49376.00000,1788.00000,46021.00000,-4323.00000,48791.00000,98167.00000
2013-12-31,17486.00000,7184.00000,6226.00000,,35685.00000,14973.00000,9770.00000,36102.00000,9115.00000,69960.00000,105645.00000,17868.00000,20539.00000,8136.00000,35451.00000,53319.00000,1788.00000,39257.00000,-2197.00000,52326.00000,105645.00000
2012-12-31,16141.00000,7672.00000,6535.00000,,34857.00000,16030.00000,7305.00000,41217.00000,6723.00000,71275.00000,106132.00000,18348.00000,16254.00000,10327.00000,32321.00000,50669.00000,1788.00000,39985.00000,-4682.00000,55463.00000,106132.00000
2011-12-31,14972.00000,8261.00000,6254.00000,,33181.00000,16297.00000,3458.00000,46457.00000,5735.00000,71947.00000,105128.00000,16245.00000,15525.00000,,31940.00000,48185.00000,1788.00000,38990.00000,-3132.00000,56943.00000,105128.00000
2010-12-31,12201.00000,7344.00000,5868.00000,,29064.00000,17082.00000,2175.00000,51834.00000,5626.00000,76717.00000,105781.00000,15641.00000,15482.00000,,33335.00000,48976.00000,1788.00000,37536.00000,-3216.00000,56805.00000,105781.00000
2009-12-31,9604.00000,6603.00000,8048.00000,,28432.00000,18279.00000,432.00000,59795.00000,5376.00000,83882.00000,112314.00000,15641.00000,16095.00000,,35188.00000,50829.00000,1781.00000,41405.00000,-2767.00000,61485.00000,112314.00000
