,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,198.80000,2563.60000,2626.50000,518.80000,5907.70000,2207.00000,11585.20000,1027.30000,16686.30000,22594.00000,5960.70000,9591.00000,1606.40000,13531.20000,19491.90000,91.20000,3523.20000,-700.60000,3102.10000,22594.00000
2021-12-31,165.70000,2352.40000,1927.20000,608.40000,5053.70000,1867.30000,11136.10000,789.00000,15613.00000,20666.70000,5719.50000,8590.90000,1420.80000,12510.00000,18229.50000,90.80000,2121.70000,-698.40000,2437.20000,20666.70000
2020-12-31,226.60000,2078.10000,1804.10000,482.60000,4591.40000,1834.50000,11520.30000,694.30000,15810.20000,20401.60000,4594.40000,8266.90000,1373.70000,12196.40000,16790.80000,89.90000,844.30000,-718.30000,3610.80000,20401.60000
2019-12-31,161.80000,2088.90000,1889.60000,491.40000,4631.70000,1835.20000,11739.30000,604.40000,15864.50000,20496.20000,4521.90000,8050.70000,1196.70000,11851.00000,16372.90000,119.40000,7366.90000,-679.50000,4123.30000,20496.20000
2018-12-31,155.50000,2018.80000,1815.30000,354.90000,4344.50000,1776.80000,12158.30000,584.00000,14789.80000,19134.30000,4297.70000,8708.10000,1009.30000,11105.90000,15403.60000,118.40000,6246.50000,-629.90000,3730.70000,19134.30000
2017-12-31,204.20000,2104.60000,1742.50000,355.70000,4407.00000,1877.10000,12816.70000,502.00000,15492.50000,19899.50000,3987.20000,9885.70000,684.40000,12264.40000,16251.60000,117.60000,5458.40000,-384.90000,3647.90000,19899.50000
2016-12-31,889.79300,1230.98700,1068.32600,381.03000,3627.29800,1095.88800,1381.90200,421.90400,3125.22300,6752.52100,2829.17900,1211.32600,509.34500,2044.90100,4874.08000,116.56300,4049.49700,-540.35100,1878.44100,6752.52100
2015-12-31,205.74400,1114.27500,1018.53000,230.74800,2657.18000,1041.86200,1398.70400,436.30900,3121.75700,5778.93700,2141.85900,1907.27800,474.65800,2769.16800,4911.02700,115.76100,3228.87600,-587.09500,867.91000,5778.93700
2014-12-31,40.73200,1130.56500,1033.52700,251.65500,2565.56600,1021.03000,1447.47300,415.12000,3133.76700,5699.33300,2680.66600,1115.99600,628.30900,2022.19700,4702.86300,114.52500,2424.67400,-471.95800,996.47000,5699.33300
2013-12-31,744.88900,1097.75100,970.81500,240.76600,3158.71700,1021.38300,1491.98600,407.97500,3223.79000,6382.50700,2528.55700,1122.37300,688.16800,2079.41500,4607.97200,112.90200,1774.05000,-321.04400,1774.53500,6382.50700
2012-12-31,862.59000,1032.50800,920.32400,207.08600,3149.23800,965.89600,1503.55800,366.13400,3085.49900,6234.73700,1876.43600,1632.16500,614.10900,2566.49700,4442.93300,111.62300,1226.46700,-370.38900,1791.80400,6234.73700
2011-12-31,32.69600,989.87300,926.80900,163.00800,2261.59300,956.53000,1413.88100,368.89800,2967.65900,5229.25200,2162.66100,639.23100,612.91300,1549.67200,3712.33300,107.45400,756.37200,-367.87800,1516.91900,5229.25200
2010-12-31,58.58500,916.66100,917.70100,193.42700,2213.72200,952.11800,1422.96200,332.10000,2955.51300,5169.23500,2063.94000,648.32600,551.63300,1495.85500,3559.79500,231.34600,4824.48900,-278.32100,1609.44000,5169.23500
2009-12-31,69.32900,696.05500,738.48800,144.87100,1770.01900,818.68500,1294.23800,195.61200,2553.83600,4323.85500,1393.66800,782.67000,372.78300,1439.23700,2832.90500,228.64700,4518.42800,-317.45500,1490.95000,4323.85500
