,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-01-31,613.53300,1048.58300,720.33100,111.00300,,2493.45000,462.77300,,17664.55000,994.31500,19615.15000,22108.60000,1388.54200,4484.81100,533.14700,5017.95800,6406.50000,1.69200,1491.35800,,15702.10000,22108.60000
2021-01-31,748.46700,536.66800,268.22800,63.78200,,1617.14500,326.12500,,7607.66100,541.56900,9147.77900,10764.92000,1077.09700,993.17000,258.85300,1252.02300,2329.12000,1.35000,2103.44100,,8435.80400,10764.92000
2020-01-31,647.60400,492.34600,322.98000,74.56700,,1537.49700,357.09200,,8102.00500,496.85000,9595.73700,11133.24000,710.16600,1439.02400,305.46500,1744.48900,2454.65500,1.32800,2541.31300,,8678.58000,11133.24000
2019-01-31,582.41000,493.12200,276.00500,43.72100,,1395.25800,318.97800,,8055.18700,234.86900,8621.49300,10016.75000,636.79600,1732.69900,94.59500,2073.54600,2710.34200,1.31700,1116.49500,,7306.41000,10016.75000
2018-01-31,1841.27200,280.39500,170.03900,41.48200,30.76700,2363.95500,202.22200,,1993.31000,148.80000,2344.33200,4708.28700,421.14200,,93.52800,145.73200,566.87400,0.99100,1409.45200,-2.32200,4141.41300,4708.28700
2017-01-31,1668.36000,335.38400,170.84200,58.77100,57.07700,2290.43400,243.39700,,1996.88000,117.93900,2358.21600,4648.65000,496.41600,,124.58300,124.58300,620.99900,1.01200,1009.84100,0.02300,4027.65100,4648.65000
2016-01-31,2282.74900,323.30000,200.95800,102.56000,45.09500,2954.66200,296.77800,11.29600,2015.36000,164.03100,2487.46500,5442.12700,1225.78500,,76.21900,76.21900,1302.00400,1.01500,1110.98200,-0.79500,4140.12300,5442.12700
2015-01-31,2529.55500,420.95500,308.16200,68.14000,,3344.04000,340.63900,10.22600,2060.64300,128.83900,2540.34700,5884.38700,637.37600,,100.92200,100.92200,738.29800,1.03000,2045.20300,0.30800,5146.08900,5884.38700
2014-01-31,1969.40500,453.49600,347.86100,56.95200,,2839.22000,356.16500,16.27900,2078.98000,160.36600,2611.79000,5451.01000,651.30600,,123.79400,123.79400,775.10000,1.00500,1732.65800,0.59700,4675.91000,5451.01000
2013-01-31,1918.99000,330.23800,250.42000,77.28200,,2585.34600,372.97100,16.76900,2121.79300,164.88500,2676.41800,5261.76400,607.88800,,169.28100,169.28100,777.16900,1.01700,1536.78700,1.14800,4484.59500,5261.76400
2012-01-31,2246.49800,407.26300,354.11900,60.41200,,3078.96100,383.80100,23.21500,2173.49600,108.14600,2688.65800,5767.61900,589.55400,,164.04700,164.04700,753.60100,1.16700,1328.96300,0.77600,5014.01800,5767.61900
2011-01-31,2930.03000,459.40600,245.44800,66.94500,,3712.64700,358.44000,26.22600,2129.46400,111.38000,2625.51000,6338.15700,640.68600,,175.60200,175.60200,816.28800,1.31700,713.87200,1.09200,5521.86900,6338.15700
2010-01-31,1796.71700,356.79600,241.54100,62.52700,,2465.54500,342.49700,34.28100,2176.76300,151.85400,2705.39500,5170.94000,551.88700,0.51100,200.56300,201.07400,752.96100,1.27700,-190.25700,-0.88500,4417.97900,5170.94000
2009-01-31,951.90900,222.10100,310.65400,61.26800,,1560.31500,390.85300,40.54100,2284.16400,138.32700,2853.88500,4414.20000,409.64800,2.45100,173.03400,175.48500,585.13300,1.23300,-543.71300,-0.71800,3829.06700,4414.20000
