,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,10110.00000,7440.00000,5538.00000,1894.00000,24982.00000,5471.00000,945.00000,20719.00000,9737.00000,37293.00000,62275.00000,19938.00000,15123.00000,7649.00000,25018.00000,44956.00000,958.00000,45093.00000,-3475.00000,17319.00000,62275.00000
2021-12-31,11523.00000,6830.00000,5138.00000,1881.00000,25372.00000,5562.00000,1222.00000,21369.00000,10456.00000,39098.00000,64470.00000,19508.00000,14254.00000,8887.00000,25720.00000,45228.00000,958.00000,42827.00000,-2895.00000,19242.00000,64470.00000
2020-12-31,15220.00000,6827.00000,4489.00000,1639.00000,28175.00000,5570.00000,685.00000,19618.00000,9778.00000,36411.00000,64586.00000,19197.00000,16342.00000,8895.00000,27599.00000,46796.00000,958.00000,39905.00000,-3377.00000,17790.00000,64586.00000
2019-12-31,10416.00000,7493.00000,4421.00000,1973.00000,24303.00000,5325.00000,588.00000,19297.00000,9080.00000,34376.00000,58679.00000,18098.00000,11110.00000,8762.00000,21875.00000,39973.00000,958.00000,37693.00000,-3197.00000,18706.00000,58679.00000
2018-12-31,10910.00000,7508.00000,4326.00000,1618.00000,24362.00000,5296.00000,742.00000,19685.00000,7306.00000,33411.00000,57773.00000,18924.00000,9756.00000,8671.00000,20491.00000,39415.00000,958.00000,33978.00000,-3437.00000,18358.00000,57773.00000
2017-12-31,10817.00000,8866.00000,4613.00000,1706.00000,26002.00000,5926.00000,667.00000,22773.00000,3851.00000,33468.00000,59470.00000,18861.00000,12573.00000,8190.00000,23944.00000,42805.00000,958.00000,27481.00000,-2235.00000,16665.00000,59470.00000
2016-12-31,9363.00000,8177.00000,4366.00000,1152.00000,23058.00000,5793.00000,587.00000,22341.00000,2020.00000,31088.00000,54146.00000,16331.00000,12182.00000,5124.00000,18268.00000,34599.00000,958.00000,28710.00000,-2714.00000,19547.00000,54146.00000
2015-12-31,5455.00000,8075.00000,4420.00000,2103.00000,20053.00000,5789.00000,517.00000,20472.00000,2202.00000,29263.00000,49316.00000,18371.00000,5554.00000,5599.00000,12527.00000,30898.00000,958.00000,26147.00000,-2535.00000,18418.00000,49316.00000
2014-12-31,6959.00000,7960.00000,4405.00000,2145.00000,22191.00000,5383.00000,465.00000,14996.00000,2012.00000,23260.00000,45451.00000,14773.00000,6046.00000,5482.00000,12894.00000,27667.00000,958.00000,23115.00000,-1459.00000,17784.00000,45451.00000
2013-12-31,6422.00000,7929.00000,4293.00000,1671.00000,21164.00000,5278.00000,393.00000,15560.00000,2672.00000,24271.00000,45435.00000,14181.00000,6801.00000,4884.00000,13675.00000,27856.00000,958.00000,20383.00000,818.00000,17579.00000,45435.00000
2012-12-31,4634.00000,7429.00000,4235.00000,631.00000,17598.00000,5001.00000,623.00000,14874.00000,1868.00000,24255.00000,41853.00000,13045.00000,6395.00000,7205.00000,15743.00000,28788.00000,958.00000,17799.00000,-1339.00000,13065.00000,41853.00000
2011-12-31,3698.00000,7228.00000,4264.00000,484.00000,16134.00000,4804.00000,494.00000,14335.00000,1909.00000,23674.00000,39808.00000,12275.00000,6881.00000,7657.00000,16631.00000,28906.00000,958.00000,16083.00000,-1444.00000,10902.00000,39808.00000
2010-12-31,2650.00000,6841.00000,3822.00000,1296.00000,15486.00000,4724.00000,616.00000,13812.00000,1975.00000,22348.00000,37834.00000,11724.00000,5755.00000,7455.00000,15323.00000,27047.00000,958.00000,15097.00000,-1067.00000,10787.00000,37834.00000
2009-12-31,2801.00000,6274.00000,3446.00000,381.00000,13936.00000,4847.00000,579.00000,12668.00000,1957.00000,22057.00000,35993.00000,11147.00000,6246.00000,7493.00000,15875.00000,27022.00000,958.00000,14023.00000,-948.00000,8971.00000,35993.00000
