,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,315.00000,1195.00000,192.00000,196.00000,,1898.00000,1766.00000,132.00000,8312.00000,144.00000,10939.00000,12837.00000,1551.00000,3978.00000,812.00000,5356.00000,6907.00000,2.00000,8290.00000,-21.00000,5930.00000,12837.00000
2021-12-31,872.00000,1438.00000,208.00000,223.00000,,2741.00000,1707.00000,141.00000,8262.00000,163.00000,10870.00000,13611.00000,1753.00000,4010.00000,792.00000,5375.00000,7128.00000,2.00000,7649.00000,-14.00000,6483.00000,13611.00000
2020-12-31,1158.00000,1520.00000,223.00000,157.00000,,3058.00000,1627.00000,521.00000,8040.00000,176.00000,10968.00000,14026.00000,1776.00000,4013.00000,847.00000,5441.00000,7217.00000,2.00000,9303.00000,-21.00000,6809.00000,14026.00000
2019-12-31,1192.00000,1063.00000,123.00000,112.00000,,2490.00000,1453.00000,482.00000,7740.00000,160.00000,10353.00000,12843.00000,1990.00000,3966.00000,711.00000,5166.00000,7156.00000,2.00000,8174.00000,-39.00000,5687.00000,12843.00000
2018-12-31,135.00000,1012.00000,99.00000,144.00000,,1390.00000,1288.00000,436.00000,7770.00000,119.00000,9613.00000,11003.00000,1485.00000,3429.00000,745.00000,4251.00000,5736.00000,2.00000,7602.00000,-59.00000,5267.00000,11003.00000
2017-12-31,137.00000,924.00000,95.00000,150.00000,,1306.00000,1145.00000,462.00000,7454.00000,136.00000,9197.00000,10503.00000,1057.00000,3748.00000,663.00000,4491.00000,5548.00000,2.00000,7138.00000,-48.00000,4955.00000,10503.00000
2016-12-31,359.00000,926.00000,82.00000,155.00000,9.00000,1531.00000,1029.00000,443.00000,6949.00000,148.00000,8569.00000,10100.00000,981.00000,3728.00000,654.00000,4459.00000,5440.00000,2.00000,6613.00000,-72.00000,4660.00000,10100.00000
2015-12-31,133.00000,901.00000,84.00000,207.00000,176.00000,1501.00000,925.00000,473.00000,6889.00000,174.00000,8461.00000,9962.00000,1173.00000,3492.00000,514.00000,4076.00000,5249.00000,2.00000,6199.00000,-38.00000,4713.00000,9962.00000
2014-12-31,192.00000,932.00000,110.00000,186.00000,14.00000,1603.00000,933.00000,46.00000,7103.00000,172.00000,8254.00000,9857.00000,1709.00000,3224.00000,594.00000,3818.00000,5527.00000,2.00000,5723.00000,-27.00000,4330.00000,9857.00000
2013-12-31,187.00000,852.00000,91.00000,105.00000,,1383.00000,805.00000,,6545.00000,215.00000,7565.00000,8948.00000,1132.00000,3120.00000,723.00000,3843.00000,4975.00000,2.00000,5358.00000,-8.00000,3973.00000,8948.00000
2012-12-31,296.00000,867.00000,93.00000,91.00000,40.00000,1561.00000,756.00000,,6408.00000,559.00000,7723.00000,9284.00000,1048.00000,3354.00000,696.00000,4050.00000,5098.00000,2.00000,4690.00000,14.00000,4186.00000,9284.00000
2011-12-31,164.88600,906.45500,89.13200,87.45900,,1401.26000,799.77100,,6831.37700,280.97100,7912.11900,9313.37900,1561.15900,3370.52200,666.69900,4037.22100,5598.38000,2.14600,4263.59900,-8.06700,3714.99900,9313.37900
2010-12-31,449.30100,845.29900,76.57200,91.77500,,1605.41700,834.37600,,5898.34300,189.49400,6922.21300,8527.63000,1214.26800,2641.16000,618.07700,3259.23700,4473.50500,2.14200,3867.42000,10.62600,4054.12500,8527.63000
2009-12-31,534.25600,827.34300,91.38600,94.64000,,1679.42500,825.94600,,5907.60900,150.66300,6884.21800,8563.64300,1059.21200,2936.79200,556.17500,3492.96700,4552.17900,2.14100,3216.63900,-20.96100,4011.46400,8563.64300
