,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1531.00000,3433.00000,2340.00000,480.00000,7784.00000,3495.00000,1723.00000,7691.00000,740.00000,14100.00000,21884.00000,4865.00000,6460.00000,750.00000,8021.00000,12886.00000,3.00000,5608.00000,-791.00000,8998.00000,21884.00000
2021-12-31,3139.00000,2784.00000,2014.00000,499.00000,8436.00000,3294.00000,1797.00000,3475.00000,622.00000,9571.00000,18007.00000,4207.00000,4059.00000,436.00000,5239.00000,9446.00000,3.00000,5077.00000,-672.00000,8561.00000,18007.00000
2020-12-31,2853.00000,2812.00000,1297.00000,503.00000,7465.00000,3301.00000,2011.00000,3671.00000,694.00000,10057.00000,17522.00000,4046.00000,4011.00000,540.00000,5376.00000,9422.00000,3.00000,4550.00000,-545.00000,8100.00000,17522.00000
2019-12-31,428.00000,2569.00000,1286.00000,504.00000,5319.00000,3309.00000,106.00000,3593.00000,719.00000,8140.00000,13459.00000,4054.00000,3971.00000,611.00000,5394.00000,9448.00000,3.00000,2890.00000,-719.00000,4011.00000,13459.00000
2018-12-31,568.00000,2487.00000,1277.00000,445.00000,4777.00000,3179.00000,99.00000,3904.00000,521.00000,7703.00000,12480.00000,3694.00000,4038.00000,633.00000,5116.00000,8810.00000,3.00000,2511.00000,-694.00000,3670.00000,12480.00000
2017-12-31,1597.00000,2440.00000,1083.00000,521.00000,5641.00000,2804.00000,91.00000,3163.00000,470.00000,6528.00000,12169.00000,3540.00000,4132.00000,526.00000,5112.00000,8652.00000,3.00000,2118.00000,-471.00000,3517.00000,12169.00000
2016-12-31,738.00000,2130.00000,859.00000,302.00000,5419.00000,2325.00000,67.00000,2650.00000,280.00000,6873.00000,12292.00000,4148.00000,3953.00000,371.00000,5381.00000,9529.00000,3.00000,1980.00000,-1215.00000,2763.00000,12292.00000
2015-12-31,536.00000,2750.00000,1181.00000,431.00000,5121.00000,3377.00000,94.00000,2922.00000,459.00000,6852.00000,11973.00000,3927.00000,3956.00000,503.00000,5313.00000,9240.00000,3.00000,1627.00000,-1033.00000,2733.00000,11973.00000
2014-12-31,860.00000,2400.00000,1013.00000,567.00000,5224.00000,3021.00000,98.00000,1384.00000,483.00000,5497.00000,10721.00000,3889.00000,2392.00000,390.00000,3819.00000,7708.00000,3.00000,1548.00000,-741.00000,3013.00000,10721.00000
2013-12-31,1393.00000,2662.00000,1093.00000,604.00000,5752.00000,3216.00000,234.00000,1219.00000,626.00000,5295.00000,11047.00000,3894.00000,2351.00000,409.00000,3719.00000,7613.00000,3.00000,1446.00000,-237.00000,3434.00000,11047.00000
2012-12-31,1113.00000,2425.00000,1066.00000,623.00000,5227.00000,2860.00000,231.00000,1276.00000,582.00000,4949.00000,10176.00000,3659.00000,2324.00000,434.00000,3687.00000,7346.00000,3.00000,856.00000,-237.00000,2830.00000,10176.00000
2011-12-31,1372.00000,2459.00000,1054.00000,616.00000,5501.00000,2315.00000,257.00000,596.00000,459.00000,3627.00000,9128.00000,3712.00000,1996.00000,575.00000,3245.00000,6957.00000,3.00000,110.00000,-183.00000,2171.00000,9128.00000
2010-12-31,3816.00000,2307.00000,988.00000,555.00000,7666.00000,2067.00000,281.00000,665.00000,403.00000,3416.00000,11082.00000,3719.00000,71.00000,516.00000,1264.00000,4983.00000,,,91.00000,6099.00000,11082.00000
2009-12-31,,,,,,,,0.00000,,,0.00000,,,,,0.00000,0.00000,,,0.00000,0.00000
