,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,16459.00000,1801.00000,1109.00000,689.00000,,20058.00000,34448.00000,1373.00000,7289.00000,210.00000,47300.00000,67358.00000,19992.00000,28398.00000,2213.00000,40470.00000,60462.00000,4.00000,1265.00000,175.00000,6896.00000,67358.00000
2021-12-31,18443.00000,1663.00000,983.00000,745.00000,,21834.00000,32074.00000,1420.00000,7330.00000,213.00000,46341.00000,68175.00000,18304.00000,30580.00000,2147.00000,44842.00000,63146.00000,4.00000,625.00000,-942.00000,5029.00000,68175.00000
2020-12-31,11938.00000,1295.00000,932.00000,635.00000,,14800.00000,31466.00000,1000.00000,7365.00000,218.00000,44748.00000,59548.00000,12725.00000,25060.00000,2296.00000,40863.00000,53588.00000,4.00000,2626.00000,-1139.00000,5960.00000,59548.00000
2019-12-31,4944.00000,1364.00000,1072.00000,814.00000,,8194.00000,30170.00000,1180.00000,7532.00000,106.00000,44417.00000,52611.00000,14938.00000,18311.00000,1024.00000,26142.00000,41080.00000,3.00000,9716.00000,-718.00000,11531.00000,52611.00000
2018-12-31,3950.00000,1426.00000,985.00000,733.00000,,7094.00000,27399.00000,966.00000,7682.00000,105.00000,41930.00000,49024.00000,13839.00000,17715.00000,1010.00000,25143.00000,38982.00000,3.00000,6715.00000,-803.00000,10042.00000,49024.00000
2017-12-31,3798.00000,1340.00000,924.00000,1071.00000,,7133.00000,26208.00000,806.00000,8062.00000,91.00000,35213.00000,42346.00000,12763.00000,12699.00000,1832.00000,20849.00000,33612.00000,3.00000,4549.00000,-1147.00000,8734.00000,42346.00000
2016-12-31,4428.00000,1176.00000,873.00000,832.00000,,7309.00000,23318.00000,579.00000,8155.00000,124.00000,32831.00000,40140.00000,12286.00000,10740.00000,2234.00000,19195.00000,31481.00000,3.00000,3427.00000,-829.00000,8659.00000,40140.00000
2015-12-31,5196.00000,1128.00000,738.00000,740.00000,26.00000,7828.00000,21580.00000,,8659.00000,757.00000,33033.00000,40861.00000,12414.00000,10400.00000,2885.00000,19481.00000,31895.00000,4.00000,3457.00000,-831.00000,8966.00000,40861.00000
2014-12-31,4384.00000,1146.00000,666.00000,774.00000,577.00000,7547.00000,19467.00000,,8807.00000,774.00000,29048.00000,36595.00000,12508.00000,10524.00000,3129.00000,21691.00000,34199.00000,4.00000,-3883.00000,-1079.00000,2396.00000,36595.00000
2013-12-31,5152.00000,1503.00000,667.00000,704.00000,,8702.00000,18047.00000,,8959.00000,1104.00000,28110.00000,36812.00000,12107.00000,10924.00000,3247.00000,21721.00000,33828.00000,4.00000,-5015.00000,608.00000,2984.00000,36812.00000
2012-12-31,6608.00000,1338.00000,695.00000,865.00000,,10049.00000,17292.00000,,9120.00000,1167.00000,27579.00000,37628.00000,12818.00000,11232.00000,3784.00000,24329.00000,37147.00000,3.00000,-5586.00000,-1046.00000,481.00000,37628.00000
2011-12-31,7802.00000,1358.00000,615.00000,607.00000,,10997.00000,16419.00000,,9273.00000,1299.00000,26991.00000,37988.00000,11394.00000,11424.00000,4239.00000,24788.00000,36182.00000,3.00000,-4863.00000,-417.00000,1806.00000,37988.00000
2010-12-31,8717.00000,1613.00000,466.00000,658.00000,,12045.00000,16945.00000,,9440.00000,1168.00000,27553.00000,39598.00000,12645.00000,12470.00000,3863.00000,25226.00000,37871.00000,3.00000,-5703.00000,387.00000,1727.00000,39598.00000
2009-12-31,3170.00000,743.00000,472.00000,364.00000,293.00000,5105.00000,9840.00000,88.00000,2455.00000,1196.00000,13579.00000,18684.00000,6473.00000,7572.00000,2158.00000,15022.00000,21495.00000,2.00000,-5956.00000,35.00000,-2811.00000,18684.00000
