,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,356.00000,1046.00000,443.00000,92.00000,887.00000,2824.00000,30238.00000,,2561.00000,395.00000,35013.00000,37837.00000,3789.00000,12889.00000,3911.00000,20130.00000,23919.00000,8.00000,2681.00000,-124.00000,13918.00000,37837.00000
2021-12-31,3571.00000,641.00000,322.00000,60.00000,413.00000,5007.00000,25470.00000,,1059.00000,451.00000,28216.00000,33223.00000,2323.00000,10666.00000,3058.00000,17177.00000,19500.00000,8.00000,2572.00000,-157.00000,13723.00000,33223.00000
2020-12-31,442.00000,689.00000,302.00000,53.00000,431.00000,20900.00000,24500.00000,,1067.00000,387.00000,27216.00000,48116.00000,15055.00000,13615.00000,3226.00000,19688.00000,34743.00000,8.00000,5315.00000,-4220.00000,13373.00000,48116.00000
2019-12-31,815.00000,792.00000,332.00000,79.00000,749.00000,2767.00000,36482.00000,,3940.00000,535.00000,42913.00000,45680.00000,4900.00000,20721.00000,3269.00000,27789.00000,32689.00000,8.00000,5127.00000,-4358.00000,12991.00000,45680.00000
2018-12-31,621.00000,770.00000,303.00000,70.00000,668.00000,2432.00000,34458.00000,,3878.00000,420.00000,40964.00000,43396.00000,4563.00000,20069.00000,3414.00000,27176.00000,31739.00000,7.00000,4593.00000,-3964.00000,11657.00000,43396.00000
2017-12-31,485.00000,781.00000,320.00000,66.00000,642.00000,2294.00000,33092.00000,,3955.00000,350.00000,39185.00000,41479.00000,4023.00000,19847.00000,3457.00000,26695.00000,30718.00000,7.00000,3871.00000,-3422.00000,10761.00000,41479.00000
2016-12-31,341.00000,712.00000,356.00000,63.00000,595.00000,2067.00000,30074.00000,,3760.00000,487.00000,36248.00000,38315.00000,3837.00000,17808.00000,1749.00000,24579.00000,28416.00000,7.00000,3829.00000,-3778.00000,9899.00000,38315.00000
2015-12-31,836.00000,732.00000,357.00000,66.00000,655.00000,2646.00000,30382.00000,,4229.00000,311.00000,36655.00000,39301.00000,3876.00000,18563.00000,1970.00000,25506.00000,29382.00000,7.00000,2953.00000,-2728.00000,9919.00000,39301.00000
2014-12-31,1519.00000,808.00000,381.00000,75.00000,651.00000,6026.00000,28169.00000,,4335.00000,203.00000,42580.00000,48606.00000,7439.00000,17054.00000,1841.00000,27539.00000,34978.00000,7.00000,6462.00000,-2274.00000,13628.00000,48606.00000
2013-12-31,1185.00000,1020.00000,702.00000,153.00000,1847.00000,5153.00000,33087.00000,43.00000,5172.00000,694.00000,41106.00000,46259.00000,4912.00000,20592.00000,2733.00000,28881.00000,33793.00000,6.00000,5709.00000,-1565.00000,12466.00000,46259.00000
2012-12-31,955.00000,824.00000,673.00000,166.00000,2420.00000,5068.00000,30032.00000,47.00000,5083.00000,1209.00000,38566.00000,43634.00000,5625.00000,18725.00000,2995.00000,27511.00000,33136.00000,6.00000,5478.00000,-1940.00000,10498.00000,43634.00000
2011-12-31,1370.00000,823.00000,654.00000,160.00000,3419.00000,6426.00000,27266.00000,78.00000,5179.00000,1710.00000,36222.00000,42648.00000,5255.00000,17993.00000,3380.00000,26297.00000,31552.00000,6.00000,4797.00000,-788.00000,11096.00000,42648.00000
2010-12-31,1116.00000,742.00000,643.00000,435.00000,2878.00000,6188.00000,20823.00000,75.00000,2727.00000,1226.00000,26649.00000,32837.00000,5214.00000,12161.00000,2688.00000,19145.00000,24359.00000,5.00000,4082.00000,-479.00000,8478.00000,32837.00000
2009-12-31,906.00000,468.00000,357.00000,102.00000,2792.00000,4752.00000,13174.00000,65.00000,1421.00000,1674.00000,17413.00000,22165.00000,4182.00000,7143.00000,1589.00000,12168.00000,16350.00000,4.00000,3749.00000,-537.00000,5815.00000,22165.00000
