,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,238.41300,721.39600,1979.67200,192.27300,3131.75400,442.40400,2364.60000,130.06200,3372.12200,6503.87600,1790.63000,3612.07700,260.09400,4314.98200,6105.61200,3.49000,572.10600,-512.00800,398.26400,6503.87600
2021-12-31,536.27700,894.15100,1584.01500,513.66000,3528.10300,441.40100,2353.26500,57.00900,3543.33300,7071.43600,2327.05300,3326.09100,185.42900,4041.89000,6368.94300,3.49900,935.26000,-551.60300,702.49300,7071.43600
2020-12-31,900.61500,768.22100,1367.75800,392.78600,3429.38000,477.82100,2452.78500,559.27400,4290.48700,7719.86700,2124.36100,3739.43400,329.08000,4781.54800,6905.90900,3.48800,1069.54600,-566.95900,813.95800,7719.86700
2019-12-31,328.87600,815.21000,1905.84500,174.63400,3224.56500,587.89600,2756.51100,93.89600,4129.42100,7353.98600,1771.43900,3256.87000,327.34300,4345.95200,6117.39100,3.62400,1546.22400,-617.64800,1236.59500,7353.98600
2018-12-31,433.02200,870.87800,2056.83800,181.37700,3542.11500,607.68800,2797.10800,83.88000,3696.12500,7238.24000,2045.93800,3534.18300,407.02100,4320.17600,6366.11400,3.61300,1079.50300,-495.86700,872.12600,7238.24000
2017-12-31,421.56600,903.31800,1874.99000,186.49600,3386.37000,623.99100,2569.86400,79.61800,3508.40500,6894.77500,1778.74500,3702.05400,322.53600,4429.82800,6208.57300,3.60100,850.34500,-439.20600,686.20200,6894.77500
2016-12-31,460.24500,836.92400,1840.56500,137.53500,3321.16600,692.46400,2383.99800,67.98000,3609.31400,6930.48000,1625.66800,3507.68500,201.60100,4080.89800,5706.56600,3.78700,1396.11600,-435.99100,1223.91400,6930.48000
2015-12-31,319.16900,680.41700,1814.60200,103.67900,2917.86700,650.46200,1534.83000,49.25200,2679.72300,5597.59000,1503.90900,2232.71200,222.81200,2817.79000,4321.69900,3.91700,1389.33800,-394.93300,1275.89100,5597.59000
2014-12-31,239.85500,672.04800,1537.20000,101.06400,2550.16700,674.37900,1414.32100,73.50200,2658.02600,5208.19300,1482.41400,1613.99700,253.00700,2339.00700,3821.42100,4.00800,1464.42700,-372.58900,1386.77200,5208.19300
2013-12-31,115.86300,578.55800,1283.33100,68.65400,2243.66600,579.88300,1004.14300,54.93000,1846.38200,4090.04800,999.27800,1467.00000,129.32800,1860.14700,2859.42500,0.99500,1181.41800,-237.01700,1230.62300,4090.04800
2012-12-31,42.79600,506.27800,1253.13600,59.12600,2027.52500,596.15800,553.41400,57.07400,1604.17500,3631.70000,875.66800,1317.50000,105.39900,1869.16600,2744.83400,0.98300,911.46700,-317.61300,886.86600,3631.70000
2011-12-31,35.34500,470.71300,1607.55500,62.51100,2330.79100,635.40600,603.07100,71.18100,1703.87800,4034.66900,933.71900,1807.77700,126.42400,2419.88900,3353.60800,0.97500,746.78600,-333.25100,681.06100,4034.66900
2010-12-31,43.67100,503.24300,1322.71900,128.60700,2147.67100,631.25400,608.76600,82.51300,1642.33100,3790.00200,829.35000,1990.73500,105.35400,2397.97800,3227.32800,0.96200,480.09800,-213.21500,562.67400,3790.00200
2009-12-31,38.94300,450.54100,1049.20400,144.03300,1822.55700,602.82600,458.21600,85.86200,1504.00700,3326.56400,878.97500,1727.54700,95.29300,2112.87000,2991.84500,0.95400,268.80500,-222.99500,334.71900,3326.56400
