,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-06-30,2327.00000,2804.00000,3638.00000,684.00000,9453.00000,3670.00000,10254.00000,1486.00000,16806.00000,26259.00000,5237.00000,7022.00000,1779.00000,8801.00000,14038.00000,3.00000,9039.00000,-554.00000,12221.00000,26259.00000
2021-06-30,3370.00000,2257.00000,3616.00000,514.00000,9757.00000,3188.00000,10508.00000,1093.00000,16375.00000,26132.00000,4870.00000,8474.00000,2067.00000,10541.00000,15411.00000,3.00000,7539.00000,-197.00000,10721.00000,26132.00000
2020-06-30,3048.00000,2379.00000,3070.00000,551.00000,9048.00000,2854.00000,11008.00000,877.00000,16614.00000,25662.00000,4406.00000,9289.00000,2416.00000,11705.00000,16111.00000,3.00000,6725.00000,-157.00000,9551.00000,25662.00000
2019-06-30,3455.00000,1204.00000,3283.00000,535.00000,8477.00000,2843.00000,11787.00000,472.00000,17893.00000,26370.00000,3817.00000,10246.00000,2340.00000,12586.00000,16403.00000,3.00000,7449.00000,-68.00000,9967.00000,26370.00000
2018-06-30,5005.00000,2197.00000,2944.00000,492.00000,10638.00000,3095.00000,12755.00000,642.00000,18597.00000,29235.00000,4456.00000,10993.00000,2255.00000,13248.00000,17704.00000,3.00000,8757.00000,-39.00000,11531.00000,29235.00000
2017-06-30,6354.00000,1948.00000,2341.00000,413.00000,11056.00000,3033.00000,13837.00000,594.00000,18804.00000,29860.00000,4344.00000,12918.00000,1180.00000,14098.00000,18442.00000,3.00000,8633.00000,-58.00000,11418.00000,29860.00000
2016-06-30,8378.00000,1461.00000,2129.00000,616.00000,12584.00000,3503.00000,14985.00000,619.00000,20278.00000,32862.00000,6949.00000,13660.00000,1108.00000,14768.00000,21717.00000,3.00000,8848.00000,103.00000,11145.00000,32862.00000
2015-06-30,5286.00000,1532.00000,1368.00000,327.00000,8513.00000,2965.00000,3098.00000,594.00000,6657.00000,15170.00000,3238.00000,2149.00000,564.00000,2713.00000,5951.00000,3.00000,9107.00000,-20.00000,9219.00000,15170.00000
2014-06-30,5088.00000,1989.00000,1226.00000,417.00000,8720.00000,3293.00000,3013.00000,473.00000,6779.00000,15499.00000,3845.00000,2313.00000,499.00000,2812.00000,6657.00000,3.00000,8066.00000,12.00000,8842.00000,15499.00000
2013-06-30,4309.00000,1793.00000,1188.00000,308.00000,7598.00000,3700.00000,2559.00000,179.00000,6438.00000,14036.00000,3973.00000,1725.00000,445.00000,2170.00000,6143.00000,3.00000,6749.00000,-35.00000,7893.00000,14036.00000
2012-06-30,3208.00000,2364.00000,1210.00000,359.00000,7141.00000,4067.00000,2774.00000,224.00000,7065.00000,14206.00000,4032.00000,1955.00000,550.00000,2505.00000,6537.00000,3.00000,6012.00000,-15.00000,7669.00000,14206.00000
2011-06-30,3490.00000,1206.00000,577.00000,214.00000,5487.00000,2224.00000,222.00000,185.00000,2631.00000,8118.00000,2170.00000,150.00000,310.00000,460.00000,2630.00000,2.00000,4400.00000,-5.00000,5488.00000,8118.00000
2010-06-30,2734.00000,1256.00000,560.00000,170.00000,4720.00000,2159.00000,234.00000,215.00000,2608.00000,7328.00000,2023.00000,294.00000,302.00000,596.00000,2619.00000,2.00000,3674.00000,11.00000,4709.00000,7328.00000
2009-06-30,1794.00000,926.00000,376.00000,134.00000,3230.00000,1584.00000,228.00000,249.00000,2061.00000,5291.00000,1525.00000,400.00000,174.00000,574.00000,2099.00000,2.00000,2292.00000,2.00000,3192.00000,5291.00000
