,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,75.40000,1170.00000,751.90000,210.00000,377.00000,2584.30000,19842.60000,222.60000,1485.90000,1.60000,24152.30000,26736.60000,4660.50000,9523.60000,2550.70000,14174.30000,18834.80000,4.20000,-1213.60000,-37.10000,7901.80000,26736.60000
2021-12-31,94.90000,925.20000,498.70000,195.80000,206.20000,1920.80000,17881.80000,258.90000,1485.90000,0.80000,22236.10000,24156.90000,2746.20000,9183.40000,3002.50000,14137.80000,16884.00000,4.10000,-1580.90000,-126.80000,7272.90000,24156.90000
2020-12-31,125.60000,825.40000,401.10000,86.00000,135.70000,1659.40000,16619.50000,252.00000,1485.90000,,20381.10000,22040.50000,2279.40000,9219.80000,2896.80000,13923.30000,16202.70000,3.90000,-1765.20000,-156.70000,5837.80000,22040.50000
2019-12-31,148.40000,905.40000,424.70000,70.20000,225.70000,1853.90000,16912.20000,228.90000,1485.90000,1.30000,20805.90000,22659.80000,3745.80000,7856.20000,3212.60000,12927.30000,16673.10000,3.80000,-1370.80000,-92.60000,5986.70000,22659.80000
2018-12-31,121.10000,1146.90000,422.50000,129.50000,235.40000,2055.40000,15542.50000,204.00000,1911.40000,2.10000,19748.60000,21804.00000,4036.80000,7105.40000,3180.10000,12016.30000,16053.10000,3.80000,-1399.30000,-37.20000,5750.90000,21804.00000
2017-12-31,38.40000,944.70000,471.10000,132.80000,176.30000,1763.30000,14359.50000,204.10000,1922.40000,5.50000,18198.40000,19961.70000,3178.40000,7512.20000,3308.60000,12463.20000,15641.60000,3.40000,-1073.10000,-43.40000,4320.10000,19961.70000
2016-12-31,36.00000,852.40000,494.40000,130.60000,248.70000,1762.10000,13068.00000,193.30000,1933.40000,6.60000,16929.80000,18691.90000,3452.20000,6058.20000,1855.50000,11168.50000,14620.70000,3.30000,-972.20000,-25.10000,4071.20000,18691.90000
2015-12-31,45.20000,681.00000,536.60000,107.50000,206.90000,1577.20000,12111.50000,187.70000,1944.40000,6.90000,15915.30000,17492.50000,2657.50000,5948.50000,1903.20000,10991.50000,13649.00000,3.20000,-1123.30000,-35.10000,3843.50000,17492.50000
2014-12-31,49.80000,949.10000,586.20000,106.50000,219.40000,2194.40000,11057.40000,204.80000,1955.40000,8.30000,22395.40000,24589.80000,3964.30000,8151.50000,1722.60000,14450.20000,18414.50000,3.20000,1494.00000,-50.60000,6175.30000,24589.80000
2013-12-31,34.80000,1076.40000,500.40000,183.10000,189.20000,2159.20000,14365.10000,204.00000,3941.90000,373.70000,20494.70000,22653.90000,3178.40000,7593.20000,2060.50000,13588.90000,16767.30000,3.20000,1285.50000,-43.60000,5886.60000,22653.90000
2012-12-31,83.10000,1089.50000,495.70000,357.20000,208.30000,2367.70000,12915.90000,194.40000,3963.90000,284.00000,19477.00000,21844.70000,3319.30000,6819.10000,1982.50000,12971.10000,16290.40000,3.10000,1059.60000,-65.50000,5554.30000,21844.70000
2011-12-31,172.10000,916.40000,565.10000,261.80000,327.60000,2269.10000,11779.20000,150.90000,3974.90000,393.40000,18439.20000,20708.30000,3646.40000,6267.10000,2193.90000,12064.60000,15711.00000,2.80000,917.00000,-59.70000,4997.30000,20708.30000
2010-12-31,212.10000,1241.00000,428.00000,120.80000,424.00000,2425.90000,11097.00000,139.70000,3985.90000,441.20000,17487.50000,19913.40000,3666.30000,5936.10000,2078.20000,11349.60000,15015.90000,2.80000,876.10000,-57.90000,4897.50000,19913.40000
2009-12-31,191.10000,906.00000,547.00000,126.30000,451.80000,2223.60000,10688.00000,129.20000,3996.90000,403.40000,17048.10000,19271.70000,3149.60000,5969.10000,2019.80000,11268.00000,14417.60000,2.80000,865.50000,-45.90000,4854.10000,19271.70000
