,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-03-31,319.40000,1072.60000,854.40000,,206.20000,2452.60000,967.90000,,10716.70000,265.20000,13746.90000,16199.50000,1399.00000,7687.40000,1178.50000,8905.69900,10304.70000,0.60000,4175.20000,-20.60000,5894.80000,16199.50000
2021-03-31,282.00000,997.70000,665.00000,,200.50000,2145.20000,854.70000,,11465.40000,264.30000,14333.60000,16478.80000,2409.60000,7581.20000,1107.00000,8732.10000,11141.70000,0.50000,3393.50000,-26.20000,5337.10000,16478.80000
2020-03-31,403.00000,934.00000,685.70000,,194.50000,2217.20000,876.10000,,12367.10000,217.20000,15208.90000,17426.10000,1637.40000,8873.40000,1011.30000,10203.20000,11840.60000,0.20000,3432.40000,-21.60000,5585.50000,17426.10000
2019-03-31,430.90000,880.60000,711.70000,,191.60000,2214.80000,996.70000,,13349.50000,111.80000,16135.20000,18350.00000,2374.50000,8946.20000,1035.70000,10688.00000,13062.50000,0.20000,3210.60000,-20.70000,5287.50000,18350.00000
2018-03-31,2196.60000,563.70000,476.20000,,119.80000,3356.30000,767.90000,,3961.00000,71.80000,4900.90000,8257.20000,2017.40000,1758.40000,995.80000,2960.00000,4977.40000,0.20000,1397.30000,-17.60000,3279.80000,8257.20000
2017-03-31,1302.80000,478.40000,417.20000,41.30000,65.30000,2305.00000,683.30000,107.50000,4447.10000,75.10000,5381.90000,7686.90000,704.50000,2900.50000,402.10000,3711.70000,4416.20000,0.20000,1479.40000,-14.40000,3270.70000,7686.90000
2016-03-31,2446.03500,290.18300,306.81500,41.99200,11.68800,3096.71300,609.39600,118.54900,1619.00100,79.39300,2441.17000,5537.88300,382.00900,2453.40500,152.33200,3004.95500,3386.96400,0.20400,1582.58500,-3.35700,2150.91900,5537.88300
2015-03-31,1958.86900,273.93700,279.45600,34.71700,46.59300,2664.61700,581.57200,383.32600,1075.68800,75.51000,2116.09600,4780.71300,353.97200,1826.85800,157.66500,2365.71500,2719.68700,0.20200,1549.54000,11.07600,2061.02600,4780.71300
2014-03-31,1344.78500,242.40500,262.72500,31.75600,20.23800,1969.39900,531.96700,798.71200,721.59590,45.95600,2098.23100,4067.63000,336.07900,1003.25800,217.51600,1596.09000,1932.16900,0.20000,1467.00900,1.05100,2135.46100,4067.63000
2013-03-31,1578.59700,229.95500,242.33400,37.43900,67.35800,2236.37000,514.54400,257.45000,801.48400,41.55700,1615.03500,3851.40500,341.61100,983.38500,204.68900,1576.32400,1917.93500,0.19600,1352.93200,6.93500,1933.47000,3851.40500
2012-03-31,1459.00900,170.20100,217.27800,25.65800,52.52400,2015.86100,516.61100,328.58600,183.94900,38.76900,1067.91500,3083.77600,247.87300,355.05000,78.81200,845.23000,1093.10300,0.19300,1499.36500,3.10100,1990.67300,3083.77600
2011-03-31,1243.49600,181.20200,180.80000,22.23400,58.42900,1774.98300,540.51300,464.83800,153.94700,33.77700,1193.07500,2968.05800,340.31600,347.33400,68.44300,815.30400,1155.62000,0.19000,1428.83800,3.35700,1812.43800,2968.05800
2010-03-31,1214.32300,137.80600,116.57900,13.06800,51.38300,1610.96900,493.03900,317.21500,75.86500,19.22500,905.34400,2516.31300,203.39000,340.67200,62.15800,779.54300,982.93300,0.18500,1266.69900,3.03200,1533.38000,2516.31300
2009-03-31,1389.94500,88.52500,131.51000,11.44700,51.73600,1742.78900,531.68700,50.82600,61.88300,18.52600,662.92200,2405.71100,155.64500,334.18400,73.88500,759.75500,915.40000,0.18300,1299.25000,4.31200,1490.31100,2405.71100
