,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,161.50000,1045.30000,579.30000,,115.90000,1902.00000,6051.30000,31.80000,5391.70000,285.20000,12332.60000,14234.60000,956.60000,3875.20000,587.40000,6325.80000,7282.40000,132.90000,4111.40000,-154.70000,6952.20000,14234.60000
2021-12-31,241.50000,838.70000,521.30000,,95.10000,1696.60000,5546.80000,34.10000,5445.70000,268.00000,11986.00000,13682.60000,769.30000,3874.80000,549.00000,6345.60000,7114.90000,132.70000,3748.50000,-152.70000,6567.70000,13682.60000
2020-12-31,1198.00000,556.30000,448.60000,,74.30000,2277.20000,4426.00000,34.30000,4295.60000,230.70000,9409.70000,11686.90000,1047.90000,2772.20000,423.20000,4611.70000,5659.60000,132.50000,3274.10000,-181.30000,6027.30000,11686.90000
2019-12-31,274.50600,570.11600,458.30800,,76.39600,1379.32600,4316.03800,60.70900,4258.53600,225.99500,9269.46800,10648.79000,535.56300,2784.31500,305.03000,4491.37300,5026.93600,132.37100,2895.87100,-197.73800,5621.85700,10648.79000
2018-12-31,44.40400,540.77800,429.33000,,64.63300,1079.14500,4237.30700,44.61500,4260.77400,210.28900,8752.98500,9832.13000,602.55000,2779.35700,322.17500,4026.67700,4629.22700,131.76200,2444.87000,-172.21500,5202.90300,9832.13000
2017-12-31,146.64600,588.33700,384.33800,,60.78000,1180.10100,3918.93100,35.11500,4185.95100,184.79300,8324.79000,9504.89100,442.87200,2813.48200,320.92600,4093.12600,4535.99800,132.32400,2180.44800,-149.46600,4968.89300,9504.89100
2016-12-31,268.01900,491.82100,345.61600,31.72600,,1137.18200,3261.43800,39.22600,3863.87600,169.75300,7334.29300,8471.47500,372.24400,1982.75100,335.74700,3526.75500,3898.99900,132.33900,1771.51800,-139.37600,4572.47600,8471.47500
2015-12-31,285.21000,418.02400,347.07300,34.28400,,1084.59100,3156.29000,40.55800,3861.40300,158.79000,7217.04100,8301.63200,353.47900,1980.33400,332.91600,3493.96500,3847.44400,133.17200,1618.50700,-120.06900,4454.18800,8301.63200
2014-12-31,141.27300,373.84200,321.80400,28.64000,15.18400,920.46900,3071.63000,41.65000,3853.06700,154.28100,7120.62800,8041.09700,451.87800,1834.64200,321.44900,3412.52000,3864.39800,131.90700,1471.84500,-161.71400,4176.69900,8041.09700
2013-12-31,193.73800,339.62100,344.60600,22.54900,10.55900,951.49600,3312.01700,42.38700,3779.09900,174.14400,7307.64700,8259.14300,299.13500,2522.24300,324.99300,4021.90200,4321.03700,130.20000,1295.83400,-99.63100,3938.10600,8259.14300
2012-12-31,275.47800,296.98000,335.02200,21.71300,15.08300,984.97200,3159.18500,42.08100,3779.24800,161.11300,7141.62700,8126.59900,436.41100,2526.40100,243.84900,3929.12600,4365.53700,129.72100,1276.64900,-225.51700,3761.06200,8126.59900
2011-12-31,155.92000,314.89300,327.65700,21.59800,,863.10000,3418.17900,29.00400,3784.21800,134.81300,7366.21400,8229.31400,406.25300,2680.67700,238.15800,4031.44400,4437.69700,129.24500,1334.47600,-216.84400,3791.61700,8229.31400
2010-12-31,48.08800,317.79800,319.84500,20.10900,13.20700,773.75100,3632.91400,37.38600,3788.70900,106.77600,7565.78500,8339.53600,582.34800,2427.51600,246.12900,3801.39000,4383.73800,128.57000,1503.68100,-177.33900,3955.79800,8339.53600
2009-12-31,26.37600,268.02400,325.03300,42.36700,15.07200,732.88900,3874.67100,33.28300,3778.94300,105.08500,7791.98200,8524.87100,856.69500,2116.12000,265.49500,3630.93900,4487.63400,125.91200,1737.45500,-194.35800,4037.23700,8524.87100
