,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1286.00000,1327.00000,,105.00000,152.00000,2870.00000,280.00000,,10033.00000,1463.00000,12642.00000,15512.00000,3372.00000,8708.00000,1977.00000,13238.00000,16610.00000,3.00000,-5190.00000,-706.00000,-1098.00000,15512.00000
2021-12-31,1512.00000,1068.00000,,89.00000,202.00000,2871.00000,305.00000,,10148.00000,1210.00000,12570.00000,15441.00000,3019.00000,8712.00000,2063.00000,13241.00000,16260.00000,3.00000,-6322.00000,-779.00000,-819.00000,15441.00000
2020-12-31,3263.00000,771.00000,,70.00000,98.00000,4202.00000,346.00000,,10265.00000,976.00000,12553.00000,16755.00000,2431.00000,10431.00000,2755.00000,15810.00000,18241.00000,3.00000,-6732.00000,-860.00000,-1486.00000,16755.00000
2019-12-31,630.00000,1261.00000,,130.00000,72.00000,2093.00000,380.00000,,10457.00000,1060.00000,12864.00000,14957.00000,2871.00000,7956.00000,1943.00000,12558.00000,15429.00000,3.00000,-5965.00000,-840.00000,-472.00000,14957.00000
2018-12-31,484.00000,1150.00000,,160.00000,189.00000,1983.00000,367.00000,,10444.00000,1111.00000,12012.00000,13995.00000,2615.00000,7266.00000,1832.00000,10822.00000,13437.00000,3.00000,-6417.00000,-782.00000,558.00000,13995.00000
2017-12-31,670.00000,1041.00000,,127.00000,169.00000,2007.00000,353.00000,,10513.00000,1244.00000,12221.00000,14228.00000,2462.00000,6556.00000,1759.00000,10075.00000,12537.00000,3.00000,-6981.00000,-741.00000,1691.00000,14228.00000
2016-12-31,1183.00000,768.00000,,89.00000,39.00000,3557.00000,341.00000,,10513.00000,1371.00000,22654.00000,26211.00000,2684.00000,6583.00000,2381.00000,17678.00000,20362.00000,3.00000,-3323.00000,-1001.00000,5849.00000,26211.00000
2015-12-31,856.00000,1102.00000,442.00000,147.00000,38.00000,2585.00000,9119.00000,138.00000,11392.00000,1423.00000,23037.00000,25622.00000,2443.00000,10249.00000,2066.00000,17228.00000,19671.00000,10.00000,-3392.00000,-784.00000,5951.00000,25622.00000
2014-12-31,768.00000,1104.00000,404.00000,133.00000,90.00000,2499.00000,7483.00000,170.00000,11791.00000,3205.00000,23626.00000,26125.00000,2257.00000,10803.00000,2640.00000,19154.00000,21411.00000,10.00000,-4658.00000,-628.00000,4714.00000,26125.00000
2013-12-31,860.00000,927.00000,396.00000,148.00000,29.00000,2383.00000,9058.00000,260.00000,11984.00000,1855.00000,24179.00000,26562.00000,2142.00000,11751.00000,2666.00000,20144.00000,22286.00000,10.00000,-5331.00000,-264.00000,4276.00000,26562.00000
2012-12-31,1305.00000,838.00000,415.00000,153.00000,40.00000,2827.00000,9197.00000,291.00000,11970.00000,1862.00000,24239.00000,27066.00000,2349.00000,15183.00000,2349.00000,22562.00000,24911.00000,1.00000,-5746.00000,-406.00000,2155.00000,27066.00000
2011-12-31,1439.00000,741.00000,552.00000,136.00000,91.00000,3033.00000,9117.00000,334.00000,11903.00000,2043.00000,24279.00000,27312.00000,2207.00000,15969.00000,2428.00000,23403.00000,25610.00000,1.00000,-6098.00000,-489.00000,1702.00000,27312.00000
2010-12-31,,,,,,,,,0.00000,,,0.00000,,,,,0.00000,0.00000,,,0.00000,0.00000
