,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1338.00000,3323.00000,1687.00000,269.00000,,6617.00000,4365.00000,896.00000,4448.00000,668.00000,10377.00000,16994.00000,4236.00000,4166.00000,861.00000,5250.00000,9486.00000,3.00000,7454.00000,-876.00000,7508.00000,16994.00000
2021-12-31,1844.00000,2898.00000,1534.00000,321.00000,,6597.00000,4395.00000,530.00000,4370.00000,683.00000,9978.00000,16575.00000,3798.00000,4261.00000,964.00000,5515.00000,9313.00000,3.00000,6671.00000,-551.00000,7262.00000,16575.00000
2020-12-31,1650.00000,2919.00000,1286.00000,312.00000,,6167.00000,4591.00000,820.00000,3723.00000,728.00000,9862.00000,16029.00000,3810.00000,3738.00000,1181.00000,5495.00000,9305.00000,3.00000,6296.00000,-651.00000,6724.00000,16029.00000
2019-12-31,832.00000,1921.00000,807.00000,276.00000,,3836.00000,2925.00000,318.00000,2244.00000,379.00000,5866.00000,9702.00000,2329.00000,1674.00000,549.00000,2529.00000,4858.00000,3.00000,5942.00000,-727.00000,4844.00000,9702.00000
2018-12-31,739.00000,1988.00000,781.00000,250.00000,47.00000,3805.00000,2904.00000,592.00000,2292.00000,502.00000,6290.00000,10095.00000,2399.00000,1941.00000,1112.00000,3351.00000,5750.00000,3.00000,5336.00000,-674.00000,4345.00000,10095.00000
2017-12-31,545.30000,2018.90000,766.30000,145.40000,67.30000,3543.20000,2863.80000,547.40000,2374.50000,458.70000,6244.40000,9787.60000,2425.20000,2103.70000,1131.20000,3536.50000,5961.70000,2.50000,4531.00000,-490.00000,3825.90000,9787.60000
2016-12-31,443.70000,1689.30000,641.20000,137.40000,,2911.60000,2501.80000,502.20000,2165.70000,753.40000,5923.10000,8834.70000,2091.80000,2043.60000,1103.30000,3441.00000,5532.80000,2.50000,4215.20000,-722.10000,3301.90000,8834.70000
2015-12-31,577.70000,1665.00000,723.60000,168.90000,,3135.20000,2448.10000,460.90000,2301.50000,480.00000,5690.50000,8825.70000,2357.20000,2108.90000,415.20000,2837.00000,5194.20000,2.50000,4210.10000,-610.20000,3631.50000,8825.70000
2014-12-31,797.80000,1443.50000,505.70000,130.20000,,2970.80000,2093.90000,403.30000,1356.80000,403.20000,4257.20000,7228.00000,2168.20000,716.30000,326.00000,1368.90000,3537.10000,2.50000,3717.10000,-383.60000,3690.90000,7228.00000
2013-12-31,939.50000,1248.50000,458.10000,83.70000,,2798.50000,1939.40000,405.10000,1197.00000,577.00000,4118.50000,6917.00000,1623.90000,1021.00000,326.80000,1660.70000,3284.60000,2.50000,3177.40000,-14.00000,3632.40000,6917.00000
2012-12-31,715.70000,1147.30000,447.60000,67.50000,,2472.80000,1788.00000,382.70000,1181.40000,575.90000,3928.00000,6400.80000,1603.10000,823.80000,318.10000,1651.60000,3254.70000,1.20000,2611.20000,-121.30000,3146.10000,6400.80000
2011-12-31,359.60000,1183.00000,454.30000,82.40000,,2137.80000,1664.30000,345.30000,1186.20000,625.00000,3820.80000,5958.60000,1905.40000,751.30000,391.90000,1600.20000,3505.60000,1.20000,2110.30000,-150.80000,2453.00000,5958.60000
2010-12-31,449.90000,1023.90000,430.60000,79.70000,,2059.90000,1542.60000,307.90000,1113.50000,531.10000,3495.10000,5555.00000,1392.30000,1051.90000,362.90000,1852.90000,3245.20000,1.20000,1560.20000,-53.70000,2309.80000,5555.00000
2009-12-31,357.40000,732.00000,314.30000,87.90000,,1551.80000,1490.30000,257.40000,1061.40000,450.50000,3259.60000,4811.40000,1046.20000,773.20000,295.60000,1542.50000,2588.70000,1.20000,1193.40000,14.50000,2222.70000,4811.40000
