,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,2323.00000,582.00000,474.00000,215.00000,79.00000,3673.00000,6437.00000,74.00000,2089.00000,786.00000,9640.00000,13313.00000,995.00000,2965.00000,375.00000,4465.00000,5460.00000,2.00000,3867.00000,-230.00000,7853.00000,13313.00000
2021-12-31,1628.00000,497.00000,408.00000,4.00000,56.00000,2593.00000,7081.00000,82.00000,2091.00000,285.00000,9782.00000,12375.00000,1432.00000,3465.00000,251.00000,4907.00000,6339.00000,2.00000,2088.00000,-257.00000,6036.00000,12375.00000
2020-12-31,683.00000,265.00000,287.00000,97.00000,35.00000,1367.00000,7632.00000,80.00000,2374.00000,311.00000,10656.00000,12023.00000,906.00000,3712.00000,444.00000,5514.00000,6420.00000,2.00000,1927.00000,-320.00000,5603.00000,12023.00000
2019-12-31,287.00000,242.00000,351.00000,71.00000,23.00000,974.00000,8170.00000,88.00000,2365.00000,295.00000,11198.00000,12172.00000,665.00000,3957.00000,474.00000,5870.00000,6535.00000,2.00000,1958.00000,-366.00000,5637.00000,12172.00000
2018-12-31,682.00000,235.00000,309.00000,28.00000,20.00000,1274.00000,8623.00000,93.00000,2353.00000,318.00000,11387.00000,12661.00000,705.00000,4698.00000,410.00000,6225.00000,6930.00000,2.00000,2463.00000,-371.00000,5731.00000,12661.00000
2017-12-31,835.00000,307.00000,275.00000,33.00000,15.00000,1465.00000,9175.00000,108.00000,2371.00000,344.00000,11998.00000,13463.00000,580.00000,4692.00000,460.00000,6199.00000,6779.00000,2.00000,2443.00000,-263.00000,6684.00000,13463.00000
2016-12-31,1169.00000,236.00000,339.00000,841.00000,70.00000,2655.00000,9652.00000,139.00000,2345.00000,340.00000,12476.00000,15131.00000,686.00000,5778.00000,545.00000,7953.00000,8639.00000,2.00000,2365.00000,-398.00000,6492.00000,15131.00000
2015-12-31,309.00000,267.00000,321.00000,185.00000,45.00000,1127.00000,8539.00000,298.00000,2390.00000,329.00000,11556.00000,12683.00000,1215.00000,5537.00000,628.00000,7081.00000,8296.00000,2.00000,3058.00000,-250.00000,4387.00000,12683.00000
2014-12-31,2082.70000,191.50000,202.90000,34.80000,18.60000,2530.50000,5525.80000,861.50000,2092.80000,243.60000,8723.69900,11254.20000,979.70000,4592.50000,374.90000,5702.00000,6681.70000,2.50000,3175.30000,-159.80000,4572.50000,11254.20000
2013-12-31,1864.80000,230.90000,274.30000,33.40000,166.70000,2630.10000,4101.70000,926.00000,2095.80000,245.50000,8048.00000,10678.10000,828.30000,3098.10000,325.60000,4411.40000,5239.70000,0.60000,3725.60000,-42.60000,5438.40000,10678.10000
2012-12-31,2274.90000,217.40000,277.90000,0.00000,27.90000,2807.60000,3900.50000,935.60000,2064.50000,257.90000,7359.30000,10166.90000,950.20000,1600.00000,395.70000,2934.50000,3884.70000,0.60000,3461.10000,-49.60000,6282.20000,10166.90000
2011-12-31,1207.00000,269.40000,304.20000,,18.00000,1798.60000,3736.00000,928.60000,2064.50000,301.40000,7175.90000,8974.50000,1031.20000,1617.80000,435.80000,3010.40000,4041.60000,0.70000,2841.00000,-99.30000,4932.90000,8974.50000
2010-12-31,800.80000,238.90000,270.30000,,31.40000,1341.40000,3942.30000,1079.90000,2064.50000,230.90000,7412.60000,8754.00000,948.60000,1954.10000,343.20000,3372.00000,4320.60000,0.70000,1370.80000,-53.30000,4433.40000,8754.00000
2009-12-31,882.10000,167.40000,207.80000,14.70000,11.10000,1283.10000,793.80000,339.70000,0.90000,40.90000,1211.80000,2494.90000,479.80000,4.70000,197.20000,270.20000,750.00000,0.50000,1048.10000,-43.20000,1744.90000,2494.90000
