,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,28338.00000,4133.00000,13224.00000,4712.00000,50407.00000,80860.00000,5912.00000,33609.00000,11315.00000,131696.00000,182103.00000,32155.00000,37684.00000,4980.00000,46662.00000,78817.00000,31580.00000,70405.00000,-562.00000,103286.00000,182103.00000
2021-12-31,29253.00000,9457.00000,10776.00000,9072.00000,58558.00000,63245.00000,6298.00000,34233.00000,6072.00000,109848.00000,168406.00000,27462.00000,33510.00000,5071.00000,45553.00000,73015.00000,28006.00000,68265.00000,-880.00000,95391.00000,168406.00000
2020-12-31,23895.00000,6782.00000,8427.00000,8145.00000,47249.00000,56584.00000,7344.00000,35997.00000,5917.00000,105842.00000,153091.00000,24754.00000,33897.00000,4981.00000,47299.00000,72053.00000,25556.00000,56233.00000,-751.00000,81038.00000,153091.00000
2019-12-31,13123.00000,7659.00000,8744.00000,1713.00000,31239.00000,55386.00000,7243.00000,37103.00000,5553.00000,105285.00000,136524.00000,22310.00000,25308.00000,4439.00000,36710.00000,59020.00000,25261.00000,53523.00000,-1280.00000,77504.00000,136524.00000
2018-12-31,11650.00000,6722.00000,7253.00000,3162.00000,28787.00000,48976.00000,9430.00000,36349.00000,4421.00000,99176.00000,127963.00000,16626.00000,25098.00000,5114.00000,36774.00000,53400.00000,25365.00000,50172.00000,-974.00000,74563.00000,127963.00000
2017-12-31,14002.00000,5607.00000,6983.00000,2908.00000,29500.00000,41109.00000,12291.00000,37134.00000,3215.00000,93749.00000,123249.00000,17421.00000,25037.00000,4657.00000,36809.00000,54230.00000,26074.00000,42083.00000,862.00000,69019.00000,123249.00000
2016-12-31,17099.00000,4690.00000,5553.00000,8166.00000,35508.00000,36171.00000,10896.00000,23593.00000,7159.00000,77819.00000,113327.00000,20302.00000,20649.00000,4420.00000,26799.00000,47101.00000,25373.00000,40747.00000,106.00000,66226.00000,113327.00000
2015-12-31,25313.00000,4787.00000,5167.00000,3053.00000,38320.00000,31858.00000,7851.00000,15265.00000,8165.00000,63139.00000,101459.00000,15646.00000,20036.00000,3738.00000,24728.00000,40374.00000,23411.00000,37614.00000,60.00000,61085.00000,101459.00000
2014-12-31,14054.00000,4427.00000,4273.00000,3018.00000,27730.00000,33238.00000,9120.00000,15307.00000,6505.00000,64170.00000,91900.00000,16011.00000,12059.00000,4190.00000,20024.00000,36035.00000,21781.00000,33418.00000,666.00000,55865.00000,91900.00000
2013-12-31,20087.00000,3582.00000,4172.00000,1649.00000,32084.00000,31428.00000,7694.00000,15663.00000,5489.00000,60274.00000,92358.00000,13568.00000,13165.00000,2972.00000,20534.00000,34102.00000,21536.00000,35477.00000,1243.00000,58256.00000,92358.00000
2012-12-31,18162.00000,3833.00000,4734.00000,2512.00000,31358.00000,27983.00000,4917.00000,15945.00000,4148.00000,52993.00000,84351.00000,12898.00000,13136.00000,3702.00000,20250.00000,33148.00000,19464.00000,32138.00000,-399.00000,51203.00000,84351.00000
2011-12-31,14837.00000,3650.00000,4096.00000,1589.00000,25872.00000,23627.00000,1451.00000,15521.00000,4648.00000,45247.00000,71119.00000,12028.00000,7084.00000,3479.00000,13180.00000,25208.00000,17036.00000,29656.00000,-781.00000,45911.00000,71119.00000
2010-12-31,21885.00000,2867.00000,3757.00000,1614.00000,31611.00000,17899.00000,4034.00000,5391.00000,4251.00000,31575.00000,63186.00000,9327.00000,2077.00000,1426.00000,4429.00000,13756.00000,16178.00000,32919.00000,333.00000,49430.00000,63186.00000
2009-12-31,13920.00000,2273.00000,2935.00000,813.00000,21157.00000,17225.00000,4952.00000,4421.00000,5340.00000,31938.00000,53095.00000,7591.00000,2049.00000,1003.00000,3800.00000,11391.00000,14993.00000,26318.00000,393.00000,41704.00000,53095.00000
