,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,251.64500,257.49200,81.57000,37.28700,162.66000,790.65400,302.23500,139.23500,11.76300,28.85200,811.56700,1602.22100,536.62100,4967.42000,84.24000,5254.66600,5791.28600,0.35400,-4194.41800,-4.69400,-4189.06500,1602.22100
2021-12-31,328.73900,255.32700,68.32800,27.24200,180.90400,860.54000,324.06500,141.27300,15.03400,22.53500,811.27590,1671.81600,590.74100,5014.63800,87.58000,5290.61100,5881.35200,0.36100,-4207.91700,-2.82000,-4209.53600,1671.81600
2020-12-31,386.27400,244.56000,66.68300,24.16900,147.69800,869.38400,297.36400,53.25100,15.06100,20.63000,697.78410,1567.16800,470.81900,4116.01800,72.36900,4396.75400,4867.57300,0.38900,-3303.49200,-2.42400,-3300.40500,1567.16800
2019-12-31,399.88400,210.26000,52.95500,19.12900,105.38900,787.61700,242.88100,11.98200,15.09300,12.52100,594.47500,1382.09200,453.83100,4071.05500,70.23400,4344.02000,4797.85100,0.38900,-3412.64900,-3.74200,-3415.75900,1382.09200
2018-12-31,192.43100,190.09100,45.97500,25.71000,112.74400,566.95100,234.93900,8.71800,14.91900,12.52300,340.43400,907.38500,379.74300,3495.69100,71.87200,3567.56300,3947.30600,0.41000,-3036.47100,-4.42900,-3039.92100,907.38500
2017-12-31,227.53000,173.67700,39.96100,18.38900,120.22300,579.78000,169.58600,8.11900,15.42300,8.27200,256.97300,836.75300,398.28500,3121.49000,52.36200,3173.85200,3572.13700,0.42900,-2739.43700,-2.03000,-2735.38400,836.75300
2016-12-31,169.31100,150.36900,40.18100,17.63500,118.37700,495.87300,138.53400,7.26000,16.05800,9.37900,220.42200,716.29500,403.69800,2148.99000,46.75000,2195.74000,2599.43800,0.48100,-1881.52000,-3.11000,-1883.14300,716.29500
2015-12-31,314.38900,131.58200,36.86100,20.64600,99.15900,602.63700,131.89000,6.05400,16.09700,8.79700,197.20800,799.84500,375.98300,2181.46000,42.65300,2224.11300,2600.09600,0.49800,-1804.14300,-3.54800,-1800.25100,799.84500
2014-12-31,151.80900,118.39500,37.94400,32.56900,77.78700,428.36100,114.04600,4.58600,16.29700,10.00600,167.97200,596.33300,265.60800,1500.59900,44.00300,1550.19000,1815.79800,0.55600,-1246.92100,-2.66100,-1219.46500,596.33300
2013-12-31,139.83600,105.77900,30.32100,18.37600,44.69500,351.54000,97.58400,3.26900,16.59800,9.04600,173.71500,525.25500,254.61100,1512.29900,40.72000,1560.84600,1815.45700,0.55800,-1289.44500,-1.98400,-1290.20200,525.25500
2012-12-31,114.82800,94.10300,31.06100,11.21000,37.91700,306.26700,91.44500,2.09700,16.59800,8.63500,171.93000,478.19700,229.49800,1536.44300,40.77800,1584.22200,1813.72000,0.56300,-1335.36400,-2.38600,-1335.52300,478.19700
2011-12-31,142.90400,87.20000,30.70200,12.23200,36.28100,326.84300,92.40000,1.53800,16.64900,8.95800,153.70000,480.54300,197.17500,1450.36900,37.71700,1493.10700,1690.28200,0.57700,-1207.91500,-2.40100,-1209.73900,480.54300
2010-12-31,133.47500,80.41000,26.99800,9.76000,36.13400,305.03800,97.38400,1.19300,17.35600,8.49000,155.79900,460.83700,186.12600,1451.32100,34.04100,1485.36200,1671.48800,0.60100,-1254.04400,-2.74000,-1210.65100,460.83700
2009-12-31,133.53300,76.27300,25.89000,6.15500,25.11600,278.66800,102.77600,1.40600,17.60600,9.02400,175.09300,453.76100,219.42300,1522.46300,32.86900,1555.33200,1774.75500,0.58600,-1341.96100,-4.10600,-1320.99400,453.76100
