,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-09-30,11615.00000,12652.00000,1742.00000,3089.00000,29098.00000,27642.00000,3218.00000,92734.00000,44985.00000,174533.00000,203631.00000,29073.00000,45299.00000,12518.00000,75679.00000,104752.00000,56398.00000,43636.00000,-4119.00000,98879.00000,203631.00000
2021-09-30,15959.00000,13367.00000,1331.00000,3000.00000,33657.00000,26972.00000,3935.00000,95186.00000,38207.00000,169952.00000,203609.00000,31077.00000,48540.00000,14522.00000,79521.00000,110598.00000,55471.00000,40429.00000,-6440.00000,93011.00000,203609.00000
2020-09-30,17914.00000,12708.00000,1583.00000,3046.00000,35251.00000,26594.00000,3903.00000,96862.00000,33455.00000,166298.00000,201549.00000,26628.00000,52917.00000,17204.00000,86658.00000,113286.00000,54497.00000,38315.00000,-8322.00000,88263.00000,201549.00000
2019-09-30,5418.00000,15481.00000,1649.00000,979.00000,28124.00000,26174.00000,3224.00000,103508.00000,4715.00000,165860.00000,193984.00000,31341.00000,38129.00000,13760.00000,68754.00000,100095.00000,53907.00000,42494.00000,-6617.00000,93889.00000,193984.00000
2018-09-30,4150.00000,9334.00000,1392.00000,635.00000,16825.00000,24474.00000,2899.00000,38081.00000,3365.00000,81773.00000,98598.00000,17860.00000,17084.00000,6590.00000,27906.00000,45766.00000,36779.00000,82679.00000,-3097.00000,52832.00000,98598.00000
2017-09-30,4017.00000,8633.00000,1373.00000,588.00000,15889.00000,25006.00000,3202.00000,38421.00000,2390.00000,79900.00000,95789.00000,19595.00000,19119.00000,6443.00000,31190.00000,50785.00000,36248.00000,72606.00000,-3528.00000,45004.00000,95789.00000
2016-09-30,4610.00000,9065.00000,1390.00000,693.00000,16966.00000,23421.00000,4280.00000,34759.00000,2340.00000,75067.00000,92033.00000,16842.00000,16483.00000,7706.00000,27868.00000,44710.00000,35859.00000,66088.00000,-3979.00000,47323.00000,92033.00000
2015-09-30,4269.00000,8019.00000,1571.00000,962.00000,16758.00000,17901.00000,2643.00000,34998.00000,2421.00000,71424.00000,88182.00000,16334.00000,12773.00000,6369.00000,23193.00000,39527.00000,35122.00000,59028.00000,-2421.00000,48655.00000,88182.00000
2014-09-30,3421.00000,7822.00000,1574.00000,794.00000,15169.00000,18541.00000,2696.00000,35315.00000,2304.00000,68972.00000,84141.00000,13292.00000,12631.00000,5942.00000,22671.00000,35963.00000,34301.00000,53734.00000,-1968.00000,48178.00000,84141.00000
2013-09-30,3931.00000,6967.00000,1487.00000,605.00000,14109.00000,18733.00000,2849.00000,34694.00000,2426.00000,67132.00000,81241.00000,11704.00000,12776.00000,4561.00000,21387.00000,33091.00000,33440.00000,47758.00000,-1187.00000,48150.00000,81241.00000
2012-09-30,3387.00000,6540.00000,1537.00000,804.00000,13709.00000,17895.00000,2723.00000,30125.00000,2288.00000,61189.00000,74898.00000,12813.00000,10697.00000,7179.00000,20127.00000,32940.00000,31731.00000,42965.00000,-3266.00000,41958.00000,74898.00000
2011-09-30,3185.00000,6182.00000,1595.00000,634.00000,13757.00000,15943.00000,2435.00000,29266.00000,2614.00000,58367.00000,72124.00000,12088.00000,10922.00000,6795.00000,20583.00000,32671.00000,30296.00000,38375.00000,-2630.00000,39453.00000,72124.00000
2010-09-30,2722.00000,5784.00000,1442.00000,581.00000,12225.00000,14502.00000,2513.00000,29181.00000,2708.00000,56981.00000,69206.00000,11000.00000,10130.00000,6104.00000,18864.00000,29864.00000,28736.00000,34327.00000,-1881.00000,39342.00000,69206.00000
2009-09-30,3417.00000,4854.00000,1271.00000,576.00000,11889.00000,15080.00000,2554.00000,23930.00000,2022.00000,51228.00000,63117.00000,8934.00000,11495.00000,5444.00000,18758.00000,27692.00000,27038.00000,31033.00000,-1644.00000,35425.00000,63117.00000
