,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-06-30,775.00000,1935.00000,2439.00000,512.00000,192.00000,5853.00000,3646.00000,,6942.00000,206.00000,11573.00000,17426.00000,5103.00000,6340.00000,672.00000,8182.00000,13285.00000,15.00000,534.00000,-880.00000,4141.00000,17426.00000
2021-06-30,850.00000,1864.00000,1991.00000,561.00000,,5266.00000,3761.00000,,7254.00000,184.00000,11922.00000,17188.00000,4345.00000,6186.00000,678.00000,8022.00000,12367.00000,15.00000,452.00000,-766.00000,4821.00000,17188.00000
2020-06-30,743.00000,1616.00000,1832.00000,344.00000,,4535.00000,3615.00000,78.00000,7333.00000,177.00000,11907.00000,16442.00000,3974.00000,6028.00000,615.00000,7781.00000,11755.00000,16.00000,246.00000,-1049.00000,4687.00000,16442.00000
2019-06-30,601.60000,1864.30000,1953.80000,374.30000,416.10000,5210.10000,3975.00000,98.90000,7462.80000,187.10000,11954.90000,17165.00000,4541.80000,5309.00000,627.80000,6948.50000,11490.30000,16.30000,323.70000,-722.40000,5674.70000,17165.00000
2018-12-31,76.10000,443.30000,619.50000,95.70000,,1234.60000,1250.30000,,966.60000,,2336.40000,3571.00000,701.60000,1348.60000,138.20000,1653.50000,2355.10000,12.90000,2456.70000,-525.50000,1215.90000,3571.00000
2018-06-30,620.80000,1379.00000,1358.80000,261.70000,,3620.30000,2698.50000,116.30000,2381.40000,117.80000,5437.20000,9057.50000,5055.20000,2690.40000,469.00000,3306.90000,8362.10000,,561.40000,-708.50000,695.40000,9057.50000
2017-12-31,71.10000,448.70000,620.20000,97.10000,,1237.10000,1318.10000,,995.00000,,2462.80000,3699.90000,666.10000,1542.40000,136.70000,1832.60000,2498.70000,12.90000,2324.80000,-394.50000,1201.20000,3699.90000
2017-06-30,,,,,,,,,,,,0.00000,,,,,,,,,,
2016-12-31,74.20000,461.90000,549.40000,80.00000,,1165.50000,1283.80000,,1184.00000,,2550.20000,3715.70000,576.10000,1527.80000,132.40000,1879.90000,2456.00000,12.90000,2341.70000,-447.80000,1259.70000,3715.70000
2015-12-31,59.20000,451.30000,525.90000,82.60000,,1119.00000,1206.30000,,1099.30000,,2370.80000,3489.80000,589.10000,1353.90000,167.00000,1693.30000,2282.40000,12.80000,2216.00000,-509.90000,1207.40000,3489.80000
2014-12-31,47.10000,496.30000,575.80000,168.60000,,1287.80000,1142.90000,,1131.70000,,2323.00000,3610.80000,481.40000,1311.60000,161.40000,1696.40000,2177.80000,12.80000,2086.80000,-291.70000,1433.00000,3610.80000
2013-12-31,141.70000,615.40000,648.50000,98.90000,,1504.50000,1284.30000,,1242.80000,,2605.70000,4110.20000,601.90000,1421.40000,132.30000,1823.50000,2425.40000,12.80000,2005.10000,-98.70000,1684.80000,4110.20000
2012-12-31,114.10000,645.20000,661.90000,103.80000,,1525.00000,1351.30000,,1235.50000,,2660.70000,4185.70000,643.00000,1417.60000,285.90000,1901.80000,2544.80000,12.70000,1900.90000,-112.90000,1640.90000,4185.70000
2011-12-31,109.80000,665.40000,646.00000,127.80000,,1549.00000,1440.90000,,1270.90000,,2771.40000,4320.40000,682.00000,1554.80000,326.00000,2056.30000,2738.30000,12.70000,1832.90000,-90.70000,1582.10000,4320.40000
2010-12-31,60.40400,637.73800,673.86300,94.91400,,1466.91900,1540.75300,,1213.81300,,2818.91200,4285.83100,675.25900,1283.52500,241.32600,1683.14000,2358.39900,12.66300,1751.90800,91.11700,1927.43200,4285.83100
2009-12-31,1065.68700,467.98800,399.06700,72.60600,,2005.34800,1157.19300,,732.15100,,1923.35700,3928.70500,524.85500,1227.51400,189.97700,1552.16700,2077.02200,12.56500,1649.80400,72.45700,1851.68300,3928.70500
