,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,735.40000,1699.90000,3543.10000,578.20000,6556.60000,12678.70000,885.90000,1116.30000,1396.20000,16829.40000,23386.00000,5533.80000,2411.90000,2236.00000,5658.00000,11191.80000,3.40000,14203.40000,-2152.20000,12194.20000,23386.00000
2021-12-31,769.50000,1531.90000,2741.40000,282.50000,5325.30000,12475.30000,691.80000,1172.20000,1374.70000,16711.10000,22036.40000,4787.40000,3382.20000,2102.10000,6500.50000,11287.90000,3.70000,12014.20000,-1891.80000,10748.50000,22036.40000
2020-12-31,574.00000,881.10000,1739.20000,326.90000,3521.20000,11854.30000,673.10000,1173.00000,1388.80000,16268.60000,19789.80000,3146.50000,4073.80000,1753.50000,6888.10000,10034.60000,3.80000,10511.00000,-1806.20000,9755.20000,19789.80000
2019-12-31,519.10000,803.90000,2076.40000,318.80000,3718.20000,11690.00000,763.60000,1156.90000,1454.40000,15580.30000,19298.50000,2591.70000,4525.50000,1773.00000,7339.20000,9930.90000,3.80000,9921.50000,-1598.20000,9367.60000,19298.50000
2018-12-31,847.70000,838.50000,2270.20000,280.60000,4237.00000,11746.50000,826.60000,1707.50000,1257.80000,15882.20000,20119.20000,2483.70000,4491.50000,1458.70000,7030.80000,9514.50000,3.80000,11064.70000,-1657.10000,10604.70000,20119.20000
2017-12-31,2153.50000,642.60000,1547.20000,273.20000,4616.50000,9711.70000,1089.50000,1693.60000,1267.50000,14016.90000,18633.40000,2031.10000,4878.10000,967.80000,6963.20000,8994.30000,3.50000,10631.10000,-1061.60000,9639.10000,18633.40000
2016-12-31,673.10000,627.80000,1391.10000,365.70000,3057.70000,9198.50000,1063.10000,1630.90000,1054.10000,13783.00000,16840.70000,1476.80000,3779.30000,952.90000,5741.40000,7218.20000,3.50000,10863.40000,-1312.20000,9622.50000,16840.70000
2015-12-31,1276.30000,675.00000,1563.50000,628.60000,4143.40000,8721.00000,980.50000,1595.30000,1257.40000,13246.10000,17389.50000,2047.00000,3769.50000,1030.60000,5777.50000,7824.50000,3.50000,11014.80000,-1492.90000,9565.00000,17389.50000
2014-12-31,2374.60000,754.40000,1718.30000,368.20000,5215.50000,9313.90000,849.80000,1806.50000,554.20000,13067.50000,18283.00000,1596.70000,3778.00000,1200.00000,5965.70000,7562.40000,3.70000,11168.90000,-473.70000,10720.60000,18283.00000
2013-12-31,5293.10000,543.10000,1432.90000,706.80000,8105.80000,8576.60000,576.40000,1794.40000,348.60000,11448.20000,19554.00000,3265.90000,3008.90000,927.10000,4967.50000,8233.40000,4.30000,11182.10000,114.30000,11320.60000,19554.00000
2013-05-31,3697.10000,1015.70000,1557.30000,534.70000,6880.50000,8486.80000,431.50000,1844.60000,229.90000,11205.50000,18086.00000,1764.90000,1009.60000,907.20000,2878.20000,4643.10000,4.30000,11603.40000,326.40000,13442.90000,18086.00000
2012-05-31,3811.00000,751.60000,1237.60000,543.10000,6581.10000,7545.90000,454.20000,1844.40000,214.20000,10109.30000,16690.40000,1917.70000,1010.00000,975.40000,2773.30000,4691.00000,4.30000,10141.30000,378.00000,11999.40000,16690.40000
2011-05-31,3906.40000,926.00000,1266.40000,308.30000,6684.90000,6635.90000,434.30000,1829.80000,195.50000,9102.00000,15786.90000,1928.50000,761.30000,855.10000,2196.50000,4125.00000,4.50000,8330.60000,710.20000,11661.90000,15786.90000
2010-05-31,2523.00000,614.80000,1002.30000,719.00000,4974.80000,5465.60000,54.70000,1763.20000,143.50000,7732.90000,12707.70000,1303.90000,1245.60000,908.10000,2655.40000,3959.30000,4.50000,5905.30000,289.40000,8748.40000,12707.70000
2009-05-31,2703.20000,597.60000,1125.90000,675.70000,5307.80000,4899.30000,357.80000,1734.10000,114.90000,7368.39900,12676.20000,1621.80000,1256.50000,826.10000,2539.20000,4161.00000,4.40000,5746.20000,258.60000,8515.20000,12676.20000
